,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Milwaukee Bucks*,82,241.2,48.4,95.2,0.509,,,,48.4,95.2,0.509,21.5,29.0,0.742,,,53.0,27.4,,,,22.5,118.4
1,2.0,Boston Celtics,82,241.2,46.4,105.1,0.442,,,,46.4,105.1,0.442,24.4,32.3,0.755,,,58.9,25.0,,,,26.1,117.2
2,3.0,Cincinnati Royals,82,241.8,46.4,102.1,0.454,,,,46.4,102.1,0.454,23.2,32.0,0.725,,,50.6,24.7,,,,25.9,116.0
3,4.0,Portland Trail Blazers,82,240.9,45.4,104.4,0.435,,,,45.4,104.4,0.435,24.7,32.6,0.758,,,51.3,27.2,,,,24.7,115.5
4,5.0,Seattle SuperSonics,82,240.6,44.7,98.0,0.456,,,,44.7,98.0,0.456,25.6,34.0,0.753,,,54.3,25.0,,,,23.4,115.0
5,6.0,Los Angeles Lakers*,82,240.9,45.6,95.8,0.476,,,,45.6,95.8,0.476,23.6,33.1,0.711,,,52.1,26.9,,,,20.8,114.8
6,7.0,Philadelphia 76ers*,82,240.9,44.0,97.9,0.45,,,,44.0,97.9,0.45,26.8,36.2,0.741,,,54.1,24.1,,,,26.4,114.8
7,8.0,Atlanta Hawks*,82,240.9,44.1,94.9,0.465,,,,44.1,94.9,0.465,25.9,36.3,0.713,,,54.5,23.2,,,,23.9,114.0
8,9.0,Phoenix Suns,82,241.2,42.7,97.8,0.437,,,,42.7,97.8,0.437,28.4,37.5,0.756,,,54.2,23.5,,,,26.0,113.8
9,10.0,San Diego Rockets,82,240.6,43.3,102.8,0.421,,,,43.3,102.8,0.421,26.7,35.6,0.749,,,57.1,23.4,,,,26.0,113.2
10,11.0,Baltimore Bullets*,82,241.5,44.9,101.6,0.442,,,,44.9,101.6,0.442,23.0,30.5,0.754,,,55.5,21.6,,,,24.0,112.9
11,12.0,Chicago Bulls*,82,240.9,42.2,93.4,0.452,,,,42.2,93.4,0.452,26.2,33.2,0.79,,,52.7,26.1,,,,21.9,110.6
12,13.0,New York Knicks*,82,240.9,44.3,98.5,0.45,,,,44.3,98.5,0.45,21.5,29.0,0.74,,,49.7,21.7,,,,23.4,110.1
13,14.0,Detroit Pistons,82,242.1,42.3,94.3,0.449,,,,42.3,94.3,0.449,25.5,34.2,0.745,,,47.8,20.7,,,,24.0,110.1
14,15.0,San Francisco Warriors*,82,240.3,42.1,94.0,0.448,,,,42.1,94.0,0.448,22.9,30.1,0.76,,,56.6,23.1,,,,22.4,107.1
15,16.0,Buffalo Braves,82,241.5,41.8,95.9,0.436,,,,41.8,95.9,0.436,22.0,30.5,0.721,,,52.0,23.9,,,,27.2,105.5
16,17.0,Cleveland Cavaliers,82,240.0,40.2,94.9,0.424,,,,40.2,94.9,0.424,21.6,29.0,0.746,,,48.6,25.2,,,,25.8,102.1
17,,League Average,82,241.0,44.0,98.0,0.449,,,,44.0,98.0,0.449,24.3,32.7,0.745,,,53.1,24.3,,,,24.4,112.4
