,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Indiana Pacers*,50,12100,39.7,88.8,0.448,6.8,18.3,0.368,33.0,70.4,0.469,22.4,28.2,0.796,13.2,33.3,46.5,23.1,7.3,5.1,14.9,24.8,108.7
1,2,Los Angeles Lakers*,50,12050,40.0,85.5,0.468,5.2,14.9,0.352,34.8,70.6,0.492,22.3,32.7,0.683,13.5,32.2,45.7,23.8,8.5,6.2,16.4,26.8,107.6
2,3,Utah Jazz*,50,12175,38.2,82.1,0.465,3.2,8.8,0.361,35.0,73.3,0.478,26.2,34.2,0.767,12.6,34.2,46.8,27.3,9.0,6.3,18.5,25.7,105.8
3,4,Phoenix Suns*,50,12050,39.8,88.6,0.449,5.8,15.5,0.372,34.0,73.1,0.465,20.4,26.9,0.76,13.2,31.4,44.6,27.6,9.8,4.4,15.1,22.6,105.8
4,5,Houston Rockets*,50,12075,39.3,85.0,0.462,7.5,20.5,0.368,31.8,64.6,0.492,19.4,26.6,0.729,12.0,34.5,46.5,23.7,8.6,5.8,18.2,21.5,105.4
5,6,Seattle SuperSonics,50,12100,38.9,88.0,0.442,6.8,19.9,0.344,32.0,68.1,0.47,20.4,30.0,0.681,15.0,31.5,46.4,24.1,8.7,4.4,16.9,23.2,105.0
6,7,Milwaukee Bucks*,50,12050,40.1,87.4,0.459,5.3,14.2,0.373,34.8,73.2,0.476,19.4,26.4,0.733,13.0,31.3,44.4,23.6,10.1,4.6,16.5,26.1,104.9
7,8,Portland Trail Blazers*,50,12175,38.6,87.4,0.442,5.4,14.9,0.364,33.2,72.5,0.457,22.1,29.8,0.743,14.3,34.7,49.0,23.7,9.1,6.4,17.0,24.9,104.8
8,9,Miami Heat*,50,12025,38.0,83.9,0.453,6.8,18.9,0.359,31.2,65.0,0.481,21.8,29.7,0.735,11.8,35.6,47.4,24.0,7.7,7.2,17.5,24.4,104.7
9,10,Detroit Pistons*,50,12050,38.3,85.7,0.447,5.7,15.7,0.365,32.6,70.1,0.465,21.9,29.6,0.74,14.0,32.6,46.5,23.3,10.2,4.8,18.2,26.3,104.2
10,11,San Antonio Spurs*,50,12075,39.0,85.5,0.456,3.9,11.7,0.33,35.2,73.8,0.476,22.2,31.7,0.698,13.8,35.5,49.3,24.7,9.4,7.9,17.0,22.6,104.0
11,12,Denver Nuggets,50,12025,37.1,88.0,0.421,6.7,20.3,0.328,30.4,67.7,0.45,22.3,29.2,0.762,14.3,30.7,45.0,21.4,8.3,6.1,16.3,25.3,103.1
12,13,Sacramento Kings*,50,12200,39.3,88.3,0.445,5.9,19.3,0.308,33.4,69.0,0.484,18.1,26.5,0.683,14.5,32.2,46.7,23.1,9.1,4.8,17.3,20.8,102.7
13,14,Dallas Mavericks,50,12075,39.0,90.0,0.434,4.5,13.3,0.339,34.5,76.7,0.45,19.7,27.0,0.728,14.4,33.0,47.4,20.6,7.9,6.5,15.4,23.8,102.3
14,15,Charlotte Hornets,50,12150,36.8,81.9,0.449,5.9,16.2,0.365,30.9,65.7,0.47,22.8,30.5,0.747,10.6,32.9,43.4,24.4,9.8,5.4,17.5,24.2,102.3
15,16,Toronto Raptors,50,12075,37.2,88.2,0.421,5.1,14.8,0.341,32.1,73.4,0.437,22.6,29.8,0.76,15.9,32.4,48.3,23.2,9.8,7.2,17.9,25.5,102.0
16,17,Minnesota Timberwolves*,50,12025,40.3,94.9,0.425,2.7,9.0,0.298,37.6,85.9,0.438,18.6,25.1,0.743,16.5,30.5,47.1,26.7,9.3,6.0,14.1,26.0,101.9
17,18,Washington Wizards,50,12050,39.2,88.1,0.445,4.0,12.9,0.309,35.3,75.2,0.469,18.8,26.6,0.705,13.2,31.1,44.3,23.6,8.7,4.3,16.3,25.5,101.2
18,19,Atlanta Hawks*,50,12075,35.8,87.6,0.409,4.6,15.0,0.306,31.3,72.6,0.431,24.2,33.1,0.731,15.7,34.9,50.7,18.2,8.1,6.1,17.4,23.0,100.5
19,20,Boston Celtics,50,12150,39.2,89.9,0.436,5.9,16.4,0.36,33.3,73.5,0.453,16.1,23.3,0.692,14.7,31.5,46.2,23.2,9.8,5.5,17.4,25.8,100.4
20,21,Orlando Magic*,50,12050,37.8,88.4,0.428,5.0,15.1,0.33,32.8,73.3,0.448,19.6,28.1,0.7,15.4,32.4,47.8,23.9,11.1,4.8,18.4,21.0,100.3
21,22,Los Angeles Clippers,50,12125,37.9,88.7,0.427,4.7,14.8,0.32,33.1,73.9,0.448,19.5,27.1,0.721,14.7,28.6,43.3,18.1,9.4,5.2,17.6,27.1,100.0
22,23,Philadelphia 76ers*,50,12150,36.9,86.6,0.426,2.2,8.3,0.264,34.7,78.3,0.444,23.9,33.1,0.722,16.2,31.8,48.1,20.8,12.1,6.0,18.3,25.7,99.9
23,24,Cleveland Cavaliers,50,12050,36.0,82.1,0.439,4.2,12.3,0.341,31.8,69.8,0.456,23.4,31.3,0.749,10.9,30.3,41.2,25.2,10.4,4.7,18.1,27.8,99.6
24,25,New Jersey Nets,50,12050,36.8,90.6,0.406,4.9,14.8,0.331,31.9,75.8,0.421,20.9,27.2,0.769,15.6,31.3,46.9,20.1,10.7,5.9,16.3,24.7,99.5
