,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Sacramento Kings*,50,12200,1918,4307,0.445,290,943,0.308,1628,3364,0.484,883,1293,0.683,706,1573,2279,1129,444,232,842,1016,5009
1,2.0,Los Angeles Lakers*,50,12050,1841,3935,0.468,241,685,0.352,1600,3250,0.492,1027,1503,0.683,619,1482,2101,1095,389,287,754,1231,4950
2,3.0,Phoenix Suns*,50,12050,1797,4004,0.449,261,702,0.372,1536,3302,0.465,924,1215,0.76,598,1418,2016,1249,444,200,681,1022,4779
3,4.0,Seattle SuperSonics,50,12100,1756,3976,0.442,309,899,0.344,1447,3077,0.47,922,1354,0.681,676,1422,2098,1087,393,201,765,1047,4743
4,5.0,Portland Trail Blazers*,50,12175,1747,3956,0.442,246,675,0.364,1501,3281,0.457,1002,1349,0.743,646,1570,2216,1073,411,290,771,1126,4742
5,6.0,Indiana Pacers*,50,12100,1731,3866,0.448,294,799,0.368,1437,3067,0.469,977,1228,0.796,574,1452,2026,1005,316,223,649,1082,4733
6,7.0,Houston Rockets*,50,12075,1755,3798,0.462,336,914,0.368,1419,2884,0.492,865,1187,0.729,536,1540,2076,1058,386,260,812,960,4711
7,8.0,Denver Nuggets,50,12025,1681,3989,0.421,302,922,0.328,1379,3067,0.45,1010,1325,0.762,647,1392,2039,969,376,275,739,1145,4674
8,9.0,Utah Jazz*,50,12175,1684,3620,0.465,140,388,0.361,1544,3232,0.478,1158,1510,0.767,555,1508,2063,1204,398,276,814,1133,4666
9,10.0,Boston Celtics,50,12150,1816,4164,0.436,273,758,0.36,1543,3406,0.453,745,1077,0.692,680,1458,2138,1073,453,255,807,1193,4650
10,11.0,Minnesota Timberwolves*,50,12025,1838,4327,0.425,122,410,0.298,1716,3917,0.438,849,1143,0.743,754,1392,2146,1218,426,272,641,1185,4647
11,12.0,Charlotte Hornets,50,12150,1671,3718,0.449,268,735,0.365,1403,2983,0.47,1034,1384,0.747,480,1493,1973,1110,443,247,796,1101,4644
12,13.0,San Antonio Spurs*,50,12075,1740,3812,0.456,172,521,0.33,1568,3291,0.476,988,1415,0.698,614,1584,2198,1101,421,351,759,1010,4640
13,14.0,Milwaukee Bucks*,50,12050,1753,3818,0.459,231,619,0.373,1522,3199,0.476,847,1155,0.733,570,1369,1939,1030,442,202,719,1142,4584
14,15.0,Dallas Mavericks,50,12075,1749,4033,0.434,202,595,0.339,1547,3438,0.45,881,1210,0.728,645,1478,2123,921,352,292,692,1065,4581
15,16.0,New Jersey Nets,50,12050,1691,4160,0.406,225,679,0.331,1466,3481,0.421,962,1251,0.769,715,1437,2152,923,491,273,750,1134,4569
16,17.0,Washington Wizards,50,12050,1768,3969,0.445,179,580,0.309,1589,3389,0.469,845,1198,0.705,595,1403,1998,1064,393,193,736,1151,4560
17,18.0,Toronto Raptors,50,12075,1660,3940,0.421,226,662,0.341,1434,3278,0.437,1011,1330,0.76,712,1447,2159,1036,439,321,799,1139,4557
18,19.0,Los Angeles Clippers,50,12125,1711,4007,0.427,214,668,0.32,1497,3339,0.448,883,1225,0.721,665,1293,1958,820,424,236,796,1223,4519
19,20.0,Detroit Pistons*,50,12050,1660,3716,0.447,248,679,0.365,1412,3037,0.465,950,1283,0.74,605,1412,2017,1009,444,208,790,1139,4518
20,21.0,Philadelphia 76ers*,50,12150,1656,3883,0.426,98,371,0.264,1558,3512,0.444,1073,1486,0.722,729,1428,2157,934,542,271,822,1152,4483
21,22.0,Orlando Magic*,50,12050,1687,3943,0.428,223,675,0.33,1464,3268,0.448,876,1252,0.7,688,1445,2133,1067,496,213,819,935,4473
22,23.0,Miami Heat*,50,12025,1616,3565,0.453,289,804,0.359,1327,2761,0.481,928,1262,0.735,503,1512,2015,1019,327,304,744,1035,4449
23,24.0,Vancouver Grizzlies,50,12175,1643,3838,0.428,148,453,0.327,1495,3385,0.442,1009,1408,0.717,650,1359,2009,964,420,199,848,1123,4443
24,25.0,Golden State Warriors,50,12125,1730,4173,0.415,162,565,0.287,1568,3608,0.435,794,1175,0.676,816,1559,2375,1037,414,221,768,1270,4416
25,26.0,Cleveland Cavaliers,50,12050,1562,3561,0.439,182,534,0.341,1380,3027,0.456,1016,1356,0.749,472,1316,1788,1093,452,203,785,1208,4322
26,27.0,New York Knicks*,50,12100,1610,3704,0.435,208,589,0.353,1402,3115,0.45,892,1218,0.732,551,1510,2061,963,395,262,804,1140,4320
27,28.0,Atlanta Hawks*,50,12075,1539,3760,0.409,197,644,0.306,1342,3116,0.431,1040,1422,0.731,676,1499,2175,782,346,260,745,987,4315
28,29.0,Chicago Bulls,50,12075,1539,3837,0.401,177,612,0.289,1362,3225,0.422,840,1185,0.709,573,1394,1967,1017,436,169,774,1112,4095
29,,League Average,50,12091,1709,3910,0.437,223,658,0.339,1486,3252,0.457,939,1290,0.728,629,1453,2083,1036,418,248,766,1111,4579
