,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Atlanta Hawks*,50,12075,1598,3873,0.413,190,634,0.3,1408,3239,0.435,784,1076,0.729,581,1369,1950,895,379,243,675,1202,4170
1,2.0,Miami Heat*,50,12025,1565,3805,0.411,211,606,0.348,1354,3199,0.423,860,1167,0.737,619,1342,1961,853,387,188,677,1102,4201
2,3.0,San Antonio Spurs*,50,12075,1631,4061,0.402,170,559,0.304,1461,3502,0.417,805,1148,0.701,696,1407,2103,941,437,243,730,1148,4237
3,4.0,New York Knicks*,50,12100,1528,3790,0.403,234,662,0.353,1294,3128,0.414,979,1335,0.733,616,1426,2042,923,425,215,766,1035,4269
4,5.0,Utah Jazz*,50,12175,1595,3863,0.413,214,666,0.321,1381,3197,0.432,936,1299,0.721,635,1294,1929,904,431,264,744,1309,4340
5,6.0,Orlando Magic*,50,12050,1708,3856,0.443,230,667,0.345,1478,3189,0.463,697,986,0.707,595,1424,2019,1039,468,239,863,1111,4343
6,7.0,Detroit Pistons*,50,12050,1585,3639,0.436,236,682,0.346,1349,2957,0.456,941,1317,0.715,548,1377,1925,1043,424,225,770,1113,4347
7,8.0,Philadelphia 76ers*,50,12150,1599,3784,0.423,241,716,0.337,1358,3068,0.443,941,1288,0.731,619,1402,2021,999,435,263,896,1185,4380
8,9.0,Cleveland Cavaliers,50,12050,1597,3664,0.436,236,675,0.35,1361,2989,0.455,978,1316,0.743,591,1405,1996,1056,392,282,821,1198,4408
9,10.0,Portland Trail Blazers*,50,12175,1644,3939,0.417,220,691,0.318,1424,3248,0.438,916,1263,0.725,616,1388,2004,962,411,244,785,1142,4424
10,11.0,Milwaukee Bucks*,50,12050,1600,3746,0.427,272,814,0.334,1328,2932,0.453,1029,1369,0.752,657,1398,2055,1018,399,194,830,1020,4501
11,12.0,Golden State Warriors,50,12125,1617,3848,0.42,193,575,0.336,1424,3273,0.435,1114,1531,0.728,656,1503,2159,1023,400,304,735,1027,4541
12,13.0,Indiana Pacers*,50,12100,1706,3935,0.434,206,634,0.325,1500,3301,0.454,928,1227,0.756,626,1426,2052,955,357,238,652,1127,4546
13,14.0,Chicago Bulls,50,12075,1723,3786,0.455,208,612,0.34,1515,3174,0.477,914,1247,0.733,551,1568,2119,1099,444,285,782,1074,4568
14,15.0,Houston Rockets*,50,12075,1793,4136,0.434,230,645,0.357,1563,3491,0.448,779,1062,0.734,664,1391,2055,1034,441,245,653,1030,4595
15,16.0,Minnesota Timberwolves*,50,12025,1680,3823,0.439,213,654,0.326,1467,3169,0.463,1055,1470,0.718,591,1563,2154,1114,363,262,836,1017,4628
16,17.0,Toronto Raptors,50,12075,1694,3855,0.439,255,686,0.372,1439,3169,0.454,996,1368,0.728,614,1393,2007,1095,446,258,773,1088,4639
17,18.0,Charlotte Hornets,50,12150,1739,4003,0.434,212,637,0.333,1527,3366,0.454,959,1306,0.734,655,1491,2146,1092,443,232,762,1151,4649
18,19.0,Phoenix Suns*,50,12050,1772,3936,0.45,272,755,0.36,1500,3181,0.472,850,1224,0.694,614,1506,2120,1064,410,205,812,1065,4666
19,20.0,Washington Wizards,50,12050,1705,3826,0.446,218,619,0.352,1487,3207,0.464,1044,1418,0.736,617,1517,2134,1079,402,212,792,1087,4672
20,21.0,Dallas Mavericks,50,12075,1815,4037,0.45,216,686,0.315,1599,3351,0.477,855,1193,0.717,660,1519,2179,1073,361,244,699,1042,4701
21,22.0,Boston Celtics,50,12150,1725,3896,0.443,175,561,0.312,1550,3335,0.465,1118,1506,0.742,642,1544,2186,1018,461,253,841,1001,4743
22,23.0,New Jersey Nets,50,12050,1796,3968,0.453,223,654,0.341,1573,3314,0.475,943,1298,0.727,624,1581,2205,968,395,326,813,1084,4758
23,24.0,Seattle SuperSonics,50,12100,1838,4026,0.457,264,765,0.345,1574,3261,0.483,857,1187,0.722,652,1446,2098,1111,399,224,746,1165,4797
24,25.0,Los Angeles Lakers*,50,12050,1759,3992,0.441,217,653,0.332,1542,3339,0.462,1064,1501,0.709,628,1403,2031,1062,408,196,716,1271,4799
25,26.0,Vancouver Grizzlies,50,12175,1813,3917,0.463,229,653,0.351,1584,3264,0.485,1021,1400,0.729,673,1456,2129,1189,490,328,779,1165,4876
26,27.0,Los Angeles Clippers,50,12125,1830,3858,0.474,222,627,0.354,1608,3231,0.498,1078,1445,0.746,640,1506,2146,1101,419,289,782,1042,4960
27,28.0,Denver Nuggets,50,12025,1885,4017,0.469,237,640,0.37,1648,3377,0.488,997,1339,0.745,620,1502,2122,1175,396,274,701,1103,5004
28,29.0,Sacramento Kings*,50,12200,2009,4500,0.446,219,652,0.336,1790,3848,0.465,793,1113,0.712,750,1598,2348,1165,490,221,790,1102,5030
29,,League Average,50,12091,1709,3910,0.437,223,658,0.339,1486,3252,0.457,939,1290,0.728,629,1453,2083,1036,418,248,766,1111,4579
