,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Utah Jazz*,82,19755,39.4,86.4,0.456,1.7,5.3,0.317,37.7,81.1,0.465,23.2,30.2,0.77,15.4,31.0,46.5,23.7,8.5,5.4,18.6,23.5,103.7
1,2,Atlanta Hawks*,82,19730,39.4,87.4,0.451,1.6,5.3,0.3,37.8,82.0,0.461,24.8,32.4,0.765,14.9,28.4,43.4,23.9,7.7,4.8,16.4,25.4,105.2
2,3,Houston Rockets*,82,19780,40.7,87.8,0.463,1.2,4.3,0.282,39.5,83.5,0.473,22.9,29.4,0.779,14.2,28.7,42.9,25.8,8.8,4.5,16.6,23.4,105.5
3,4,Milwaukee Bucks*,82,19780,39.3,83.5,0.47,1.5,5.0,0.289,37.8,78.5,0.482,25.6,33.8,0.757,14.4,30.0,44.4,24.4,8.0,5.6,18.8,24.5,105.6
4,5,Detroit Pistons*,82,19830,40.4,87.5,0.462,1.6,5.0,0.317,38.8,82.5,0.471,23.4,31.2,0.748,13.7,28.0,41.7,24.3,8.0,5.7,15.5,24.8,105.8
5,6,Cleveland Cavaliers,82,19755,42.6,89.2,0.478,1.1,4.1,0.278,41.5,85.1,0.488,20.0,26.5,0.753,15.0,28.7,43.8,24.7,9.7,5.7,16.8,24.9,106.4
6,7,Los Angeles Lakers*,82,19730,42.2,90.2,0.467,1.5,5.2,0.283,40.7,85.0,0.479,20.7,27.1,0.764,15.3,26.0,41.4,26.5,8.6,4.8,16.4,24.0,106.5
7,8,Indiana Pacers*,82,19930,40.7,84.9,0.48,1.3,4.2,0.299,39.5,80.7,0.489,23.9,31.5,0.759,13.6,31.5,45.1,24.6,8.0,5.8,17.3,22.6,106.6
8,9,Boston Celtics*,82,19805,42.6,92.2,0.463,1.5,5.0,0.306,41.1,87.2,0.472,20.0,26.4,0.758,15.2,28.1,43.3,25.3,8.9,4.2,14.2,23.5,106.8
9,10,Washington Bullets*,82,19705,42.8,90.6,0.473,1.3,4.4,0.291,41.6,86.3,0.482,20.1,26.5,0.758,16.2,30.2,46.4,26.1,8.5,6.7,17.5,23.6,107.0
10,11,Chicago Bulls*,82,19830,42.1,87.3,0.483,1.5,4.3,0.341,40.7,83.0,0.49,21.9,28.5,0.769,13.0,29.3,42.2,25.6,7.4,6.2,16.0,23.3,107.6
11,12,Philadelphia 76ers*,82,19880,43.9,89.4,0.491,1.5,5.2,0.286,42.4,84.2,0.504,19.3,25.4,0.757,15.1,27.3,42.4,27.3,10.1,5.5,17.0,24.6,108.5
12,13,Portland Trail Blazers*,82,19805,42.1,86.8,0.485,1.3,4.9,0.276,40.8,82.0,0.497,23.0,29.9,0.771,13.9,26.3,40.2,25.3,8.5,5.5,17.4,25.7,108.6
13,14,Dallas Mavericks*,82,19880,43.1,90.1,0.478,1.5,5.2,0.295,41.5,84.9,0.489,21.0,27.5,0.763,15.1,28.7,43.7,27.7,6.9,5.1,16.0,25.7,108.7
14,15,Denver Nuggets*,82,19780,41.6,83.9,0.495,1.3,4.1,0.313,40.3,79.8,0.505,25.8,33.2,0.777,13.3,31.1,44.4,25.0,6.4,5.2,17.9,24.5,110.2
15,16,Phoenix Suns,82,19855,42.9,86.9,0.494,1.5,4.7,0.311,41.5,82.3,0.504,23.0,30.5,0.756,14.6,27.9,42.5,26.6,9.5,5.2,16.9,24.1,110.3
16,17,Seattle SuperSonics*,82,19855,41.7,87.0,0.479,1.1,3.8,0.287,40.6,83.2,0.488,25.7,33.5,0.768,14.7,27.0,41.7,24.0,8.7,4.9,15.9,24.1,110.3
17,18,New Jersey Nets,82,19855,40.6,84.6,0.48,1.4,4.3,0.322,39.2,80.2,0.488,27.9,35.8,0.78,13.4,27.9,41.3,23.2,9.7,6.7,16.1,25.2,110.5
18,19,San Antonio Spurs,82,19805,44.1,87.1,0.507,1.3,4.5,0.28,42.9,82.6,0.519,21.3,28.2,0.755,13.1,29.3,42.4,28.3,8.3,5.5,16.9,22.0,110.8
19,20,New York Knicks,82,19780,43.1,87.9,0.49,1.2,4.4,0.263,41.9,83.5,0.502,23.7,31.2,0.761,16.4,30.1,46.5,26.5,9.4,4.9,17.4,24.0,111.1
20,21,Golden State Warriors*,82,19905,42.9,87.0,0.493,1.8,5.5,0.337,41.0,81.6,0.503,23.7,31.6,0.749,14.8,29.4,44.2,25.8,8.2,5.3,16.7,24.3,111.2
21,22,Sacramento Kings,82,19780,43.8,89.4,0.489,1.5,4.7,0.316,42.3,84.7,0.499,23.0,29.9,0.769,13.9,28.2,42.1,25.8,8.5,5.8,14.5,24.8,112.1
22,23,Los Angeles Clippers,82,19780,44.4,85.7,0.518,1.3,3.8,0.344,43.1,82.0,0.526,22.2,29.7,0.746,14.0,31.2,45.3,28.6,9.5,6.3,18.1,23.9,112.3
