,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,New York Knicks*,82,19780,37.3,85.3,0.437,5.3,15.5,0.341,32.0,69.8,0.458,24.0,32.6,0.736,13.6,30.8,44.4,21.1,8.5,4.3,16.8,25.4,103.8
1,2,Chicago Bulls*,82,19830,38.4,84.2,0.457,5.3,15.1,0.349,33.2,69.0,0.48,22.1,30.0,0.738,14.0,29.6,43.7,22.5,9.0,4.9,19.5,24.9,104.3
2,3,Cleveland Cavaliers*,82,19930,39.8,86.4,0.461,5.6,15.7,0.357,34.2,70.6,0.484,19.4,25.6,0.757,12.1,31.9,44.0,25.7,7.9,6.1,17.2,25.1,104.6
3,4,Atlanta Hawks*,82,19855,40.4,87.3,0.463,5.7,16.3,0.347,34.7,70.9,0.489,18.8,25.8,0.726,14.1,32.2,46.3,23.3,8.2,4.3,18.3,24.4,105.2
4,5,San Antonio Spurs*,82,19855,40.5,89.1,0.454,5.4,16.0,0.341,35.0,73.1,0.479,19.1,26.7,0.714,13.0,29.4,42.4,24.0,8.1,5.2,15.1,26.4,105.4
5,6,Indiana Pacers*,82,19780,39.4,86.4,0.456,6.4,17.6,0.364,33.0,68.8,0.479,20.4,28.2,0.726,14.1,29.1,43.2,24.3,9.3,5.6,18.5,27.7,105.6
6,7,Utah Jazz*,82,19780,37.3,82.3,0.453,7.2,18.7,0.382,30.1,63.5,0.474,24.0,32.4,0.741,12.0,27.8,39.8,22.4,8.5,5.6,17.7,26.9,105.7
7,8,Portland Trail Blazers*,82,19705,38.3,83.9,0.456,5.7,15.4,0.372,32.6,68.5,0.476,23.3,30.9,0.754,11.5,29.8,41.3,23.2,8.3,5.3,16.9,25.2,105.7
8,9,Charlotte Hornets*,82,19805,41.0,90.5,0.454,5.7,17.1,0.333,35.3,73.3,0.482,18.3,24.7,0.74,14.6,31.4,46.1,25.2,7.1,4.9,16.2,24.7,106.1
9,10,Seattle SuperSonics*,82,19830,38.1,84.1,0.453,6.6,19.2,0.343,31.5,64.9,0.486,23.4,31.9,0.735,13.5,28.0,41.5,23.4,8.3,6.2,18.8,25.7,106.3
10,11,Sacramento Kings,82,19855,38.8,85.7,0.453,4.9,16.2,0.304,33.9,69.5,0.487,24.0,32.4,0.741,15.0,29.7,44.7,23.8,9.9,6.7,17.6,26.6,106.5
