,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Minneapolis Lakers*,68,,,,,,,,,,,,,,,,,,,,,,77.4
1,2.0,Philadelphia Warriors*,66,,,,,,,,,,,,,,,,,,,,,,81.6
2,3.0,Rochester Royals*,68,,,,,,,,,,,,,,,,,,,,,,81.7
3,4.0,Indianapolis Olympians*,68,,,,,,,,,,,,,,,,,,,,,,84.1
4,5.0,Baltimore Bullets,66,,,,,,,,,,,,,,,,,,,,,,84.3
5,6.0,New York Knicks*,66,,,,,,,,,,,,,,,,,,,,,,85.4
6,7.0,Boston Celtics*,69,,,,,,,,,,,,,,,,,,,,,,85.5
7,8.0,Syracuse Nationals*,66,,,,,,,,,,,,,,,,,,,,,,85.5
8,9.0,Fort Wayne Pistons*,68,,,,,,,,,,,,,,,,,,,,,,86.0
9,10.0,Washington Capitols,35,,,,,,,,,,,,,,,,,,,,,,86.0
10,11.0,Tri-Cities Blackhawks,68,,,,,,,,,,,,,,,,,,,,,,88.1
11,,League Average,64,,29.8,83.6,0.357,,,,29.8,83.6,0.357,24.5,33.4,0.733,,,49.5,21.0,,,,27.0,84.1
