,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,St. Louis Hawks*,82,242.4,,,,,,,,,,,,,,,,,,,,,110.3
1,2.0,Boston Celtics*,82,240.3,,,,,,,,,,,,,,,,,,,,,112.0
2,3.0,Chicago Bulls*,82,241.5,,,,,,,,,,,,,,,,,,,,,113.5
3,4.0,Philadelphia 76ers*,82,241.2,,,,,,,,,,,,,,,,,,,,,114.0
4,5.0,New York Knicks*,82,242.4,,,,,,,,,,,,,,,,,,,,,114.3
5,6.0,Los Angeles Lakers*,82,242.1,,,,,,,,,,,,,,,,,,,,,115.6
6,7.0,Cincinnati Royals,82,241.5,,,,,,,,,,,,,,,,,,,,,117.5
7,8.0,San Francisco Warriors*,82,241.5,,,,,,,,,,,,,,,,,,,,,117.6
8,9.0,Baltimore Bullets,82,240.9,,,,,,,,,,,,,,,,,,,,,117.8
9,10.0,Detroit Pistons*,82,241.2,,,,,,,,,,,,,,,,,,,,,120.6
10,11.0,San Diego Rockets,82,240.9,,,,,,,,,,,,,,,,,,,,,121.0
11,12.0,Seattle SuperSonics,82,240.9,,,,,,,,,,,,,,,,,,,,,125.1
12,,League Average,82,241.4,45.0,100.8,0.446,,,,45.0,100.8,0.446,26.7,37.1,0.72,,,66.2,22.8,,,,26.3,116.6
