,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,St. Louis Hawks*,82,19880,,,,,,,,,,,,,,,,,,,,,9042
1,2.0,Boston Celtics*,82,19705,,,,,,,,,,,,,,,,,,,,,9186
2,3.0,Chicago Bulls*,82,19805,,,,,,,,,,,,,,,,,,,,,9310
3,4.0,Philadelphia 76ers*,82,19780,,,,,,,,,,,,,,,,,,,,,9346
4,5.0,New York Knicks*,82,19880,,,,,,,,,,,,,,,,,,,,,9374
5,6.0,Los Angeles Lakers*,82,19855,,,,,,,,,,,,,,,,,,,,,9477
6,7.0,Cincinnati Royals,82,19805,,,,,,,,,,,,,,,,,,,,,9631
7,8.0,San Francisco Warriors*,82,19805,,,,,,,,,,,,,,,,,,,,,9647
8,9.0,Baltimore Bullets,82,19755,,,,,,,,,,,,,,,,,,,,,9659
9,10.0,Detroit Pistons*,82,19780,,,,,,,,,,,,,,,,,,,,,9889
10,11.0,San Diego Rockets,82,19755,,,,,,,,,,,,,,,,,,,,,9919
11,12.0,Seattle SuperSonics,82,19755,,,,,,,,,,,,,,,,,,,,,10261
12,,League Average,82,19797,3687.0,8266.0,0.446,,,,3687.0,8266.0,0.446,2187.0,3040.0,0.72,,,5431.0,1873.0,,,,2158.0,9562
