,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Philadelphia 76ers*,82,241.2,48.4,102.6,0.471,,,,48.4,102.6,0.471,25.9,40.7,0.635,,,72.1,26.8,,,,22.6,122.6
1,2.0,Los Angeles Lakers*,82,242.1,46.7,97.9,0.477,,,,46.7,97.9,0.477,27.8,38.3,0.726,,,63.7,24.2,,,,26.2,121.2
2,3.0,Seattle SuperSonics,82,240.9,46.0,104.8,0.439,,,,46.0,104.8,0.439,26.7,37.1,0.719,,,65.1,24.4,,,,28.9,118.7
3,4.0,Detroit Pistons*,82,241.2,45.8,102.3,0.448,,,,45.8,102.3,0.448,27.0,38.2,0.708,,,66.5,20.7,,,,27.3,118.6
4,5.0,Baltimore Bullets,82,240.9,45.0,102.8,0.438,,,,45.0,102.8,0.438,27.4,36.5,0.75,,,66.2,18.7,,,,25.9,117.4
5,6.0,San Francisco Warriors*,82,241.5,44.3,104.7,0.423,,,,44.3,104.7,0.423,28.5,38.5,0.74,,,73.5,23.2,,,,27.6,117.0
6,7.0,Cincinnati Royals,82,241.5,44.9,95.9,0.468,,,,44.9,95.9,0.468,26.9,35.3,0.762,,,62.5,25.0,,,,24.6,116.6
7,8.0,Boston Celtics*,82,240.3,45.0,102.1,0.44,,,,45.0,102.1,0.44,26.2,36.4,0.721,,,69.1,21.9,,,,26.2,116.1
8,9.0,New York Knicks*,82,242.4,44.9,98.4,0.456,,,,44.9,98.4,0.456,26.3,37.1,0.71,,,62.5,24.0,,,,28.8,116.1
9,10.0,St. Louis Hawks*,82,242.4,42.7,94.7,0.451,,,,42.7,94.7,0.451,27.5,37.9,0.726,,,64.9,24.2,,,,25.0,113.0
10,11.0,San Diego Rockets,82,240.9,43.5,104.2,0.417,,,,43.5,104.2,0.417,25.4,35.7,0.711,,,66.1,22.4,,,,26.7,112.4
11,12.0,Chicago Bulls*,82,241.5,42.5,99.2,0.429,,,,42.5,99.2,0.429,24.5,33.1,0.738,,,62.4,18.6,,,,26.0,109.5
12,,League Average,82,241.4,45.0,100.8,0.446,,,,45.0,100.8,0.446,26.7,37.1,0.72,,,66.2,22.8,,,,26.3,116.6
