,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Los Angeles Lakers*,82,19830,45.2,86.5,0.522,1.6,4.8,0.337,43.5,81.7,0.533,21.3,27.4,0.778,13.0,30.1,43.1,28.7,8.2,4.9,17.3,23.9,113.3
1,2,Dallas Mavericks*,82,19805,43.1,86.0,0.501,1.7,5.3,0.316,41.4,80.7,0.513,24.3,31.3,0.776,12.6,29.1,41.7,25.0,7.2,4.4,15.3,20.6,112.1
2,3,Boston Celtics*,82,19855,44.4,87.3,0.508,1.6,4.7,0.351,42.8,82.6,0.517,21.3,26.9,0.794,12.6,32.9,45.5,28.5,7.7,6.1,16.2,21.0,111.8
3,4,Milwaukee Bucks*,82,19805,42.7,86.8,0.493,1.5,4.5,0.327,41.3,82.2,0.502,24.5,32.1,0.764,14.1,28.7,42.8,25.6,9.6,5.5,16.2,26.2,111.4
4,5,Houston Rockets*,82,19755,44.1,90.0,0.49,1.0,3.6,0.274,43.1,86.4,0.499,20.8,28.6,0.73,15.4,28.6,44.0,27.2,8.7,6.5,16.1,23.4,110.1
5,6,Portland Trail Blazers*,82,19855,41.8,84.2,0.496,0.9,3.2,0.269,40.9,81.1,0.505,24.8,32.4,0.765,13.3,26.8,40.1,25.2,9.9,4.1,17.7,25.5,109.2
6,7,Detroit Pistons*,82,19780,43.7,90.3,0.484,0.6,2.1,0.302,43.1,88.1,0.489,21.0,26.8,0.783,14.9,28.7,43.5,27.0,8.6,4.0,15.6,24.5,109.0
7,8,Chicago Bulls*,82,19855,42.1,87.6,0.481,1.1,3.8,0.278,41.1,83.7,0.49,23.3,30.3,0.769,15.5,27.6,43.1,24.3,7.4,4.8,17.4,26.2,108.6
8,9,Philadelphia 76ers*,82,19905,41.2,84.7,0.487,0.6,2.7,0.228,40.6,82.0,0.495,25.6,33.7,0.758,15.9,28.5,44.4,24.2,10.3,5.9,19.1,21.6,108.6
9,10,Golden State Warriors,82,19780,42.5,88.1,0.482,1.0,3.2,0.313,41.5,84.9,0.489,22.3,29.3,0.76,14.8,27.3,42.1,23.5,8.7,4.1,16.3,23.7,108.3
10,11,Atlanta Hawks*,82,19805,41.8,85.2,0.49,0.4,2.0,0.199,41.4,83.2,0.497,24.0,32.8,0.732,15.1,29.1,44.3,24.5,8.9,5.3,18.0,26.3,107.9
11,12,Denver Nuggets*,82,19755,42.2,89.6,0.471,0.8,3.5,0.233,41.4,86.1,0.48,22.0,27.5,0.798,13.9,26.4,40.3,24.4,9.4,4.8,15.2,24.6,107.1
12,13,San Antonio Spurs*,82,19805,42.0,82.9,0.506,0.5,2.3,0.235,41.4,80.6,0.514,22.0,29.5,0.746,12.5,28.2,40.6,26.4,9.3,4.6,19.0,24.7,106.5
13,14,Sacramento Kings*,82,19780,42.1,85.9,0.49,0.4,1.6,0.224,41.7,84.3,0.495,21.6,27.8,0.778,13.5,28.3,41.8,27.4,7.2,4.6,18.2,25.4,106.2
14,15,Seattle SuperSonics,82,19930,41.2,87.3,0.472,1.0,3.7,0.263,40.2,83.5,0.482,22.4,28.8,0.779,14.2,27.9,42.0,24.4,9.2,3.6,17.7,26.8,105.9
15,16,Cleveland Cavaliers,82,19780,41.5,86.4,0.48,1.6,4.7,0.338,40.0,81.8,0.489,20.9,27.8,0.752,13.0,29.3,42.3,24.6,7.5,5.2,16.8,27.1,105.5
16,17,Los Angeles Clippers,82,19755,40.1,84.8,0.473,0.8,2.7,0.279,39.3,82.1,0.479,24.5,31.7,0.77,13.7,26.7,40.4,23.3,8.2,5.9,17.8,22.8,105.4
17,18,New Jersey Nets*,82,19805,41.6,85.6,0.486,0.5,2.5,0.201,41.1,83.1,0.495,21.2,28.1,0.755,13.9,29.1,43.0,25.0,8.8,4.0,18.5,25.0,105.0
18,19,Phoenix Suns,82,19805,40.7,80.9,0.503,0.4,2.1,0.208,40.2,78.8,0.511,22.5,31.0,0.726,12.0,28.3,40.3,26.3,8.9,4.4,20.4,26.1,104.3
19,20,Utah Jazz*,82,19780,40.6,83.2,0.488,0.4,2.0,0.207,40.2,81.2,0.494,22.7,31.6,0.716,12.5,29.1,41.7,25.8,8.4,7.8,17.8,23.9,104.2
20,21,Washington Bullets*,82,19855,40.4,87.2,0.463,1.4,5.0,0.284,39.0,82.2,0.474,20.8,27.9,0.745,13.0,29.7,42.7,21.3,7.6,8.7,16.4,21.9,103.0
21,22,Indiana Pacers,82,19755,41.4,86.1,0.481,0.3,1.7,0.161,41.2,84.4,0.488,19.4,26.3,0.739,13.7,31.5,45.2,26.0,7.9,4.6,18.2,25.7,102.6
22,23,New York Knicks,82,19805,39.8,86.5,0.46,1.0,2.9,0.343,38.8,83.5,0.465,18.9,27.5,0.686,13.3,26.7,40.0,23.1,8.8,3.8,17.7,27.2,99.5
