,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Chicago Bulls*,82,19730,38.5,85.8,0.448,5.8,16.7,0.35,32.6,69.2,0.472,19.0,26.5,0.717,13.1,28.5,41.6,21.3,7.9,4.2,18.8,24.8,101.8
1,2,Seattle SuperSonics*,82,19880,37.0,84.3,0.438,6.9,19.7,0.348,30.1,64.6,0.466,21.3,29.7,0.716,13.8,29.0,42.8,22.8,9.8,5.0,19.5,25.9,102.1
2,3,Portland Trail Blazers*,82,19905,38.4,86.9,0.442,6.1,17.6,0.348,32.3,69.3,0.466,20.5,27.7,0.74,12.1,30.2,42.3,23.7,9.2,5.3,15.5,26.0,103.5
3,4,New York Knicks*,82,19830,38.0,86.1,0.442,5.9,17.4,0.337,32.1,68.6,0.468,21.6,29.1,0.74,13.2,32.3,45.5,22.2,8.7,3.7,17.2,23.4,103.5
4,5,San Antonio Spurs*,82,19780,39.2,89.2,0.439,5.7,17.4,0.33,33.5,71.9,0.466,19.3,26.4,0.73,14.4,32.1,46.6,24.0,7.9,5.6,16.3,25.6,103.5
5,6,Miami Heat*,82,19780,36.4,83.9,0.434,5.9,16.5,0.361,30.5,67.5,0.452,25.0,33.3,0.752,13.1,30.8,43.9,21.9,8.8,5.4,17.2,27.0,103.8
6,7,Detroit Pistons*,82,19830,39.0,88.0,0.443,7.0,19.0,0.366,32.0,68.9,0.465,20.1,28.1,0.715,13.3,31.3,44.6,23.9,7.7,5.3,15.9,26.0,105.1
7,8,Utah Jazz*,82,19780,37.0,83.3,0.445,7.4,19.3,0.385,29.6,64.0,0.463,24.5,32.7,0.751,12.6,29.0,41.6,22.1,7.9,5.5,17.3,26.7,106.1
8,9,New Jersey Nets,82,19905,39.9,87.9,0.454,7.2,18.8,0.384,32.7,69.1,0.473,19.6,26.4,0.74,13.6,31.2,44.9,24.9,8.8,6.8,16.8,25.5,106.5
9,10,Los Angeles Lakers*,82,19680,41.2,89.8,0.458,5.8,15.9,0.367,35.3,74.0,0.478,18.4,25.0,0.738,15.1,30.6,45.7,26.5,7.8,6.4,17.6,23.8,106.6
10,11,Cleveland Cavaliers*,82,19830,39.3,85.1,0.462,7.5,19.4,0.388,31.8,65.6,0.484,20.6,27.1,0.759,12.8,31.9,44.7,26.7,7.4,4.9,18.8,24.5,106.7
11,12,Orlando Magic*,82,19855,40.3,88.7,0.454,6.5,17.9,0.366,33.8,70.8,0.477,19.7,26.8,0.736,14.3,31.1,45.5,24.6,8.5,4.3,16.3,24.1,106.9
12,13,Indiana Pacers*,82,19755,38.6,85.6,0.452,6.7,18.6,0.36,31.9,67.0,0.477,23.2,31.3,0.74,13.7,27.9,41.6,23.5,9.0,5.7,17.1,27.8,107.2
13,14,Houston Rockets*,82,19805,41.3,89.8,0.46,6.3,17.5,0.359,35.0,72.4,0.484,18.5,26.2,0.707,14.6,32.5,47.1,25.3,8.7,5.2,15.9,24.0,107.4
14,15,Washington Bullets,82,19805,39.6,86.0,0.46,4.9,14.3,0.342,34.7,71.7,0.484,23.6,30.7,0.766,14.3,30.6,44.9,21.8,9.0,5.0,17.6,24.4,107.6
15,16,Atlanta Hawks*,82,19730,41.3,87.1,0.474,6.5,18.0,0.36,34.8,69.1,0.504,18.9,25.3,0.746,14.3,31.1,45.4,25.0,7.9,4.6,19.1,24.5,108.0
16,17,Denver Nuggets,82,19830,40.6,88.5,0.459,5.9,16.2,0.367,34.6,72.3,0.479,21.0,27.6,0.76,12.3,31.3,43.6,24.6,8.1,5.5,14.8,24.9,108.1
17,18,Vancouver Grizzlies,82,19880,40.9,86.0,0.475,6.1,16.3,0.374,34.8,69.8,0.498,20.7,28.2,0.733,14.6,33.8,48.4,26.4,9.3,6.3,18.9,23.7,108.5
18,19,Sacramento Kings*,82,19755,38.9,84.0,0.462,6.0,15.8,0.379,32.9,68.2,0.482,25.4,33.8,0.751,13.7,30.1,43.8,23.5,10.0,6.6,17.6,26.1,109.1
19,20,Minnesota Timberwolves,82,19780,40.0,85.4,0.469,6.9,18.1,0.38,33.2,67.4,0.492,22.8,30.7,0.744,13.4,30.1,43.5,25.5,9.4,6.5,17.4,25.2,109.8
20,21,Boston Celtics,82,19905,41.3,85.9,0.481,5.2,14.6,0.357,36.1,71.3,0.506,22.1,29.6,0.747,13.0,32.4,45.5,24.0,8.4,6.1,16.5,24.6,109.9
21,22,Golden State Warriors,82,19755,41.7,87.8,0.475,6.2,17.0,0.365,35.5,70.8,0.501,20.3,27.3,0.746,14.5,29.8,44.3,27.3,9.1,5.0,17.9,25.5,109.9
22,23,Phoenix Suns*,82,19955,41.5,88.2,0.471,7.1,19.2,0.369,34.4,69.0,0.499,19.9,26.9,0.739,12.9,30.7,43.7,26.9,7.6,5.4,15.4,25.9,110.0
23,24,Los Angeles Clippers,82,19730,40.3,84.5,0.478,5.8,15.6,0.372,34.5,68.9,0.502,23.8,31.9,0.746,13.5,30.8,44.3,21.6,9.0,5.2,17.7,24.3,110.3
24,25,Dallas Mavericks,82,19930,42.9,87.3,0.492,5.9,15.1,0.394,37.0,72.3,0.512,19.4,26.5,0.732,13.7,34.4,48.1,25.0,8.9,6.7,17.0,23.2,111.2
25,26,Milwaukee Bucks,82,19730,41.6,86.6,0.48,6.9,17.5,0.397,34.6,69.1,0.501,21.4,29.6,0.725,13.5,31.1,44.5,26.2,8.7,5.0,16.3,23.6,111.5
26,27,Toronto Raptors,82,19830,40.9,86.0,0.475,6.7,18.4,0.367,34.1,67.6,0.504,23.4,31.4,0.745,14.3,29.5,43.8,25.8,9.9,6.3,17.2,22.6,111.8
27,28,Charlotte Hornets,82,19880,42.9,87.7,0.489,7.0,17.7,0.396,35.9,70.0,0.513,19.0,25.8,0.736,12.6,31.1,43.7,27.0,7.1,4.9,16.0,24.1,111.8
28,29,Philadelphia 76ers,82,19730,43.3,89.6,0.483,6.9,18.7,0.37,36.4,70.9,0.513,19.4,26.2,0.741,15.4,32.7,48.0,27.8,9.5,6.2,17.0,25.2,113.0
