,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Milwaukee Bucks*,73,17595,36.9,89.0,0.414,13.2,37.3,0.355,23.7,51.8,0.457,15.8,20.1,0.787,9.0,34.4,43.4,22.9,7.0,4.2,13.4,20.6,102.9
1,2,Toronto Raptors*,72,17380,37.2,87.0,0.428,12.9,38.3,0.337,24.3,48.7,0.499,17.6,22.9,0.769,10.8,34.6,45.4,25.2,7.1,5.4,16.6,20.1,105.0
2,3,Los Angeles Lakers*,71,17090,38.6,86.1,0.448,11.5,33.0,0.349,27.1,53.1,0.51,17.7,22.6,0.781,9.3,32.5,41.7,23.1,8.1,3.7,15.7,21.5,106.3
3,4,Boston Celtics*,72,17430,38.3,86.8,0.441,11.8,34.7,0.34,26.5,52.1,0.508,18.7,24.4,0.767,10.3,33.9,44.2,22.3,7.1,5.5,15.2,20.6,107.0
4,5,Los Angeles Clippers*,72,17380,38.7,88.3,0.438,12.0,34.9,0.345,26.7,53.4,0.499,18.2,24.0,0.756,10.5,33.9,44.4,23.2,7.3,4.6,13.8,22.4,107.6
5,6,Indiana Pacers*,73,17620,39.7,88.9,0.446,11.5,33.8,0.341,28.2,55.1,0.511,17.1,21.7,0.788,10.4,35.0,45.5,23.2,6.9,4.6,14.7,18.9,108.0
6,7,Oklahoma City Thunder*,72,17430,40.9,90.0,0.455,11.3,33.4,0.34,29.6,56.6,0.523,15.6,19.6,0.795,10.5,34.5,45.0,23.1,7.0,4.0,14.3,22.9,108.8
7,8,Philadelphia 76ers*,73,17595,40.0,86.4,0.463,10.5,29.6,0.353,29.6,56.8,0.52,18.5,24.6,0.751,8.7,33.4,42.1,22.9,7.0,4.0,13.9,20.6,109.0
8,9,Miami Heat*,73,17745,38.9,87.0,0.448,13.1,37.9,0.347,25.8,49.1,0.525,18.5,23.7,0.783,9.3,33.4,42.7,24.7,7.5,4.2,14.1,21.8,109.5
9,10,Orlando Magic*,73,17570,40.9,87.9,0.465,12.4,34.0,0.364,28.5,53.9,0.529,15.4,20.0,0.771,9.1,36.2,45.4,25.0,7.1,4.7,14.8,19.7,109.5
10,11,Brooklyn Nets*,72,17480,40.3,90.5,0.446,11.9,33.9,0.35,28.5,56.6,0.503,16.9,22.0,0.769,10.4,34.4,44.8,22.1,7.5,5.1,12.4,20.6,109.5
