,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,New York Knicks*,82,19755,36.4,84.4,0.431,3.3,10.8,0.307,33.1,73.6,0.45,22.0,30.6,0.719,13.3,29.4,42.7,21.9,8.9,4.4,18.6,24.8,98.2
1,2,Houston Rockets*,82,19780,40.3,91.6,0.44,3.3,10.7,0.306,37.0,80.8,0.458,17.6,23.9,0.736,14.5,31.1,45.6,24.3,9.8,4.0,15.6,22.3,101.4
2,3,Seattle SuperSonics*,82,19730,37.4,82.6,0.453,4.2,12.1,0.345,33.3,70.5,0.472,22.5,30.4,0.741,13.9,28.0,41.9,23.1,8.8,5.4,21.3,24.1,101.5
3,4,Atlanta Hawks*,82,19755,40.8,89.6,0.455,3.5,11.2,0.315,37.2,78.4,0.475,16.6,22.3,0.742,14.9,30.4,45.3,24.5,8.3,4.4,18.9,22.2,101.7
4,5,Denver Nuggets*,82,19755,38.7,88.4,0.438,2.6,9.1,0.29,36.1,79.4,0.455,22.3,29.7,0.75,14.1,29.5,43.6,22.0,9.2,6.3,15.7,24.7,102.3
5,6,Chicago Bulls*,82,19780,40.0,86.4,0.463,3.3,10.3,0.323,36.7,76.1,0.482,19.4,26.2,0.74,13.0,29.6,42.6,24.3,9.6,4.9,17.6,22.8,102.7
6,7,Utah Jazz*,82,19830,38.6,86.3,0.448,3.8,12.6,0.299,34.9,73.7,0.473,23.0,31.8,0.725,14.3,30.2,44.5,23.5,7.7,6.0,17.1,25.0,104.1
7,8,Indiana Pacers*,82,19755,38.8,86.1,0.45,3.6,10.6,0.335,35.2,75.5,0.466,23.0,31.5,0.73,14.7,28.0,42.8,24.8,10.8,5.1,17.5,25.9,104.2
8,9,San Antonio Spurs*,82,19780,41.3,92.6,0.446,3.9,11.7,0.333,37.4,80.9,0.462,18.2,25.2,0.719,14.7,29.0,43.7,23.8,8.5,4.7,13.7,24.1,104.6
9,10,New Jersey Nets*,82,19830,41.4,90.3,0.458,3.0,9.4,0.318,38.4,80.9,0.475,19.2,25.8,0.743,14.5,32.0,46.5,24.3,9.1,7.4,15.8,24.1,104.9
10,11,Cleveland Cavaliers*,82,19855,41.3,88.9,0.464,3.4,9.6,0.354,37.9,79.3,0.478,19.1,25.9,0.735,14.0,30.8,44.8,26.5,8.3,6.1,17.1,23.7,105.1
11,12,Portland Trail Blazers*,82,19755,40.7,86.8,0.469,3.6,10.2,0.357,37.1,76.6,0.484,20.4,27.2,0.75,12.5,30.5,43.0,25.7,8.0,4.8,17.1,23.9,105.5
12,13,Golden State Warriors*,82,19780,42.0,89.8,0.468,3.7,10.6,0.351,38.2,79.1,0.483,18.9,25.8,0.731,16.2,29.5,45.7,26.7,10.3,5.0,17.5,22.9,106.5
13,14,Miami Heat*,82,19805,39.2,85.8,0.457,3.8,11.5,0.331,35.4,74.3,0.477,24.4,32.6,0.748,13.9,29.3,43.2,23.5,8.9,5.7,17.0,25.1,106.7
14,15,Orlando Magic*,82,19730,41.7,91.1,0.458,3.8,10.8,0.349,37.9,80.2,0.473,19.5,26.2,0.745,15.3,29.5,44.8,26.9,9.7,5.6,15.7,23.6,106.7
15,16,Phoenix Suns*,82,19705,42.5,89.8,0.474,3.6,10.9,0.328,39.0,79.0,0.494,18.1,25.2,0.72,13.7,28.3,42.0,27.1,9.4,5.5,15.8,23.5,106.8
16,17,Charlotte Hornets,82,19830,43.0,91.3,0.471,3.9,11.4,0.346,39.0,80.0,0.488,18.7,25.3,0.74,15.1,30.6,45.7,26.3,7.8,5.3,15.6,21.9,108.6
17,18,Los Angeles Clippers,82,19780,42.8,90.4,0.473,3.8,10.7,0.349,39.0,79.7,0.49,19.3,26.9,0.717,16.4,31.3,47.7,27.0,10.9,5.8,16.6,21.8,108.6
18,19,Boston Celtics,82,19905,42.3,88.7,0.477,2.9,8.4,0.347,39.4,80.3,0.491,21.1,28.0,0.754,14.3,31.6,45.9,26.3,8.7,5.2,16.1,21.9,108.7
