,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,New York Knicks*,82,19755,2783,6451,0.431,253,825,0.307,2530,5626,0.45,1684,2341,0.719,1016,2245,3261,1677,677,333,1420,1897,7503
1,2.0,San Antonio Spurs*,82,19780,3066,6880,0.446,290,871,0.333,2776,6009,0.462,1349,1875,0.719,1089,2153,3242,1769,632,346,1020,1791,7771
2,3.0,Chicago Bulls*,82,19780,3029,6542,0.463,252,780,0.323,2777,5762,0.482,1470,1987,0.74,985,2240,3225,1840,730,374,1335,1725,7780
3,4.0,Atlanta Hawks*,82,19755,3163,6954,0.455,275,872,0.315,2888,6082,0.475,1285,1732,0.742,1157,2358,3515,1897,641,338,1465,1722,7886
4,5.0,Houston Rockets*,82,19780,3152,7166,0.44,257,841,0.306,2895,6325,0.458,1377,1871,0.736,1138,2434,3572,1901,767,312,1221,1743,7938
5,6.0,Seattle SuperSonics*,82,19730,2928,6459,0.453,326,946,0.345,2602,5513,0.472,1760,2374,0.741,1084,2191,3275,1808,686,421,1666,1884,7942
6,7.0,Cleveland Cavaliers*,82,19855,3131,6741,0.464,258,729,0.354,2873,6012,0.478,1446,1967,0.735,1059,2335,3394,2006,628,461,1293,1797,7966
7,8.0,Indiana Pacers*,82,19755,2978,6614,0.45,273,815,0.335,2705,5799,0.466,1768,2422,0.73,1132,2153,3285,1902,826,389,1340,1986,7997
8,9.0,Utah Jazz*,82,19830,2973,6641,0.448,289,967,0.299,2684,5674,0.473,1773,2444,0.725,1100,2327,3427,1806,593,459,1318,1922,8008
9,10.0,Denver Nuggets*,82,19755,3065,7000,0.438,208,717,0.29,2857,6283,0.455,1761,2349,0.75,1118,2331,3449,1745,725,502,1245,1957,8099
10,11.0,Miami Heat*,82,19805,3036,6641,0.457,295,892,0.331,2741,5749,0.477,1889,2527,0.748,1074,2266,3340,1821,689,438,1314,1946,8256
11,12.0,New Jersey Nets*,82,19830,3266,7125,0.458,235,739,0.318,3031,6386,0.475,1514,2038,0.743,1142,2528,3670,1919,715,582,1248,1901,8281
12,13.0,Orlando Magic*,82,19730,3263,7125,0.458,296,847,0.349,2967,6278,0.473,1525,2047,0.745,1197,2305,3502,2103,756,442,1228,1844,8347
13,14.0,Phoenix Suns*,82,19705,3379,7135,0.474,283,863,0.328,3096,6272,0.494,1438,1998,0.72,1086,2247,3333,2154,748,437,1254,1870,8479
14,15.0,Milwaukee Bucks,82,19705,3255,6625,0.491,286,789,0.362,2969,5836,0.509,1684,2284,0.737,1086,2495,3581,2092,768,420,1416,1777,8480
15,16.0,Minnesota Timberwolves,82,19730,3244,6874,0.472,227,738,0.308,3017,6136,0.492,1783,2451,0.727,1102,2296,3398,2108,824,549,1164,1855,8498
16,17.0,Dallas Mavericks,82,19730,3212,6508,0.494,249,688,0.362,2963,5820,0.509,1841,2498,0.737,1101,2503,3604,1970,782,507,1428,1649,8514
17,18.0,Portland Trail Blazers*,82,19755,3311,7057,0.469,296,830,0.357,3015,6227,0.484,1661,2216,0.75,1016,2481,3497,2094,654,393,1391,1944,8579
18,19.0,Los Angeles Lakers,82,19755,3337,7008,0.476,228,723,0.315,3109,6285,0.495,1683,2346,0.717,1284,2533,3817,2163,664,427,1344,1659,8585
19,20.0,Detroit Pistons,82,19730,3255,6878,0.473,272,814,0.334,2983,6064,0.492,1805,2451,0.736,1191,2590,3781,2097,721,368,1169,1602,8587
20,21.0,Boston Celtics,82,19905,3357,7034,0.477,231,665,0.347,3126,6369,0.491,1673,2218,0.754,1131,2508,3639,2089,690,414,1273,1738,8618
21,22.0,Philadelphia 76ers,82,19805,3549,7338,0.484,263,795,0.331,3286,6543,0.502,1297,1744,0.744,1202,2607,3809,2357,806,385,1190,1729,8658
22,23.0,Golden State Warriors*,82,19780,3428,7332,0.468,305,869,0.351,3123,6463,0.483,1540,2108,0.731,1324,2408,3732,2184,842,408,1426,1870,8701
23,24.0,Charlotte Hornets,82,19830,3463,7359,0.471,317,916,0.346,3146,6443,0.488,1507,2036,0.74,1217,2467,3684,2116,629,430,1260,1761,8750
24,25.0,Sacramento Kings,82,19755,3360,7017,0.479,277,771,0.359,3083,6246,0.494,1767,2448,0.722,1189,2574,3763,2052,746,498,1341,1895,8764
25,26.0,Washington Bullets,82,19705,3569,7026,0.508,252,723,0.349,3317,6303,0.526,1444,1996,0.723,1119,2362,3481,2113,815,470,1291,1823,8834
26,27.0,Los Angeles Clippers,82,19780,3512,7421,0.473,308,882,0.349,3204,6539,0.49,1584,2209,0.717,1348,2568,3916,2220,898,476,1364,1788,8916
27,,League Average,82,19771,3225,6924,0.466,270,811,0.333,2954,6113,0.483,1604,2184,0.734,1137,2389,3526,2000,728,429,1312,1818,8324
