,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,72,,31.0,77.5,0.4,,,,31.0,77.5,0.4,25.7,35.4,0.726,,,53.7,24.6,,,,27.3,87.7
1,2.0,Syracuse Nationals*,72,,28.5,77.5,0.368,,,,28.5,77.5,0.368,26.5,36.8,0.719,,,50.7,21.4,,,,25.7,83.5
2,3.0,Minneapolis Lakers*,72,,30.3,80.6,0.376,,,,30.3,80.6,0.376,21.0,28.7,0.731,,,52.1,18.4,,,,26.6,81.7
3,4.0,Rochester Royals*,72,,27.9,75.7,0.369,,,,27.9,75.7,0.369,23.9,35.0,0.684,,,48.5,20.2,,,,26.4,79.8
4,5.0,New York Knicks*,72,,26.9,71.9,0.374,,,,26.9,71.9,0.374,25.3,35.1,0.721,,,53.2,20.4,,,,25.4,79.0
5,6.0,Baltimore Bullets,72,,28.3,76.9,0.368,,,,28.3,76.9,0.368,21.8,32.1,0.677,,,53.0,19.2,,,,24.7,78.3
6,7.0,Philadelphia Warriors,72,,28.1,75.4,0.372,,,,28.1,75.4,0.372,22.0,31.6,0.698,,,49.8,20.4,,,,24.2,78.2
7,8.0,Fort Wayne Pistons*,72,,27.1,72.0,0.376,,,,27.1,72.0,0.376,23.5,32.2,0.73,,,52.6,20.5,,,,23.2,77.7
8,9.0,Milwaukee Hawks,72,,24.4,70.7,0.345,,,,24.4,70.7,0.345,21.2,30.6,0.692,,,44.5,18.0,,,,24.6,70.0
9,,League Average,72,,28.1,75.4,0.372,,,,28.1,75.4,0.372,23.4,33.0,0.709,,,50.9,20.3,,,,25.4,79.5
