,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,72,,2232,5580,0.4,,,,2232,5580,0.4,1851,2550,0.726,,,3867,1773,,,,1969,6315
1,2.0,Syracuse Nationals*,72,,2054,5579,0.368,,,,2054,5579,0.368,1905,2650,0.719,,,3652,1541,,,,1852,6013
2,3.0,Minneapolis Lakers*,72,,2184,5803,0.376,,,,2184,5803,0.376,1512,2067,0.731,,,3752,1323,,,,1918,5880
3,4.0,Rochester Royals*,72,,2010,5451,0.369,,,,2010,5451,0.369,1722,2518,0.684,,,3494,1454,,,,1904,5742
4,5.0,New York Knicks*,72,,1934,5177,0.374,,,,1934,5177,0.374,1820,2525,0.721,,,3830,1469,,,,1832,5688
5,6.0,Baltimore Bullets,72,,2036,5539,0.368,,,,2036,5539,0.368,1566,2312,0.677,,,3816,1385,,,,1777,5638
6,7.0,Philadelphia Warriors,72,,2023,5431,0.372,,,,2023,5431,0.372,1586,2272,0.698,,,3589,1468,,,,1741,5632
7,8.0,Fort Wayne Pistons*,72,,1952,5187,0.376,,,,1952,5187,0.376,1689,2315,0.73,,,3785,1474,,,,1669,5593
8,9.0,Milwaukee Hawks,72,,1757,5087,0.345,,,,1757,5087,0.345,1524,2202,0.692,,,3202,1298,,,,1771,5038
9,,League Average,72,,2020,5426,0.372,,,,2020,5426,0.372,1686,2379,0.709,,,3665,1465,,,,1826,5727
