,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Milwaukee Hawks,72,,,,,,,,,,,,,,,,,,,,,,5419
1,2.0,Fort Wayne Pistons*,72,,,,,,,,,,,,,,,,,,,,,,5476
2,3.0,Rochester Royals*,72,,,,,,,,,,,,,,,,,,,,,,5567
3,4.0,Minneapolis Lakers*,72,,,,,,,,,,,,,,,,,,,,,,5660
4,5.0,Syracuse Nationals*,72,,,,,,,,,,,,,,,,,,,,,,5660
5,6.0,New York Knicks*,72,,,,,,,,,,,,,,,,,,,,,,5697
6,7.0,Philadelphia Warriors,72,,,,,,,,,,,,,,,,,,,,,,5786
7,8.0,Baltimore Bullets,72,,,,,,,,,,,,,,,,,,,,,,6125
8,9.0,Boston Celtics*,72,,,,,,,,,,,,,,,,,,,,,,6147
9,,League Average,72,,2020.0,5426.0,0.372,,,,2020.0,5426.0,0.372,1686.0,2379.0,0.709,,,3665.0,1465.0,,,,1826.0,5727
