,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,New York Knicks*,82,240.6,40.1,92.2,0.435,,,,40.1,92.2,0.435,17.9,23.9,0.75,,,50.0,20.9,,,,21.7,98.2
1,2.0,Milwaukee Bucks*,82,240.9,41.3,97.9,0.422,,,,41.3,97.9,0.422,16.4,21.7,0.754,,,47.8,23.2,,,,19.5,99.0
2,3.0,Chicago Bulls*,82,241.5,40.8,86.6,0.471,,,,40.8,86.6,0.471,19.0,25.4,0.751,,,47.7,23.3,,,,24.4,100.6
3,4.0,Baltimore Bullets*,82,240.6,43.1,97.7,0.441,,,,43.1,97.7,0.441,15.5,20.8,0.746,,,51.5,22.6,,,,20.5,101.6
4,5.0,Los Angeles Lakers*,82,240.9,44.5,102.5,0.434,,,,44.5,102.5,0.434,14.2,19.3,0.737,,,50.0,23.9,,,,23.7,103.2
5,6.0,Boston Celtics*,82,240.6,42.8,98.7,0.434,,,,42.8,98.7,0.434,18.8,24.8,0.758,,,48.3,23.9,,,,22.2,104.5
6,7.0,Cleveland Cavaliers,82,241.8,42.3,93.6,0.452,,,,42.3,93.6,0.452,20.8,27.2,0.765,,,50.2,28.2,,,,23.6,105.3
7,8.0,Golden State Warriors*,82,240.6,43.9,99.5,0.441,,,,43.9,99.5,0.441,17.8,23.1,0.774,,,52.0,24.8,,,,21.5,105.7
8,9.0,Seattle SuperSonics,82,241.2,44.9,98.7,0.454,,,,44.9,98.7,0.454,19.9,26.3,0.755,,,50.7,26.2,,,,22.9,109.6
9,10.0,Detroit Pistons,82,241.2,46.4,98.3,0.472,,,,46.4,98.3,0.472,17.3,22.7,0.762,,,49.0,27.6,,,,23.1,110.0
10,11.0,Kansas City-Omaha Kings,82,241.2,45.1,93.2,0.484,,,,45.1,93.2,0.484,20.3,26.5,0.766,,,48.3,23.0,,,,22.1,110.5
11,12.0,Atlanta Hawks*,82,241.8,45.8,99.4,0.461,,,,45.8,99.4,0.461,20.7,26.7,0.773,,,50.6,24.6,,,,25.7,112.3
12,13.0,Portland Trail Blazers,82,240.6,45.2,94.9,0.477,,,,45.2,94.9,0.477,22.0,28.4,0.774,,,51.7,27.7,,,,23.0,112.4
13,14.0,Buffalo Braves,82,240.6,45.7,96.9,0.471,,,,45.7,96.9,0.471,21.1,28.0,0.754,,,52.2,29.1,,,,22.2,112.5
14,15.0,Phoenix Suns,82,240.9,45.8,97.6,0.469,,,,45.8,97.6,0.469,21.3,28.3,0.752,,,50.5,26.4,,,,25.2,112.9
15,16.0,Houston Rockets,82,240.0,46.6,99.0,0.471,,,,46.6,99.0,0.471,21.3,27.9,0.762,,,52.9,25.7,,,,23.2,114.5
16,17.0,Philadelphia 76ers,82,240.6,47.3,100.2,0.473,,,,47.3,100.2,0.473,21.5,28.8,0.749,,,57.1,27.3,,,,23.0,116.2
17,,League Average,82,240.9,44.2,96.9,0.456,,,,44.2,96.9,0.456,19.2,25.3,0.758,,,50.6,25.2,,,,22.8,107.6
