,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Houston Rockets,82,19755,41.2,84.8,0.485,,,,41.2,84.8,0.485,18.8,23.7,0.79,12.3,30.7,43.0,25.7,7.6,4.2,19.3,23.7,101.1
1,2,Golden State Warriors*,82,19830,41.3,89.2,0.462,,,,41.3,89.2,0.462,18.1,24.1,0.751,15.1,32.6,47.6,22.8,10.4,4.7,18.0,22.6,100.6
2,3,Cleveland Cavaliers*,82,19805,41.7,91.9,0.454,,,,41.7,91.9,0.454,16.1,21.8,0.737,14.2,30.9,45.1,22.0,7.6,4.7,15.9,22.3,99.5
3,4,Detroit Pistons*,82,19780,40.6,87.6,0.464,,,,40.6,87.6,0.464,18.0,23.6,0.76,13.9,29.4,43.2,20.2,9.1,3.8,18.7,24.1,99.2
4,5,Buffalo Braves*,82,19705,39.2,82.3,0.476,,,,39.2,82.3,0.476,20.6,26.7,0.774,11.3,30.6,41.9,23.8,8.1,4.1,19.6,22.7,99.0
5,6,Boston Celtics*,82,19755,40.1,89.8,0.446,,,,40.1,89.8,0.446,18.8,24.1,0.78,15.6,33.8,49.3,22.5,6.4,3.0,18.3,22.7,98.9
6,7,Los Angeles Lakers,82,19705,40.0,86.0,0.465,,,,40.0,86.0,0.465,18.8,24.4,0.772,12.8,32.4,45.1,21.9,7.6,6.0,18.2,22.8,98.9
7,8,Phoenix Suns*,82,19880,39.1,82.9,0.472,,,,39.1,82.9,0.472,20.3,26.7,0.762,12.7,29.2,41.9,23.8,9.7,4.0,21.2,23.1,98.5
8,9,Atlanta Hawks,82,19805,38.6,85.8,0.45,,,,38.6,85.8,0.45,21.2,28.9,0.733,14.3,29.7,44.0,19.5,9.2,3.2,18.2,23.2,98.4
9,10,Seattle SuperSonics*,82,19780,39.9,87.1,0.458,,,,39.9,87.1,0.458,18.5,26.0,0.711,13.7,28.1,41.9,21.8,9.8,4.0,18.2,24.0,98.3
10,11,Philadelphia 76ers*,82,19855,38.9,87.1,0.447,,,,38.9,87.1,0.447,20.4,27.8,0.733,15.6,30.2,45.7,18.6,9.1,4.1,19.4,24.6,98.2
11,12,New York Knicks,82,19805,40.1,88.0,0.456,,,,40.1,88.0,0.456,17.8,23.1,0.772,11.9,31.7,43.6,19.3,6.7,3.0,16.3,23.4,98.0
12,13,Washington Bullets*,82,19905,39.5,83.7,0.472,,,,39.5,83.7,0.472,18.4,25.6,0.72,11.8,32.5,44.3,21.1,8.0,5.6,19.3,22.2,97.5
13,14,Kansas City Kings,82,19755,38.4,84.8,0.453,,,,38.4,84.8,0.453,20.6,26.8,0.767,13.0,30.7,43.7,21.4,8.6,3.7,18.5,23.6,97.4
14,15,Milwaukee Bucks*,82,19830,40.3,86.6,0.465,,,,40.3,86.6,0.465,16.7,22.7,0.736,12.7,31.3,44.1,21.2,8.3,5.5,18.9,23.8,97.3
15,16,New Orleans Jazz,82,19880,37.9,84.8,0.447,,,,37.9,84.8,0.447,20.7,27.3,0.758,13.5,31.4,44.9,20.0,8.5,3.9,18.8,24.6,96.6
16,17,Portland Trail Blazers,82,19730,38.6,82.4,0.469,,,,38.6,82.4,0.469,19.2,26.6,0.723,12.6,32.1,44.7,23.7,8.8,4.6,21.1,23.6,96.4
17,18,Chicago Bulls,82,19780,37.6,90.8,0.414,,,,37.6,90.8,0.414,20.0,26.6,0.751,16.6,33.0,49.6,20.6,7.6,3.1,17.1,23.9,95.2
