,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Golden State Warriors*,82,19830,38.4,86.6,0.444,,,,38.4,86.6,0.444,17.7,24.0,0.736,14.4,30.5,44.9,22.4,8.3,4.4,19.7,21.8,94.5
1,2,Washington Bullets*,82,19905,39.1,88.3,0.442,,,,39.1,88.3,0.442,17.1,23.0,0.744,13.2,31.1,44.3,19.7,9.4,3.9,17.5,23.0,95.3
2,3,Boston Celtics*,82,19755,39.6,88.3,0.449,,,,39.6,88.3,0.449,17.5,23.6,0.742,11.8,30.2,42.0,20.8,7.4,3.8,16.2,21.5,96.7
3,4,Cleveland Cavaliers*,82,19805,38.9,85.7,0.454,,,,38.9,85.7,0.454,19.2,25.7,0.748,13.5,33.3,46.8,20.6,7.3,3.9,18.8,22.2,97.0
4,5,New Orleans Jazz,82,19880,38.4,83.9,0.458,,,,38.4,83.9,0.458,20.5,27.9,0.737,13.4,32.2,45.6,19.1,8.8,4.6,19.8,24.5,97.4
5,6,Portland Trail Blazers,82,19730,38.5,85.1,0.452,,,,38.5,85.1,0.452,20.6,26.4,0.782,12.7,30.0,42.7,21.7,10.4,4.4,18.2,24.0,97.6
6,7,Phoenix Suns*,82,19880,39.4,84.1,0.468,,,,39.4,84.1,0.468,19.2,25.9,0.743,13.1,28.7,41.8,22.6,10.4,3.8,20.0,24.7,97.9
7,8,Chicago Bulls,82,19780,39.3,84.1,0.467,,,,39.3,84.1,0.467,19.5,25.9,0.753,11.3,34.0,45.3,20.2,7.4,5.6,18.0,25.2,98.0
8,9,Philadelphia 76ers*,82,19855,39.0,87.0,0.448,,,,39.0,87.0,0.448,20.0,26.2,0.763,16.1,30.5,46.7,20.8,8.2,3.8,20.2,24.2,98.0
9,10,Buffalo Braves*,82,19705,40.1,86.9,0.461,,,,40.1,86.9,0.461,18.1,24.3,0.747,13.3,29.8,43.1,23.4,8.2,3.6,18.7,24.1,98.2
10,11,Seattle SuperSonics*,82,19780,39.3,84.1,0.467,,,,39.3,84.1,0.467,20.0,27.1,0.738,14.0,30.6,44.5,23.8,8.4,4.4,20.9,23.8,98.6
11,12,Milwaukee Bucks*,82,19830,39.6,88.8,0.446,,,,39.6,88.8,0.446,19.4,25.4,0.763,14.3,30.3,44.7,22.1,8.0,3.8,17.5,21.3,98.7
12,13,Los Angeles Lakers,82,19705,40.5,90.0,0.45,,,,40.5,90.0,0.45,17.7,24.2,0.732,15.6,32.0,47.6,22.9,8.7,4.1,17.6,22.4,98.8
13,14,New York Knicks,82,19805,39.7,86.4,0.459,,,,39.7,86.4,0.459,19.8,26.5,0.75,12.4,33.7,46.1,21.1,7.1,3.9,16.9,22.7,99.2
14,15,Kansas City Kings,82,19755,40.0,85.7,0.466,,,,40.0,85.7,0.466,20.1,26.5,0.759,13.3,31.9,45.2,21.0,7.8,3.7,18.8,24.4,100.1
15,16,Detroit Pistons*,82,19780,40.3,86.3,0.467,,,,40.3,86.3,0.467,19.7,25.5,0.772,14.0,31.0,45.1,23.2,8.3,5.0,19.3,22.1,100.2
16,17,Atlanta Hawks,82,19805,41.3,86.1,0.48,,,,41.3,86.1,0.48,18.6,24.6,0.757,13.9,31.9,45.8,20.8,9.1,5.0,19.5,25.5,101.2
17,18,Houston Rockets,82,19755,41.8,87.7,0.477,,,,41.8,87.7,0.477,18.2,24.1,0.757,13.0,28.7,41.7,23.5,7.9,3.6,17.7,23.8,101.8
