,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,New York Knicks*,82,19730,,,,,,,,,,,,,,,,,,,,,8616
1,2.0,Boston Celtics*,82,19830,,,,,,,,,,,,,,,,,,,,,8645
2,3.0,Chicago Bulls,82,19755,,,,,,,,,,,,,,,,,,,,,8772
3,4.0,Los Angeles Lakers*,82,19905,,,,,,,,,,,,,,,,,,,,,8864
4,5.0,Atlanta Hawks*,82,19730,,,,,,,,,,,,,,,,,,,,,8942
5,6.0,San Francisco Warriors*,82,19905,,,,,,,,,,,,,,,,,,,,,9081
6,7.0,Baltimore Bullets*,82,19755,,,,,,,,,,,,,,,,,,,,,9193
7,8.0,Philadelphia 76ers*,82,19805,,,,,,,,,,,,,,,,,,,,,9332
8,9.0,Milwaukee Bucks,82,19680,,,,,,,,,,,,,,,,,,,,,9460
9,10.0,San Diego Rockets*,82,19780,,,,,,,,,,,,,,,,,,,,,9472
10,11.0,Cincinnati Royals,82,19805,,,,,,,,,,,,,,,,,,,,,9476
11,12.0,Seattle SuperSonics,82,19830,,,,,,,,,,,,,,,,,,,,,9589
12,13.0,Detroit Pistons,82,19755,,,,,,,,,,,,,,,,,,,,,9618
13,14.0,Phoenix Suns,82,19805,,,,,,,,,,,,,,,,,,,,,9878
14,,League Average,82,19791,3581.0,8121.0,0.441,,,,3581.0,8121.0,0.441,2049.0,2871.0,0.714,,,4666.0,1898.0,,,,2088.0,9210
