,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Philadelphia 76ers*,82,19805,3754,8274,0.454,,,,3754,8274,0.454,2238,3087,0.725,,,4513,1914,,,,2145,9746
1,2.0,Baltimore Bullets*,82,19755,3770,8567,0.44,,,,3770,8567,0.44,2002,2734,0.732,,,4963,1682,,,,2038,9542
2,3.0,San Diego Rockets*,82,19780,3691,8631,0.428,,,,3691,8631,0.428,2074,3039,0.682,,,5026,1925,,,,2110,9456
3,4.0,Cincinnati Royals,82,19805,3565,7742,0.46,,,,3565,7742,0.46,2262,3012,0.751,,,4525,1983,,,,2031,9392
4,5.0,Detroit Pistons,82,19755,3609,7997,0.451,,,,3609,7997,0.451,2141,3025,0.708,,,4471,1757,,,,2105,9359
5,6.0,Los Angeles Lakers*,82,19905,3574,7620,0.469,,,,3574,7620,0.469,2056,3161,0.65,,,4749,2068,,,,1773,9204
6,7.0,Seattle SuperSonics,82,19830,3543,8149,0.435,,,,3543,8149,0.435,2105,2979,0.707,,,4498,1927,,,,2281,9191
7,8.0,Phoenix Suns,82,19805,3541,8242,0.43,,,,3541,8242,0.43,2080,2950,0.705,,,4508,1918,,,,2086,9162
8,9.0,Atlanta Hawks*,82,19730,3605,7844,0.46,,,,3605,7844,0.46,1913,2785,0.687,,,4599,2069,,,,2082,9123
9,10.0,Boston Celtics*,82,19830,3583,8316,0.431,,,,3583,8316,0.431,1936,2657,0.729,,,4840,1953,,,,2073,9102
10,11.0,New York Knicks*,82,19730,3588,7813,0.459,,,,3588,7813,0.459,1911,2596,0.736,,,4246,2071,,,,2175,9087
11,12.0,Milwaukee Bucks,82,19680,3537,8258,0.428,,,,3537,8258,0.428,1966,2638,0.745,,,4727,1882,,,,2187,9040
12,13.0,San Francisco Warriors*,82,19905,3414,8218,0.415,,,,3414,8218,0.415,2119,2949,0.719,,,5109,1822,,,,2087,8947
13,14.0,Chicago Bulls,82,19755,3355,8021,0.418,,,,3355,8021,0.418,1877,2577,0.728,,,4550,1597,,,,2064,8587
14,,League Average,82,19791,3581,8121,0.441,,,,3581,8121,0.441,2049,2871,0.714,,,4666,1898,,,,2088,9210
