,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Boston Celtics*,82,19805,38.7,88.0,0.44,9.7,28.6,0.339,29.0,59.3,0.488,16.8,22.1,0.763,10.0,35.4,45.4,22.0,7.5,4.6,14.6,19.8,103.9
1,2,Utah Jazz*,82,19755,38.8,86.4,0.449,9.9,27.0,0.365,28.9,59.3,0.488,16.4,21.3,0.771,9.0,34.3,43.3,20.8,8.6,4.8,15.5,21.4,103.9
2,3,San Antonio Spurs*,82,19730,40.1,88.5,0.453,9.6,27.6,0.348,30.5,60.9,0.501,15.0,19.8,0.759,9.7,35.0,44.6,22.9,8.0,4.1,14.8,20.7,104.8
3,4,Philadelphia 76ers*,82,19780,37.9,87.4,0.434,10.1,29.5,0.342,27.9,57.8,0.482,19.0,25.6,0.745,9.9,32.1,42.1,21.7,8.5,5.1,14.3,20.3,105.0
4,5,Toronto Raptors*,82,19830,39.1,87.2,0.449,9.1,25.4,0.357,30.1,61.8,0.486,18.5,24.1,0.767,10.0,33.2,43.2,22.2,7.3,5.0,14.6,20.3,105.9
5,6,Houston Rockets*,82,19755,40.4,87.4,0.462,10.3,29.5,0.351,30.1,57.9,0.519,15.0,20.0,0.746,8.8,34.1,42.9,22.9,7.6,4.5,14.9,20.8,106.1
6,7,Miami Heat*,82,19930,38.9,86.6,0.45,9.9,27.5,0.36,29.0,59.1,0.491,18.6,23.7,0.783,9.4,35.2,44.5,21.7,7.8,4.8,14.6,20.0,106.3
7,8,Portland Trail Blazers*,82,19755,39.6,88.7,0.447,10.0,27.4,0.364,29.6,61.2,0.484,17.2,22.7,0.755,9.6,34.7,44.3,20.8,7.6,5.3,13.0,19.7,106.4
8,9,Oklahoma City Thunder*,82,19830,39.5,86.2,0.458,11.5,31.4,0.367,28.0,54.8,0.511,16.7,21.7,0.769,9.8,33.5,43.3,23.9,7.9,4.7,16.5,21.9,107.2
9,10,Detroit Pistons,82,19805,40.4,88.0,0.459,11.4,31.8,0.359,28.9,56.2,0.515,15.1,19.5,0.776,9.5,35.7,45.2,26.0,7.5,5.0,15.3,19.0,107.3
10,11,Golden State Warriors*,82,19730,40.3,90.1,0.447,10.4,29.2,0.357,29.8,60.9,0.49,16.7,22.1,0.758,10.9,31.7,42.6,23.6,8.8,3.7,14.4,18.5,107.6
11,12,Los Angeles Lakers,82,19905,40.4,88.6,0.456,10.3,29.7,0.346,30.2,58.9,0.512,16.8,22.1,0.761,10.1,34.1,44.2,23.2,8.2,5.4,14.1,20.2,108.0
12,13,Indiana Pacers*,82,19755,40.9,88.0,0.465,11.0,31.6,0.349,29.9,56.4,0.53,15.3,20.3,0.757,10.6,34.0,44.6,24.1,7.3,5.4,16.1,19.2,108.1
13,14,New Orleans Pelicans*,82,19955,40.9,90.2,0.454,10.7,30.0,0.355,30.3,60.2,0.503,15.8,20.1,0.784,10.6,34.0,44.6,23.3,8.0,4.1,14.2,20.0,108.3
14,15,Washington Wizards*,82,19855,40.0,86.5,0.462,10.4,29.9,0.349,29.5,56.6,0.522,18.4,24.2,0.761,10.1,33.5,43.6,22.9,8.0,4.8,15.3,20.5,108.7
15,16,Charlotte Hornets,82,19780,41.5,88.8,0.468,11.4,30.4,0.375,30.1,58.3,0.516,14.6,18.4,0.795,8.5,35.6,44.2,25.0,6.7,5.0,13.7,22.7,109.1
16,17,Dallas Mavericks,82,19805,40.8,87.1,0.469,11.1,30.6,0.363,29.7,56.5,0.526,16.8,22.2,0.757,9.2,38.4,47.5,24.4,7.5,4.7,14.3,20.3,109.5
17,18,Milwaukee Bucks*,82,19830,40.4,86.3,0.468,10.4,28.0,0.372,29.9,58.3,0.513,19.0,24.2,0.783,10.3,33.8,44.0,24.4,7.4,4.6,16.1,20.5,110.1
18,19,Orlando Magic,82,19730,41.6,89.0,0.468,10.2,28.0,0.362,31.5,61.0,0.516,16.7,21.6,0.773,10.8,35.9,46.6,24.8,7.9,5.0,14.5,19.3,110.1
