,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
57,Rickey Green,PG,34,TOT,63,2,13.8,2.0,4.2,0.489,0.0,0.2,0.273,2.0,4.0,0.498,0.494,0.5,0.5,0.909,0.2,0.9,1.1,3.0,0.6,0.0,1.0,0.6,4.6
58,Sidney Green,PF,28,NYK,82,0,15.6,2.4,5.1,0.46,0.0,0.0,0.0,2.4,5.1,0.463,0.46,1.6,2.1,0.759,1.9,2.9,4.8,0.9,0.6,0.2,1.5,2.1,6.3
59,Dave Greenwood,PF,31,TOT,67,18,20.9,2.5,5.9,0.423,0.0,0.0,0.0,2.5,5.9,0.423,0.423,2.0,2.6,0.75,2.1,3.9,6.0,1.4,0.7,0.8,1.4,3.0,7.0
60,Darrell Griffith,SG,30,UTA,82,73,29.0,5.7,12.7,0.446,0.7,2.4,0.311,4.9,10.4,0.477,0.475,1.7,2.2,0.78,0.9,3.1,4.0,1.6,1.0,0.3,1.7,2.1,13.8
61,Jack Haley,PF,25,CHI,51,1,5.7,0.7,1.5,0.474,0.0,0.0,0.0,0.7,1.5,0.474,0.474,0.7,0.9,0.783,0.4,1.0,1.4,0.2,0.2,0.0,0.5,1.1,2.2
62,Bob Hansen,SG,28,UTA,46,9,21.0,3.0,6.5,0.467,0.4,1.2,0.352,2.6,5.3,0.492,0.498,0.9,1.6,0.56,0.6,2.2,2.8,1.1,0.8,0.1,0.9,2.3,7.4
63,Bill Hanzlik,PF,31,DEN,41,0,17.1,1.6,3.7,0.437,0.0,0.1,0.2,1.6,3.6,0.445,0.44,1.7,2.1,0.782,0.4,1.8,2.3,2.1,0.6,0.1,1.3,2.0,4.9
64,Ron Harper,SG,25,CLE,82,82,34.8,7.2,14.0,0.511,0.4,1.4,0.25,6.8,12.6,0.54,0.523,3.9,5.2,0.751,1.5,3.5,5.0,5.3,2.3,0.9,2.8,2.7,18.6
65,Hersey Hawkins,SG,22,PHI,79,79,32.6,5.6,12.3,0.455,0.9,2.1,0.428,4.7,10.2,0.461,0.492,3.1,3.7,0.831,0.6,2.2,2.8,3.0,1.5,0.5,2.0,2.3,15.1
66,Gerald Henderson,PG,33,PHI,65,0,15.2,2.2,5.4,0.414,0.5,1.6,0.308,1.7,3.7,0.461,0.461,1.6,2.0,0.819,0.3,0.8,1.0,2.2,0.6,0.0,1.1,1.9,6.5
67,Rod Higgins,PF,29,GSW,81,1,23.3,3.7,7.8,0.476,0.8,2.1,0.393,2.9,5.7,0.505,0.528,2.3,2.8,0.821,1.4,3.3,4.6,2.0,0.5,0.5,0.9,2.1,10.6
68,Craig Hodges,SG,28,TOT,59,6,20.4,3.4,7.3,0.472,1.3,3.1,0.417,2.2,4.2,0.512,0.559,0.8,1.0,0.842,0.4,1.1,1.5,2.5,0.7,0.1,1.0,1.5,9.0
69,Jeff Hornacek,SG,25,PHO,78,73,31.9,5.6,11.4,0.495,0.3,1.0,0.333,5.3,10.4,0.511,0.51,1.9,2.3,0.826,1.0,2.4,3.4,6.0,1.7,0.1,1.4,2.4,13.5
70,Phil Hubbard,SF,32,CLE,31,0,6.2,0.9,2.0,0.444,0.0,0.0,0.0,0.9,2.0,0.444,0.444,0.5,0.8,0.68,0.5,0.8,1.3,0.4,0.2,0.0,0.3,0.6,2.4
71,Jay Humphries,PG,26,MIL,73,50,30.4,4.7,9.8,0.483,0.3,1.3,0.266,4.4,8.5,0.516,0.501,1.8,2.2,0.816,1.0,1.6,2.6,5.5,1.9,0.1,2.2,2.6,11.6
72,Marc Iavaroni,PF,32,UTA,77,50,10.3,0.9,2.1,0.442,0.0,0.0,0.0,0.9,2.1,0.444,0.442,0.5,0.6,0.818,0.5,1.2,1.7,0.4,0.1,0.2,0.7,1.3,2.3
73,Mark Jackson,PG,23,NYK,72,72,34.4,6.7,14.2,0.467,1.1,3.3,0.338,5.5,10.9,0.507,0.507,2.5,3.6,0.698,1.5,3.3,4.7,8.6,1.9,0.1,3.1,2.3,16.9
74,Avery Johnson,PG,23,SEA,43,0,6.8,0.7,1.9,0.349,0.0,0.2,0.111,0.7,1.7,0.378,0.355,0.2,0.4,0.563,0.3,0.3,0.6,1.7,0.5,0.1,0.4,0.8,1.6
75,Buck Johnson,SF,25,HOU,67,51,27.6,4.0,7.7,0.524,0.0,0.1,0.111,4.0,7.6,0.532,0.525,1.5,2.0,0.754,1.7,2.6,4.3,1.9,1.0,0.5,1.6,3.2,9.6
76,Dennis Johnson*,PG,34,BOS,72,72,32.1,3.8,8.9,0.434,0.1,0.7,0.14,3.8,8.2,0.459,0.44,2.2,2.7,0.821,0.4,2.2,2.6,6.6,1.3,0.3,2.4,2.9,10.0
77,Eddie Johnson,SF,29,PHO,70,7,29.2,8.7,17.5,0.497,1.0,2.5,0.413,7.7,15.0,0.51,0.526,3.1,3.6,0.868,1.3,3.1,4.4,2.3,0.7,0.1,1.7,2.8,21.5
78,Frank Johnson,PG,30,HOU,67,0,13.1,1.6,3.7,0.443,0.0,0.1,0.167,1.6,3.6,0.45,0.445,1.1,1.4,0.806,0.3,0.9,1.2,2.7,0.6,0.0,1.5,1.4,4.4
79,Kevin Johnson,PG,22,PHO,81,81,39.2,7.0,13.9,0.505,0.0,0.3,0.091,7.0,13.7,0.514,0.506,6.3,7.1,0.882,0.6,3.6,4.2,12.2,1.7,0.3,4.0,2.8,20.4
80,Magic Johnson*,PG,29,LAL,77,77,37.5,7.5,14.8,0.509,0.8,2.4,0.314,6.8,12.3,0.548,0.535,6.7,7.3,0.911,1.4,6.4,7.9,12.8,1.8,0.3,4.1,2.2,22.5
81,Steve Johnson,C,31,POR,72,11,20.5,4.1,7.8,0.524,0.0,0.0,0.0,4.1,7.8,0.524,0.524,1.8,3.4,0.527,1.9,3.1,5.0,1.5,0.3,0.6,1.9,3.5,10.0
82,Vinnie Johnson,SG,32,DET,82,21,25.3,5.6,12.1,0.464,0.2,0.5,0.295,5.5,11.6,0.472,0.47,2.4,3.2,0.734,1.3,1.8,3.1,3.0,0.9,0.2,1.3,1.9,13.8
83,Caldwell Jones,PF,38,POR,72,40,17.8,1.1,2.5,0.421,0.0,0.0,0.0,1.1,2.5,0.423,0.421,0.7,0.8,0.787,1.2,2.9,4.2,0.8,0.3,1.2,1.2,2.3,2.8
84,Michael Jordan*,SG,25,CHI,81,81,40.2,11.9,22.2,0.538,0.3,1.2,0.276,11.6,21.0,0.553,0.546,8.3,9.8,0.85,1.8,6.2,8.0,8.0,2.9,0.8,3.6,3.0,32.5
85,Jerome Kersey,SF,26,POR,76,76,35.7,7.0,15.0,0.469,0.1,0.3,0.286,6.9,14.7,0.472,0.471,3.4,4.9,0.694,3.2,5.0,8.3,3.2,1.8,1.1,2.2,3.6,17.5
86,Randolph Keys,SF,22,CLE,42,0,7.9,1.8,4.1,0.43,0.0,0.2,0.1,1.7,3.9,0.451,0.433,0.5,0.7,0.69,0.5,0.8,1.3,0.5,0.3,0.1,0.5,1.2,4.0
87,Joe Kleine,C,27,TOT,75,13,18.8,2.3,5.8,0.405,0.0,0.0,0.0,2.3,5.7,0.407,0.405,1.8,2.0,0.882,1.7,3.4,5.0,0.9,0.4,0.3,1.4,2.6,6.5
88,Jon Koncak,C,25,ATL,74,22,20.7,1.9,3.6,0.524,0.0,0.0,0.0,1.9,3.6,0.53,0.524,0.9,1.5,0.553,2.0,4.1,6.1,0.8,0.7,1.3,0.8,3.2,4.7
89,Larry Krystkowiak,PF,24,MIL,80,77,30.9,4.5,9.6,0.473,0.1,0.2,0.333,4.5,9.4,0.475,0.475,3.6,4.4,0.823,2.5,5.2,7.6,1.3,1.2,0.1,1.8,2.7,12.7
90,Bill Laimbeer,C,31,DET,81,81,32.6,5.5,11.1,0.499,0.4,1.1,0.349,5.2,10.0,0.515,0.516,2.2,2.6,0.84,1.7,7.9,9.6,2.2,0.6,1.2,1.6,3.2,13.7
91,Jeff Lamp,SF,29,LAL,37,0,4.8,0.7,1.9,0.391,0.1,0.1,0.5,0.7,1.8,0.385,0.406,0.1,0.1,0.8,0.2,0.8,0.9,0.4,0.2,0.1,0.4,0.7,1.6
92,Jerome Lane,PF,22,DEN,54,1,10.2,2.0,4.7,0.426,0.0,0.1,0.0,2.0,4.6,0.438,0.426,0.8,2.1,0.384,1.6,2.1,3.7,1.1,0.4,0.1,0.9,1.9,4.8
93,Andrew Lang,C,22,PHO,62,25,8.5,1.0,1.9,0.513,0.0,0.0,0.0,1.0,1.9,0.513,0.513,0.6,1.0,0.65,0.9,1.5,2.4,0.1,0.3,0.8,0.5,1.8,2.6
94,Allen Leavell,SG,31,HOU,55,3,11.4,1.2,3.4,0.346,0.1,0.7,0.122,1.1,2.7,0.408,0.359,0.8,1.1,0.733,0.2,0.7,1.0,2.3,0.5,0.1,1.1,1.1,3.3
95,Eric Leckner,C,22,UTA,75,0,10.4,1.6,2.9,0.545,0.0,0.0,0.0,1.6,2.9,0.545,0.545,1.1,1.5,0.699,0.6,2.0,2.7,0.2,0.1,0.3,0.9,2.3,4.3
96,Jim Les,PG,25,UTA,82,0,9.5,0.5,1.6,0.301,0.0,0.2,0.071,0.5,1.5,0.328,0.305,0.7,0.9,0.781,0.3,0.8,1.1,2.6,0.3,0.1,1.1,1.1,1.7
97,Fat Lever,SG,28,DEN,71,71,38.7,7.9,17.2,0.457,0.3,0.9,0.348,7.5,16.3,0.463,0.466,3.8,4.8,0.785,2.6,6.7,9.3,7.9,2.7,0.3,2.2,2.5,19.8
98,Cliff Levingston,PF,28,ATL,80,52,27.3,3.8,7.1,0.528,0.0,0.1,0.2,3.7,7.0,0.531,0.529,1.7,2.4,0.696,2.4,3.8,6.2,0.9,1.2,0.9,1.3,3.4,9.2
99,Reggie Lewis,SF,23,BOS,81,57,32.8,7.5,15.3,0.486,0.0,0.3,0.136,7.4,15.1,0.493,0.488,3.5,4.5,0.787,1.4,3.2,4.7,2.7,1.5,0.9,1.8,3.2,18.5
100,Alton Lister,C,30,SEA,82,82,22.0,3.3,6.6,0.499,0.0,0.0,0.0,3.3,6.6,0.499,0.499,1.4,2.2,0.646,2.5,4.1,6.6,0.7,0.3,2.2,1.4,3.8,8.0
101,John Long,SG,32,TOT,68,1,13.5,2.2,5.3,0.409,0.1,0.3,0.4,2.0,5.0,0.41,0.421,1.0,1.1,0.921,0.3,0.9,1.1,1.2,0.4,0.0,0.8,1.2,5.5
102,John Lucas,PG,35,SEA,74,8,11.4,1.6,4.0,0.398,0.2,0.9,0.265,1.4,3.1,0.437,0.428,0.7,1.0,0.701,0.3,0.8,1.1,3.5,0.8,0.0,0.9,0.7,4.2
103,Rick Mahorn,PF,30,DET,72,61,24.9,2.8,5.5,0.517,0.0,0.0,0.0,2.8,5.4,0.519,0.517,1.6,2.2,0.748,2.0,4.9,6.9,0.8,0.6,0.9,1.3,2.9,7.3
104,Dan Majerle,SG,23,PHO,54,5,25.1,3.4,8.0,0.419,0.5,1.5,0.329,2.9,6.5,0.44,0.45,1.4,2.4,0.614,1.1,2.7,3.9,2.4,1.2,0.3,0.9,2.6,8.6
105,Karl Malone*,PF,25,UTA,80,80,39.1,10.1,19.5,0.519,0.1,0.2,0.313,10.1,19.3,0.521,0.521,8.8,11.5,0.766,3.2,7.4,10.7,2.7,1.8,0.9,3.6,3.6,29.1
106,Moses Malone*,C,33,ATL,81,80,35.5,6.6,13.5,0.491,0.0,0.1,0.0,6.6,13.4,0.496,0.491,6.9,8.8,0.789,4.8,7.0,11.8,1.4,1.0,1.2,3.0,1.9,20.2
107,Tim McCormick,C,26,HOU,81,0,15.5,2.1,4.3,0.481,0.0,0.0,0.0,2.1,4.3,0.487,0.481,1.1,1.6,0.674,1.1,2.1,3.2,0.7,0.2,0.3,0.8,2.4,5.2
108,Xavier McDaniel,SF,25,SEA,82,10,29.1,8.3,16.9,0.489,0.1,0.4,0.306,8.1,16.5,0.494,0.493,3.8,5.2,0.732,2.2,3.1,5.3,1.6,1.0,0.5,2.6,2.8,20.5
109,Ben McDonald,PF,26,GSW,11,0,9.4,1.2,1.7,0.684,0.0,0.0,0.0,1.2,1.7,0.684,0.684,0.8,1.4,0.6,0.4,0.7,1.1,0.5,0.4,0.0,0.3,1.0,3.2
110,Kevin McHale*,PF,31,BOS,78,74,36.9,8.5,15.5,0.546,0.0,0.1,0.0,8.5,15.5,0.548,0.546,5.6,6.8,0.818,2.9,5.3,8.2,2.2,0.3,1.2,2.5,2.9,22.5
111,Derrick McKey,SF,22,SEA,82,82,34.2,5.9,11.8,0.502,0.4,1.1,0.337,5.6,10.7,0.519,0.518,3.7,4.6,0.803,2.0,3.6,5.7,2.7,1.3,0.9,2.3,3.2,15.9
112,Nate McMillan,PG,24,SEA,75,74,31.2,2.7,6.5,0.41,0.2,0.9,0.214,2.5,5.5,0.443,0.426,1.6,2.5,0.63,1.9,3.3,5.2,9.3,2.1,0.6,2.8,3.1,7.1
113,Mark McNamara,C,29,LAL,39,0,8.2,0.8,1.6,0.5,0.0,0.0,0.0,0.8,1.6,0.5,0.5,1.3,2.0,0.628,1.0,1.6,2.6,0.3,0.1,0.1,0.6,1.3,2.9
114,Paul Mokeski,C,32,MIL,74,0,9.3,0.8,2.2,0.36,0.1,0.4,0.269,0.7,1.9,0.377,0.381,0.5,0.7,0.784,0.9,1.7,2.5,0.5,0.4,0.3,0.5,2.1,2.2
115,Sidney Moncrief*,PG,31,MIL,62,50,25.7,4.2,8.6,0.491,0.4,1.2,0.342,3.8,7.4,0.514,0.514,3.3,3.8,0.865,0.7,2.0,2.8,3.0,1.0,0.2,1.5,1.8,12.1
116,Chris Mullin*,SF,25,GSW,82,82,37.7,10.1,19.9,0.509,0.3,1.2,0.23,9.8,18.7,0.527,0.516,6.0,6.7,0.892,1.9,4.0,5.9,5.1,2.1,0.5,3.6,2.2,26.5
117,Pete Myers,SG,25,TOT,33,0,8.2,0.9,2.2,0.425,0.0,0.1,0.0,0.9,2.2,0.437,0.425,1.0,1.5,0.688,0.5,0.5,1.0,1.5,0.6,0.1,0.7,1.3,2.9
118,Larry Nance,PF,29,CLE,73,72,34.6,6.8,12.6,0.539,0.0,0.1,0.0,6.8,12.5,0.541,0.539,3.7,4.6,0.799,2.1,5.8,8.0,2.2,0.8,2.8,1.6,2.5,17.2
