,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kenny Anderson,PG,26,POR,82,81,37.6,5.9,13.9,0.427,1.6,4.5,0.361,4.3,9.4,0.458,0.485,4.1,5.3,0.768,1.1,3.3,4.4,7.1,2.0,0.2,2.4,2.7,17.5
1,Nick Anderson,SG,29,ORL,63,61,34.3,4.6,11.5,0.397,2.3,6.4,0.353,2.3,5.1,0.453,0.496,0.6,1.5,0.404,1.0,3.8,4.8,2.9,1.9,0.5,1.4,2.5,12.0
2,Shandon Anderson,SG,23,UTA,65,0,16.4,2.3,4.9,0.462,0.4,0.7,0.511,1.9,4.2,0.454,0.5,1.0,1.5,0.687,0.8,2.0,2.8,0.8,0.4,0.1,1.1,1.7,5.9
3,Willie Anderson,SG,30,MIA,28,1,10.8,1.0,2.3,0.453,0.3,0.7,0.421,0.8,1.6,0.467,0.516,0.6,0.7,0.85,0.5,1.0,1.5,1.2,0.5,0.1,0.7,1.3,3.0
4,Darrell Armstrong,PG,28,ORL,67,0,15.1,2.0,5.1,0.383,0.8,2.7,0.304,1.1,2.4,0.47,0.462,1.4,1.6,0.868,0.5,0.6,1.1,2.6,0.9,0.1,1.5,1.7,6.1
5,Keith Askins,SF,29,MIA,78,30,22.7,1.8,4.1,0.433,0.9,2.2,0.401,0.9,1.9,0.469,0.541,0.5,0.7,0.672,1.1,2.4,3.5,1.0,0.7,0.2,0.8,2.5,4.9
6,Stacey Augmon,SG,28,TOT,60,10,15.7,1.8,3.7,0.477,0.0,0.0,0.0,1.8,3.7,0.477,0.477,1.2,1.6,0.711,0.8,1.5,2.3,0.9,0.7,0.3,1.1,1.5,4.7
7,Isaac Austin,C,27,MIA,82,17,22.9,3.9,7.8,0.502,0.0,0.0,0.0,3.9,7.8,0.505,0.502,1.8,2.8,0.664,1.7,4.2,5.8,1.2,0.5,0.5,2.0,3.0,9.7
8,Charles Barkley*,PF,33,HOU,53,53,37.9,6.3,13.1,0.484,1.1,3.9,0.283,5.2,9.2,0.569,0.526,5.4,7.8,0.694,4.0,9.5,13.5,4.7,1.3,0.5,2.8,2.9,19.2
9,Brent Barry,SG,25,LAC,59,0,18.5,2.6,6.4,0.409,0.9,2.9,0.324,1.7,3.5,0.481,0.483,1.3,1.6,0.817,0.5,1.4,1.9,2.6,0.9,0.3,1.3,1.5,7.5
10,Jon Barry,SG,27,ATL,58,8,16.6,1.7,4.2,0.407,0.8,2.1,0.387,0.9,2.1,0.426,0.504,0.6,0.8,0.804,0.4,1.3,1.7,2.0,0.9,0.1,1.0,1.0,4.9
11,Mookie Blaylock,PG,29,ATL,78,78,39.2,6.4,14.9,0.432,2.8,7.7,0.366,3.6,7.1,0.505,0.528,1.7,2.2,0.753,1.5,3.8,5.3,5.9,2.7,0.3,2.4,1.8,17.4
12,Corie Blount,PF,28,LAL,58,18,17.4,1.6,3.1,0.514,0.0,0.1,0.333,1.6,3.0,0.517,0.517,1.0,1.4,0.675,1.9,2.8,4.8,0.6,0.4,0.4,0.9,2.1,4.2
13,Muggsy Bogues,PG,32,CHH,65,65,28.9,3.1,6.8,0.46,0.9,2.2,0.417,2.2,4.6,0.482,0.528,0.8,1.0,0.844,0.4,1.8,2.2,7.2,1.3,0.0,1.7,1.8,8.0
14,Scott Brooks,PG,31,NYK,38,0,6.6,0.5,1.0,0.487,0.1,0.3,0.417,0.4,0.7,0.519,0.551,0.4,0.4,0.933,0.2,0.3,0.5,0.8,0.6,0.0,0.4,0.9,1.5
15,Mike Brown,C,33,PHO,6,1,13.8,0.8,2.0,0.417,0.0,0.0,0.0,0.8,2.0,0.417,0.417,1.0,1.7,0.6,1.5,2.7,4.2,0.8,0.2,0.2,0.3,1.5,2.7
16,P.J. Brown,PF,27,MIA,80,71,32.4,3.8,8.2,0.457,0.0,0.0,0.0,3.8,8.2,0.459,0.457,2.0,2.8,0.732,3.0,5.4,8.4,1.2,1.1,1.2,1.4,3.5,9.5
17,Randy Brown,PG,28,CHI,72,3,14.7,1.9,4.6,0.42,0.1,0.3,0.182,1.9,4.3,0.437,0.426,0.8,1.2,0.679,0.5,1.1,1.5,1.8,1.1,0.2,0.8,1.6,4.7
18,Kobe Bryant*,SF,18,LAL,71,6,15.5,2.5,5.9,0.417,0.7,1.9,0.375,1.8,4.0,0.437,0.477,1.9,2.3,0.819,0.7,1.2,1.9,1.3,0.7,0.3,1.6,1.4,7.6
19,Mark Bryant,PF,31,PHO,41,18,24.8,3.7,6.7,0.553,0.0,0.0,0.0,3.7,6.7,0.553,0.553,1.9,2.6,0.704,1.6,3.5,5.2,1.1,0.5,0.1,1.1,3.3,9.3
20,Jud Buechler,SF,28,CHI,76,0,9.3,0.8,2.1,0.367,0.2,0.7,0.333,0.5,1.4,0.385,0.424,0.1,0.2,0.357,0.6,1.1,1.7,0.8,0.3,0.3,0.4,0.7,1.8
21,Matt Bullard,PF,29,HOU,71,12,14.4,1.6,4.0,0.401,0.9,2.6,0.366,0.7,1.4,0.465,0.519,0.4,0.5,0.735,0.2,1.5,1.6,0.9,0.3,0.3,0.5,1.0,4.5
22,Mitchell Butler,SG,26,POR,49,1,9.5,1.1,2.6,0.416,0.2,0.8,0.308,0.8,1.8,0.465,0.464,0.7,1.0,0.64,0.4,0.7,1.1,0.6,0.3,0.0,0.6,1.1,3.0
23,Jason Caffey,PF,23,CHI,75,19,18.7,2.7,5.1,0.532,0.0,0.0,0.0,2.7,5.1,0.534,0.532,1.9,2.8,0.659,1.8,2.2,4.0,1.2,0.3,0.1,1.3,2.0,7.3
24,Elden Campbell,PF,28,LAL,77,77,32.7,5.7,12.2,0.469,0.0,0.1,0.25,5.7,12.2,0.47,0.47,3.4,4.8,0.711,2.7,5.3,8.0,1.6,0.6,1.5,1.7,3.6,14.9
25,Antoine Carr,PF,35,UTA,82,0,17.8,3.1,6.4,0.483,0.0,0.0,0.0,3.1,6.3,0.486,0.483,1.2,1.5,0.78,0.7,1.6,2.4,0.9,0.3,0.8,0.9,2.6,7.4
26,Chris Carr,SG,22,MIN,55,10,15.1,2.3,4.9,0.461,0.6,1.6,0.352,1.7,3.3,0.514,0.518,1.0,1.3,0.767,0.6,1.5,2.1,0.9,0.4,0.2,0.7,1.7,6.1
27,Cedric Ceballos,SF,27,TOT,50,40,28.5,5.6,12.3,0.457,0.5,2.0,0.255,5.1,10.3,0.497,0.478,2.8,3.7,0.747,2.0,4.6,6.6,1.3,0.7,0.5,1.7,2.3,14.6
28,Rex Chapman,SG,29,PHO,65,33,28.2,5.1,11.5,0.443,1.7,4.8,0.35,3.4,6.7,0.51,0.517,1.9,2.3,0.832,0.4,2.4,2.8,2.8,0.8,0.1,1.5,1.7,13.8
29,Calbert Cheaney,SG,25,WSB,79,79,30.5,4.7,9.2,0.505,0.1,0.4,0.133,4.6,8.9,0.521,0.508,1.2,1.7,0.693,0.9,2.5,3.4,1.4,1.0,0.2,1.2,2.9,10.6
30,Chris Childs,PG,29,NYK,65,61,31.9,3.2,7.8,0.414,1.1,2.8,0.387,2.2,5.1,0.429,0.482,1.7,2.3,0.758,0.3,2.6,2.9,6.1,1.2,0.2,2.8,3.3,9.3
31,Tyrone Corbin,SF,34,ATL,70,65,32.9,3.6,8.6,0.422,1.1,3.0,0.356,2.6,5.6,0.457,0.483,1.2,1.5,0.796,1.1,3.1,4.2,1.8,1.3,0.1,1.2,2.5,9.5
32,John Crotty,PG,27,MIA,48,0,13.7,1.6,3.2,0.513,0.4,1.0,0.408,1.2,2.2,0.562,0.578,1.1,1.3,0.844,0.3,0.7,1.0,2.1,0.4,0.0,0.9,1.6,4.8
33,Terry Cummings,PF,35,SEA,45,3,18.4,3.4,7.1,0.486,0.1,0.1,0.6,3.4,7.0,0.484,0.491,1.3,1.8,0.695,1.6,2.5,4.1,0.9,0.7,0.2,1.0,2.5,8.2
34,Dell Curry,SG,32,CHH,68,20,30.6,5.6,12.3,0.459,1.9,4.4,0.426,3.8,7.9,0.478,0.535,1.7,2.1,0.803,0.6,2.5,3.1,1.7,0.9,0.2,1.4,2.2,14.8
35,Michael Curry,SG,28,DET,81,2,15.0,1.2,2.7,0.448,0.3,1.0,0.299,0.9,1.8,0.528,0.5,1.2,1.3,0.898,0.3,1.2,1.5,0.5,0.4,0.1,0.3,1.6,3.9
36,Terry Dehere,PG,25,LAC,73,3,14.4,2.0,5.2,0.386,0.7,2.2,0.325,1.3,3.1,0.43,0.454,1.7,2.0,0.824,0.2,1.1,1.3,2.2,0.4,0.0,1.3,1.9,6.4
37,Bison Dele,C,27,CHI,9,0,15.3,2.9,7.0,0.413,0.0,0.0,0.0,2.9,7.0,0.413,0.413,1.2,1.7,0.733,1.6,2.1,3.7,1.3,0.3,0.6,1.2,2.2,7.0
38,Tony Delk,PG,23,CHH,61,1,14.2,2.0,4.2,0.465,0.9,1.8,0.464,1.1,2.4,0.465,0.566,0.7,0.8,0.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.2,5.4
39,Vlade Divac*,C,28,CHH,81,80,35.1,5.2,10.5,0.494,0.1,0.6,0.234,5.0,9.9,0.509,0.5,2.2,3.2,0.683,3.0,6.0,9.0,3.7,1.3,2.2,2.4,3.4,12.6
40,Clyde Drexler*,SG,34,HOU,62,62,36.6,6.4,14.5,0.442,1.9,5.4,0.355,4.5,9.1,0.493,0.508,3.2,4.3,0.75,1.9,4.1,6.0,5.7,1.9,0.6,2.5,2.4,18.0
41,Chris Dudley,C,31,POR,81,14,22.7,1.6,3.6,0.43,0.0,0.0,0.0,1.6,3.6,0.43,0.43,0.8,1.7,0.474,2.5,4.8,7.3,0.5,0.5,1.2,1.0,3.0,3.9
42,Joe Dumars*,SG,33,DET,79,79,37.0,4.9,11.1,0.44,2.1,4.9,0.432,2.8,6.2,0.446,0.535,2.8,3.2,0.867,0.5,1.9,2.4,4.0,0.7,0.0,1.6,1.2,14.7
43,Howard Eisley,PG,24,UTA,82,0,13.2,1.7,3.8,0.451,0.2,0.9,0.278,1.5,2.9,0.504,0.484,0.9,1.1,0.787,0.2,0.8,1.0,2.4,0.5,0.1,1.3,1.7,4.5
44,Mario Elie,SF,33,HOU,78,77,34.4,3.7,7.5,0.497,1.5,3.7,0.42,2.2,3.8,0.572,0.6,2.7,3.0,0.896,0.8,2.2,3.0,4.0,1.2,0.2,1.7,2.6,11.7
45,Brian Evans,SF,23,ORL,14,0,4.2,0.6,1.6,0.364,0.3,0.6,0.5,0.3,1.0,0.286,0.455,0.0,0.0,0.0,0.1,0.5,0.6,0.5,0.1,0.1,0.1,0.4,1.4
46,Patrick Ewing*,C,34,NYK,78,78,37.0,8.4,17.2,0.488,0.0,0.1,0.222,8.4,17.1,0.49,0.489,5.6,7.5,0.754,2.2,8.4,10.7,2.0,0.9,2.4,3.4,3.2,22.4
