,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Hassan Adams,SG,22,NJN,61,8,8.1,1.2,2.2,0.556,0.0,0.0,0.0,1.2,2.2,0.56,0.556,0.4,0.6,0.667,0.6,0.7,1.3,0.2,0.3,0.1,0.4,0.8,2.9
1,Maurice Ager,SG,22,DAL,32,1,6.7,0.7,2.2,0.314,0.2,0.5,0.333,0.5,1.7,0.309,0.35,0.6,1.0,0.606,0.0,0.6,0.7,0.2,0.1,0.1,0.5,0.8,2.2
2,Malik Allen,PF,28,CHI,60,1,10.6,1.8,4.3,0.415,0.0,0.0,0.0,1.8,4.3,0.416,0.415,0.5,0.6,0.824,0.7,1.3,2.0,0.3,0.3,0.3,0.4,1.4,4.0
3,Rafer Alston,PG,30,HOU,82,82,37.1,4.7,12.4,0.375,2.3,6.5,0.363,2.3,6.0,0.389,0.47,1.6,2.2,0.734,0.4,3.1,3.4,5.4,1.6,0.1,2.1,2.4,13.3
4,Carmelo Anthony,SF,22,DEN,65,65,38.2,10.6,22.4,0.476,0.6,2.3,0.268,10.0,20.1,0.499,0.489,7.1,8.7,0.808,2.2,3.8,6.0,3.8,1.2,0.4,3.6,3.1,28.9
5,Rafael Araújo,C,26,UTA,28,0,8.9,1.0,2.3,0.415,0.0,0.0,0.0,1.0,2.3,0.415,0.415,0.6,1.0,0.621,0.8,1.6,2.4,0.4,0.2,0.1,0.6,1.4,2.6
6,Trevor Ariza,SG,21,ORL,57,7,22.4,3.5,6.5,0.539,0.0,0.1,0.0,3.5,6.4,0.549,0.539,1.9,3.0,0.62,1.7,2.6,4.4,1.1,1.0,0.3,1.5,2.4,8.9
7,Carlos Arroyo,PG,27,ORL,72,5,18.1,2.8,6.6,0.425,0.2,0.7,0.275,2.6,5.9,0.443,0.439,1.8,2.3,0.795,0.4,1.4,1.9,2.8,0.5,0.0,1.3,1.8,7.7
8,Kelenna Azubuike,SG,23,GSW,41,9,16.3,2.4,5.4,0.445,0.8,1.9,0.43,1.6,3.4,0.454,0.523,1.5,1.9,0.782,0.6,1.7,2.3,0.7,0.5,0.2,1.0,1.2,7.1
9,Marcus Banks,PG,25,PHO,45,1,11.2,1.9,4.4,0.429,0.1,0.6,0.172,1.8,3.7,0.473,0.441,1.1,1.3,0.8,0.2,0.6,0.8,1.3,0.5,0.1,0.9,1.6,4.9
10,Leandro Barbosa,SG,24,PHO,80,18,32.7,6.6,13.9,0.476,2.4,5.5,0.434,4.2,8.4,0.504,0.562,2.5,2.9,0.845,0.3,2.4,2.7,4.0,1.2,0.2,1.8,2.6,18.1
11,J.J. Barea,PG,22,DAL,33,1,5.8,0.8,2.4,0.359,0.2,0.6,0.286,0.7,1.7,0.386,0.397,0.5,0.7,0.667,0.2,0.5,0.8,0.7,0.0,0.0,0.4,0.6,2.4
12,Andrea Bargnani,PF,21,TOR,65,2,25.1,4.1,9.6,0.427,1.5,4.1,0.373,2.6,5.5,0.468,0.507,1.8,2.2,0.824,0.8,3.1,3.9,0.8,0.5,0.8,1.6,2.8,11.6
13,Matt Barnes,PF,26,GSW,76,23,23.9,3.6,8.3,0.438,1.4,3.8,0.366,2.2,4.4,0.5,0.522,1.2,1.6,0.732,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5,9.8
14,Brent Barry,SG,35,SAS,75,28,21.7,2.7,5.7,0.475,1.7,3.8,0.446,1.0,1.8,0.536,0.626,1.4,1.6,0.88,0.2,1.9,2.1,1.8,0.7,0.2,0.8,1.2,8.5
15,Tony Battie,PF,30,ORL,66,66,23.9,2.7,5.5,0.489,0.0,0.0,0.0,2.7,5.4,0.49,0.489,0.8,1.2,0.675,1.4,3.8,5.2,0.5,0.4,0.5,0.9,2.8,6.1
16,Shane Battier,SF,28,HOU,82,82,36.4,3.6,8.0,0.446,1.9,4.5,0.421,1.6,3.4,0.48,0.567,1.1,1.4,0.779,0.8,3.3,4.1,2.1,1.0,0.7,0.9,2.3,10.1
17,Raja Bell,SG,30,PHO,78,78,37.4,5.3,12.2,0.432,2.6,6.4,0.413,2.6,5.8,0.452,0.539,1.5,1.9,0.776,0.6,2.6,3.2,2.5,0.6,0.3,1.1,3.0,14.7
18,Andris Biedriņš,C,20,GSW,82,63,29.0,4.2,7.1,0.599,0.0,0.0,0.0,4.2,7.1,0.599,0.599,1.1,2.0,0.521,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7,9.5
19,Chauncey Billups,PG,30,DET,70,70,36.2,5.0,11.6,0.427,1.6,4.5,0.345,3.4,7.1,0.479,0.494,5.5,6.2,0.883,0.3,3.1,3.4,7.2,1.2,0.2,2.0,2.3,17.0
20,Steve Blake,PG,26,TOT,82,42,27.1,2.5,6.2,0.411,0.8,2.5,0.322,1.7,3.7,0.472,0.476,0.5,0.8,0.672,0.3,1.8,2.1,5.0,0.7,0.1,1.6,1.5,6.4
