,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kareem Abdul-Jabbar*,C,41,LAL,15,15,23.4,4.5,9.8,0.463,0.0,0.0,0.0,4.5,9.8,0.463,0.463,2.1,2.9,0.721,0.9,3.1,3.9,1.3,0.3,0.7,1.5,2.9,11.1
1,Mark Acres,C,26,BOS,2,0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2,Michael Adams,PG,26,DEN,2,1,37.5,7.5,18.0,0.417,5.0,11.0,0.455,2.5,7.0,0.357,0.556,3.5,4.0,0.875,2.5,6.0,8.5,4.5,1.5,0.0,4.0,3.0,23.5
3,Mark Aguirre,SF,29,DET,17,17,27.2,5.2,10.7,0.489,0.5,1.7,0.276,4.8,9.0,0.529,0.511,1.6,2.2,0.737,1.5,2.9,4.4,1.6,0.5,0.2,1.2,2.2,12.6
4,Steve Alford,PG,24,GSW,6,0,8.7,1.5,3.7,0.409,0.7,1.5,0.444,0.8,2.2,0.385,0.5,0.5,0.7,0.75,0.3,0.3,0.7,0.8,0.3,0.0,0.2,1.2,4.2
5,Richard Anderson,PF,28,POR,3,0,11.7,0.7,2.0,0.333,0.3,1.3,0.25,0.3,0.7,0.5,0.417,0.0,0.0,0.0,0.0,1.0,1.0,1.3,0.0,0.3,0.0,0.7,1.7
6,Ron Anderson,SF,30,PHI,3,0,36.3,9.7,17.0,0.569,0.0,0.3,0.0,9.7,16.7,0.58,0.569,1.3,1.7,0.8,2.3,3.0,5.3,4.3,0.3,0.7,0.7,3.3,20.7
7,Thurl Bailey,SF,27,UTA,3,2,40.7,4.0,11.3,0.353,0.0,0.0,0.0,4.0,11.3,0.353,0.353,4.0,5.0,0.8,3.3,5.0,8.3,1.0,0.3,1.3,3.0,3.7,12.0
8,Charles Barkley*,PF,25,PHI,3,3,45.0,9.7,15.0,0.644,0.3,1.7,0.2,9.3,13.3,0.7,0.656,7.3,10.3,0.71,2.7,9.0,11.7,5.3,1.7,0.7,3.7,3.0,27.0
9,John Battle,SG,26,ATL,5,0,23.6,4.0,9.2,0.435,0.0,1.2,0.0,4.0,8.0,0.5,0.435,1.8,2.4,0.75,1.0,1.6,2.6,3.2,0.4,0.0,1.0,2.6,9.8
