,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
22,Marcus Camby,C,24,NYK,20,3,25.5,4.1,7.2,0.566,0.0,0.1,0.0,4.1,7.1,0.57,0.566,2.3,3.7,0.616,2.6,5.1,7.7,0.3,1.2,1.9,0.8,3.8,10.4
23,Antoine Carr,PF,37,HOU,4,0,9.3,1.0,2.8,0.364,0.0,0.0,0.0,1.0,2.8,0.364,0.364,0.0,0.0,0.0,0.8,1.0,1.8,1.0,0.0,0.3,1.0,4.8,2.0
24,Sam Cassell,PG,29,MIL,3,3,34.0,5.3,10.7,0.5,0.0,0.3,0.0,5.3,10.3,0.516,0.5,4.7,5.3,0.875,0.0,2.0,2.0,8.7,1.0,0.0,2.3,4.7,15.3
25,Kelvin Cato,C,24,POR,8,0,5.4,0.1,1.1,0.111,0.0,0.0,0.0,0.1,1.1,0.111,0.111,0.5,1.3,0.4,0.8,0.1,0.9,0.3,0.1,0.1,0.3,1.6,0.8
26,Duane Causwell,C,30,MIA,4,0,5.0,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.5,0.5,1.0,1.5,0.667,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.5,1.5
27,Rex Chapman,SG,31,PHO,3,3,19.0,2.0,7.0,0.286,0.7,2.0,0.333,1.3,5.0,0.267,0.333,1.0,1.3,0.75,0.7,1.3,2.0,2.0,0.3,0.0,1.3,3.0,5.7
28,Chris Childs,PG,31,NYK,20,0,24.7,1.7,4.7,0.355,0.5,1.4,0.321,1.2,3.3,0.369,0.403,1.0,1.3,0.731,0.4,2.0,2.4,3.7,0.7,0.1,1.5,3.2,4.7
29,Tyrone Corbin,SF,36,ATL,9,4,29.8,3.3,8.0,0.417,0.7,2.6,0.261,2.7,5.4,0.49,0.458,0.3,0.4,0.75,0.8,2.9,3.7,1.8,0.7,0.0,0.9,2.2,7.7
30,Chris Crawford,PF,23,ATL,6,5,20.8,2.7,8.0,0.333,0.7,2.3,0.286,2.0,5.7,0.353,0.375,3.8,4.3,0.885,1.0,2.2,3.2,0.8,0.2,0.2,1.0,3.2,9.8
31,Austin Croshere,PF,23,IND,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
32,Dell Curry,SG,34,MIL,3,0,16.3,0.7,5.0,0.133,0.3,2.7,0.125,0.3,2.3,0.143,0.167,1.3,1.3,1.0,0.0,1.3,1.3,0.3,1.0,0.0,0.0,1.7,3.0
33,Michael Curry,SF,30,MIL,3,0,19.7,2.3,4.0,0.583,0.0,0.3,0.0,2.3,3.7,0.636,0.583,2.0,2.0,1.0,0.3,1.0,1.3,1.0,0.7,0.3,0.7,2.7,6.7
34,Antonio Daniels,PG,23,SAS,15,0,7.1,0.6,1.4,0.429,0.3,0.4,0.667,0.3,1.0,0.333,0.524,0.3,0.4,0.833,0.1,0.6,0.7,1.1,0.3,0.0,0.7,0.5,1.8
35,Antonio Davis,PF,30,IND,13,0,25.1,2.4,5.8,0.413,0.0,0.0,0.0,2.4,5.8,0.413,0.413,3.2,4.8,0.661,1.8,5.3,7.1,0.6,0.4,1.1,1.5,3.0,7.9
36,Dale Davis,PF,29,IND,13,13,30.3,3.5,5.9,0.584,0.0,0.0,0.0,3.5,5.9,0.584,0.584,2.2,3.8,0.56,3.5,6.7,10.2,0.8,0.8,1.4,1.6,3.2,9.1
37,Bison Dele,C,29,DET,5,5,24.4,4.8,8.0,0.6,0.0,0.0,0.0,4.8,8.0,0.6,0.6,1.0,1.8,0.556,2.4,4.0,6.4,0.2,0.6,0.4,1.4,5.0,10.6
38,Michael Dickerson,SG,23,HOU,4,4,20.5,1.5,5.5,0.273,0.8,2.0,0.375,0.8,3.5,0.214,0.341,0.5,1.0,0.5,0.5,0.5,1.0,0.8,0.5,0.8,0.5,2.0,4.3
39,Vlade Divac*,C,30,SAC,5,5,39.6,5.0,11.2,0.446,0.2,1.0,0.2,4.8,10.2,0.471,0.455,6.0,7.2,0.833,1.8,8.2,10.0,4.6,1.6,0.8,3.8,3.4,16.2
40,Michael Doleac,C,21,ORL,4,0,10.8,1.3,4.5,0.278,0.0,0.3,0.0,1.3,4.3,0.294,0.278,1.8,2.3,0.778,1.3,1.8,3.0,0.0,0.0,0.3,0.8,1.5,4.3
41,Bryce Drew,PG,24,HOU,1,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0
42,Chris Dudley,C,33,NYK,18,6,16.3,0.9,2.1,0.421,0.0,0.0,0.0,0.9,2.1,0.421,0.421,0.6,1.6,0.393,1.5,3.1,4.6,0.3,0.5,0.4,0.5,3.5,2.4
43,Joe Dumars*,SG,35,DET,5,5,30.6,3.8,7.8,0.487,2.0,3.8,0.526,1.8,4.0,0.45,0.615,0.6,0.6,1.0,0.2,1.2,1.4,2.6,0.4,0.0,1.8,1.8,10.2
44,Tim Duncan*,PF,22,SAS,17,17,43.1,8.5,16.6,0.511,0.0,0.2,0.0,8.5,16.4,0.516,0.511,6.3,8.4,0.748,3.2,8.2,11.5,2.8,0.8,2.6,3.1,2.9,23.2
45,Howard Eisley,PG,26,UTA,11,0,21.9,2.4,6.5,0.366,0.5,2.2,0.208,1.9,4.3,0.447,0.401,2.2,2.6,0.828,0.3,1.5,1.8,2.9,0.6,0.3,1.8,2.5,7.4
46,Mario Elie,SG,35,SAS,17,17,30.9,2.5,6.6,0.384,0.5,1.8,0.267,2.1,4.8,0.427,0.42,2.4,2.9,0.837,0.5,2.9,3.5,2.9,1.3,0.1,1.5,2.5,7.9
47,Sean Elliott,SF,30,SAS,17,17,33.8,4.0,9.0,0.444,1.3,3.2,0.4,2.7,5.8,0.469,0.516,2.6,3.5,0.763,0.6,2.8,3.4,2.6,0.5,0.2,1.2,2.9,11.9
48,Patrick Ewing*,C,36,NYK,11,11,31.5,5.3,12.3,0.43,0.0,0.0,0.0,5.3,12.3,0.43,0.43,2.5,3.3,0.778,1.3,7.5,8.7,0.5,0.6,0.7,0.9,3.2,13.1
49,Derek Fisher,PG,24,LAL,8,8,29.8,3.5,8.4,0.418,1.3,3.6,0.345,2.3,4.8,0.474,0.493,1.5,1.9,0.8,0.8,2.9,3.6,4.9,1.0,0.0,1.4,2.5,9.8
50,Greg Foster,PF,30,UTA,8,0,8.8,1.0,2.4,0.421,0.0,0.0,0.0,1.0,2.4,0.421,0.421,0.0,0.0,0.0,0.1,0.9,1.0,0.1,0.1,0.0,0.4,1.4,2.0
51,Rick Fox,SF,29,LAL,8,1,22.6,3.0,7.5,0.4,0.5,2.6,0.19,2.5,4.9,0.513,0.433,0.1,0.1,1.0,1.1,1.6,2.8,1.5,0.5,0.6,1.8,3.3,6.6
52,Todd Fuller,C,24,UTA,10,0,10.5,1.0,2.6,0.385,0.0,0.0,0.0,1.0,2.6,0.385,0.385,0.6,1.0,0.6,0.8,2.0,2.8,0.0,0.0,0.2,0.5,2.1,2.6
53,Lawrence Funderburke,PF,28,SAC,3,0,10.3,1.7,4.0,0.417,0.0,0.0,0.0,1.7,4.0,0.417,0.417,0.0,0.0,0.0,0.7,0.7,1.3,0.3,1.0,0.0,1.0,1.0,3.3
54,Kevin Garnett*,PF,22,MIN,4,4,42.5,8.8,19.8,0.443,0.0,0.5,0.0,8.8,19.3,0.455,0.443,4.3,5.8,0.739,4.0,8.0,12.0,3.8,1.8,2.0,3.3,2.5,21.8
55,Dean Garrett,C,32,MIN,4,3,23.0,2.5,4.5,0.556,0.0,0.0,0.0,2.5,4.5,0.556,0.556,0.5,1.3,0.4,2.3,1.8,4.0,1.3,0.5,0.8,0.5,4.0,5.5
56,Pat Garrity,PF,22,PHO,3,0,17.3,3.0,5.7,0.529,1.0,1.0,1.0,2.0,4.7,0.429,0.618,2.0,2.0,1.0,2.0,1.0,3.0,0.3,0.3,0.3,1.0,3.0,9.0
57,Chris Gatling,C,31,MIL,2,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,1.0,1.5,0.0
58,Matt Geiger,C,29,PHI,8,8,29.9,5.3,12.0,0.438,0.0,0.1,0.0,5.3,11.9,0.442,0.438,3.0,3.6,0.828,2.9,4.8,7.6,0.8,1.1,0.8,1.6,3.6,13.5
59,Armen Gilliam,PF,34,MIL,3,0,11.7,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,1.7,1.7,1.0,0.0,1.7,1.7,0.3,0.7,0.3,0.3,1.3,5.7
60,Brian Grant,PF,26,POR,13,13,37.1,4.8,9.2,0.529,0.0,0.0,0.0,4.8,9.2,0.529,0.529,3.5,5.5,0.625,2.6,6.5,9.2,1.1,0.8,1.2,1.6,3.7,13.2
61,Harvey Grant,PF,33,PHI,4,0,7.3,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,0.0,0.3,0.8,1.0,0.0,0.0,0.3,0.0,0.3,0.5
62,Horace Grant,PF,33,ORL,4,4,32.0,2.8,7.5,0.367,0.0,0.0,0.0,2.8,7.5,0.367,0.367,1.3,2.0,0.625,3.5,3.5,7.0,1.3,0.5,0.5,0.5,3.0,6.8
63,Ed Gray,SG,23,ATL,8,0,8.9,1.9,5.1,0.366,0.5,1.4,0.364,1.4,3.8,0.367,0.415,1.3,1.4,0.909,0.3,0.9,1.1,0.5,0.8,0.1,0.3,1.4,5.5
64,Tom Gugliotta,PF,29,PHO,3,3,39.3,4.3,11.7,0.371,0.0,0.0,0.0,4.3,11.7,0.371,0.371,2.0,2.7,0.75,2.0,6.3,8.3,3.3,1.3,1.0,2.7,3.3,10.7
65,Tom Hammonds,PF,31,MIN,4,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3,1.0,1.0
66,Anfernee Hardaway,SG,27,ORL,4,4,41.8,5.0,14.3,0.351,1.5,3.3,0.462,3.5,11.0,0.318,0.404,7.5,9.8,0.769,2.3,2.8,5.0,5.5,2.3,0.3,3.0,3.3,19.0
67,Tim Hardaway*,PG,32,MIA,5,5,36.4,3.0,11.2,0.268,1.0,5.0,0.2,2.0,6.2,0.323,0.313,2.0,3.2,0.625,0.6,2.2,2.8,6.4,1.0,0.2,3.6,2.8,9.0
68,Derek Harper,PG,37,LAL,7,0,16.1,1.9,4.4,0.419,0.1,1.4,0.1,1.7,3.0,0.571,0.435,0.4,0.9,0.5,0.1,1.3,1.4,2.1,0.3,0.0,0.6,0.3,4.3
69,Matt Harpring,SF,22,ORL,4,0,20.5,3.0,6.5,0.462,0.3,1.3,0.2,2.8,5.3,0.524,0.481,2.0,2.8,0.727,1.8,3.3,5.0,1.8,0.3,0.0,1.3,2.3,8.3
70,Othella Harrington,PF,25,HOU,4,0,10.5,2.3,3.5,0.643,0.0,0.0,0.0,2.3,3.5,0.643,0.643,1.0,1.5,0.667,1.3,2.3,3.5,0.3,0.0,0.3,0.8,0.5,5.5
71,Michael Hawkins,PG,26,SAC,2,0,5.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
72,Alan Henderson,SF,26,ATL,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,Grant Hill*,SF,26,DET,5,5,35.2,8.4,18.4,0.457,0.0,0.2,0.0,8.4,18.2,0.462,0.457,2.6,3.2,0.813,1.4,5.8,7.2,7.4,2.0,0.4,2.4,2.4,19.4
74,Tyrone Hill,PF,30,PHI,8,1,24.5,2.4,4.9,0.487,0.0,0.0,0.0,2.4,4.9,0.487,0.487,0.9,2.4,0.368,2.4,5.0,7.4,0.0,0.4,0.3,0.8,4.1,5.6
75,Fred Hoiberg,SG,26,IND,4,0,5.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.8,0.0,0.0,0.3,1.0
76,Jerald Honeycutt,PF,24,PHI,6,0,2.0,0.2,0.8,0.2,0.0,0.5,0.0,0.2,0.3,0.5,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.3
77,Jeff Hornacek,SG,35,UTA,11,11,27.6,4.5,9.6,0.462,0.6,1.6,0.389,3.8,8.0,0.477,0.495,2.6,3.0,0.879,0.8,2.9,3.7,2.4,1.0,0.0,1.1,3.1,12.2
78,Robert Horry,PF,28,LAL,8,0,22.1,1.5,3.3,0.462,0.6,1.5,0.417,0.9,1.8,0.5,0.558,1.4,1.8,0.786,1.3,3.3,4.5,1.4,0.8,0.8,0.9,3.6,5.0
79,Allan Houston,SG,27,NYK,20,20,39.2,6.8,15.3,0.443,0.5,1.8,0.25,6.3,13.5,0.468,0.457,4.6,5.2,0.883,0.3,2.4,2.7,2.6,0.4,0.1,2.5,2.0,18.5
80,Larry Hughes,PG,20,PHI,8,2,24.8,3.9,9.6,0.403,0.0,0.9,0.0,3.9,8.8,0.443,0.403,2.5,3.0,0.833,2.1,2.5,4.6,2.0,1.9,1.1,1.5,2.6,10.3
81,Lindsey Hunter,PG,28,DET,5,5,36.0,2.8,10.6,0.264,0.6,2.2,0.273,2.2,8.4,0.262,0.292,1.0,1.0,1.0,1.0,2.0,3.0,2.4,1.4,0.0,1.4,2.2,7.2
82,Allen Iverson*,SG,23,PHI,8,8,44.8,11.0,26.8,0.411,1.9,6.6,0.283,9.1,20.1,0.453,0.446,4.6,6.5,0.712,1.8,2.4,4.1,4.9,2.5,0.3,3.0,2.4,28.5
83,Bobby Jackson,PG,25,MIN,4,0,6.8,0.5,2.5,0.2,0.0,0.8,0.0,0.5,1.8,0.286,0.2,0.0,0.0,0.0,0.3,0.8,1.0,0.5,0.0,0.0,0.3,0.8,1.0
84,Jaren Jackson,SG,31,SAS,17,0,20.3,2.9,7.7,0.382,1.8,5.1,0.36,1.1,2.6,0.422,0.5,0.5,0.8,0.692,0.4,2.1,2.4,1.1,0.8,0.0,1.2,1.9,8.2
85,Jim Jackson,SG,28,POR,13,0,20.4,2.0,5.5,0.361,0.4,1.4,0.278,1.6,4.2,0.389,0.396,2.9,3.2,0.905,0.6,1.7,2.3,1.5,0.5,0.1,1.4,2.0,7.3
86,Mark Jackson,PG,33,IND,13,13,34.7,3.9,7.9,0.495,1.1,2.6,0.412,2.8,5.3,0.536,0.563,2.3,3.2,0.714,1.1,3.5,4.5,8.6,1.1,0.1,2.7,2.5,11.2
87,Jerome James,C,23,SAC,1,0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0
88,Anthony Johnson,PG,24,ATL,9,0,12.3,0.9,3.2,0.276,0.1,0.2,0.5,0.8,3.0,0.259,0.293,0.8,1.1,0.7,0.3,0.7,1.0,1.1,0.1,0.1,0.6,1.0,2.7
89,Avery Johnson,PG,33,SAS,17,17,38.4,5.4,11.0,0.487,0.1,0.2,0.333,5.3,10.8,0.489,0.489,1.9,2.8,0.681,0.5,1.9,2.5,7.4,1.2,0.1,2.9,1.8,12.6
90,Ervin Johnson,C,31,MIL,3,2,30.7,2.0,4.3,0.462,0.0,0.0,0.0,2.0,4.3,0.462,0.462,0.3,0.7,0.5,2.7,3.3,6.0,0.3,0.7,1.7,0.0,3.0,4.3
91,Larry Johnson,PF,29,NYK,20,20,34.2,4.4,10.2,0.426,1.2,4.1,0.293,3.2,6.1,0.516,0.485,1.6,2.3,0.674,1.1,3.8,4.9,1.6,1.1,0.1,1.7,3.2,11.5
92,Adam Keefe,PF,28,UTA,10,0,10.1,1.8,3.0,0.6,0.0,0.0,0.0,1.8,3.0,0.6,0.6,0.5,0.5,1.0,0.7,1.7,2.4,0.3,0.4,0.3,0.8,1.7,4.1
93,Steve Kerr,PG,33,SAS,11,0,8.8,0.7,2.7,0.267,0.3,1.2,0.231,0.5,1.5,0.294,0.317,0.5,0.5,0.833,0.3,0.5,0.8,0.7,0.2,0.0,0.4,0.5,2.2
94,Jerome Kersey,SF,36,SAS,14,0,10.9,1.1,3.1,0.349,0.1,0.3,0.25,1.0,2.8,0.359,0.36,0.4,0.5,0.714,0.7,1.4,2.1,0.3,0.4,0.1,0.4,1.4,2.6
95,Jason Kidd*,PG,25,PHO,3,3,42.0,6.0,14.3,0.419,1.3,5.3,0.25,4.7,9.0,0.519,0.465,1.7,2.3,0.714,0.3,2.0,2.3,10.3,1.7,0.3,3.0,4.0,15.0
96,Gerard King,SF,26,SAS,8,0,1.8,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.0,0.1,0.1,0.3,0.5
97,Joe Kleine,C,37,PHO,1,0,5.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
98,Travis Knight,C,24,LAL,3,0,3.3,0.3,1.0,0.333,0.0,0.0,0.0,0.3,1.0,0.333,0.333,0.3,0.7,0.5,0.0,1.7,1.7,0.3,0.0,0.0,1.0,2.3,1.0
99,Christian Laettner,PF,29,DET,5,0,24.6,4.0,9.4,0.426,0.0,0.0,0.0,4.0,9.4,0.426,0.426,2.2,2.8,0.786,1.2,1.6,2.8,2.2,0.8,0.2,0.6,2.8,10.2
100,Voshon Lenard,SG,25,MIA,4,0,14.3,3.0,5.5,0.545,2.3,3.5,0.643,0.8,2.0,0.375,0.75,1.0,1.0,1.0,0.0,0.3,0.3,0.8,0.0,0.3,0.3,1.0,9.3
101,Randy Livingston,PG,23,PHO,3,0,8.0,2.0,5.0,0.4,0.0,0.3,0.0,2.0,4.7,0.429,0.4,1.3,1.3,1.0,1.7,0.7,2.3,0.7,0.3,0.0,0.7,2.0,5.3
102,Grant Long,PF,32,ATL,9,9,39.8,4.0,9.8,0.409,0.1,0.4,0.25,3.9,9.3,0.417,0.415,3.6,4.9,0.727,3.1,5.1,8.2,0.9,2.0,0.4,2.6,3.0,11.7
103,Luc Longley,C,30,PHO,3,2,17.0,0.7,4.0,0.167,0.0,0.0,0.0,0.7,4.0,0.167,0.167,0.0,0.0,0.0,0.7,2.3,3.0,0.3,1.0,0.0,0.7,0.7,1.3
104,Tyronn Lue,PG,21,LAL,3,0,11.0,2.3,5.7,0.412,0.0,0.7,0.0,2.3,5.0,0.467,0.412,0.0,0.0,0.0,0.0,0.7,0.7,2.0,0.7,0.0,1.3,1.3,4.7
105,George Lynch,SF,28,PHI,8,6,31.1,3.6,8.1,0.446,0.3,0.8,0.333,3.4,7.4,0.458,0.462,1.5,2.1,0.706,3.5,3.1,6.6,2.0,2.3,0.3,1.6,3.8,9.0
106,Sam Mack,SF,28,HOU,4,0,30.8,3.3,9.5,0.342,2.5,6.5,0.385,0.8,3.0,0.25,0.474,3.5,4.3,0.824,0.3,2.0,2.3,1.8,1.0,0.0,1.3,2.8,12.5
107,Rick Mahorn,PF,40,PHI,5,0,5.8,0.4,1.2,0.333,0.0,0.0,0.0,0.4,1.2,0.333,0.333,0.2,0.4,0.5,0.4,1.2,1.6,0.2,0.2,0.0,0.2,1.2,1.0
108,Dan Majerle,SG,33,MIA,5,5,30.4,1.0,5.2,0.192,1.0,4.4,0.227,0.0,0.8,0.0,0.288,1.0,1.4,0.714,0.6,5.2,5.8,1.2,1.0,0.4,0.6,3.0,4.0
109,Karl Malone*,PF,35,UTA,11,11,41.0,7.8,18.7,0.417,0.0,0.1,0.0,7.8,18.6,0.42,0.417,6.2,7.8,0.791,3.3,8.0,11.3,4.7,1.2,0.7,3.6,3.4,21.8
110,Danny Manning,PF,32,PHO,3,1,26.3,4.7,8.0,0.583,0.0,0.0,0.0,4.7,8.0,0.583,0.583,3.3,4.3,0.769,0.0,1.7,1.7,2.0,1.3,0.0,1.0,4.0,12.7
111,Jamal Mashburn,SF,26,MIA,5,5,30.4,3.8,9.8,0.388,1.2,2.8,0.429,2.6,7.0,0.371,0.449,1.2,1.8,0.667,0.8,1.8,2.6,2.0,0.4,0.0,2.0,2.2,10.0
112,Vernon Maxwell,SG,33,SAC,5,0,25.8,3.8,12.0,0.317,2.2,7.0,0.314,1.6,5.0,0.32,0.408,1.4,2.0,0.7,0.8,1.4,2.2,1.0,1.2,0.0,1.2,2.4,11.2
113,George McCloud,SF,31,PHO,3,0,26.7,4.3,10.0,0.433,3.0,6.7,0.45,1.3,3.3,0.4,0.583,2.3,3.3,0.7,0.7,3.7,4.3,0.7,1.7,0.0,1.0,4.3,14.0
114,Derrick McKey,SF,32,IND,13,0,18.8,1.2,3.1,0.375,0.0,0.3,0.0,1.2,2.8,0.417,0.375,1.3,2.0,0.654,1.3,2.0,3.3,1.5,0.9,0.3,0.8,3.0,3.6
115,Aaron McKie,SG,26,PHI,6,0,16.2,1.2,3.8,0.304,0.0,0.2,0.0,1.2,3.7,0.318,0.304,1.0,1.2,0.857,0.7,1.8,2.5,1.8,0.7,0.0,0.2,2.8,3.3
116,Roshown McLeod,SF,23,ATL,6,0,8.2,1.8,3.5,0.524,0.0,0.0,0.0,1.8,3.5,0.524,0.524,0.7,0.7,1.0,0.2,0.3,0.5,0.2,0.2,0.2,0.2,0.5,4.3
117,Reggie Miller*,SG,33,IND,13,13,37.0,6.1,15.3,0.397,2.2,6.5,0.333,3.9,8.8,0.443,0.467,5.9,6.6,0.895,1.0,2.9,3.9,2.6,0.7,0.2,1.6,2.0,20.2
118,Sam Mitchell,SF,35,MIN,4,1,32.8,3.8,10.0,0.375,0.3,1.5,0.167,3.5,8.5,0.412,0.388,2.3,3.0,0.75,1.3,2.3,3.5,1.5,0.3,0.5,2.0,3.3,10.0
