,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19,Jeff Cook,SF,24,PHO,7,0.0,29.4,3.6,7.7,0.463,0.1,0.1,1.0,3.4,7.6,0.453,0.472,2.0,2.7,0.737,2.4,4.3,6.7,1.6,0.1,0.0,1.4,4.1,9.3
20,Michael Cooper,SG,24,LAL,3,0.0,34.0,3.7,6.7,0.55,0.0,1.0,0.0,3.7,5.7,0.647,0.55,3.3,4.7,0.714,0.7,2.7,3.3,2.3,2.0,0.0,2.3,2.3,10.7
21,Dave Corzine,C,24,SAS,7,0.0,23.0,3.9,7.9,0.491,0.0,0.0,0.0,3.9,7.9,0.491,0.491,1.3,1.9,0.692,1.7,5.1,6.9,2.3,0.6,1.1,1.6,2.1,9.0
22,Pat Cummings,C,24,MIL,5,0.0,5.0,0.6,2.2,0.273,0.0,0.0,0.0,0.6,2.2,0.273,0.273,0.6,0.8,0.75,0.6,0.6,1.2,0.0,0.2,0.0,0.2,0.4,1.8
23,Earl Cureton,C,23,PHI,9,0.0,4.0,0.7,2.0,0.333,0.0,0.0,0.0,0.7,2.0,0.333,0.333,0.0,0.2,0.0,0.1,0.9,1.0,0.2,0.1,0.2,0.1,0.3,1.3
24,Johnny Davis,PG,25,IND,2,0.0,37.0,7.0,17.5,0.4,0.0,0.5,0.0,7.0,17.0,0.412,0.4,6.0,6.5,0.923,1.0,3.0,4.0,5.5,1.0,0.0,0.5,3.0,20.0
25,Walter Davis,SG,26,PHO,7,0.0,28.4,7.3,15.1,0.481,0.0,0.1,0.0,7.3,15.0,0.486,0.481,1.4,2.4,0.588,1.0,1.7,2.7,3.1,1.0,0.1,2.4,2.4,16.0
26,Darryl Dawkins,C,24,PHI,16,0.0,26.3,5.4,9.6,0.562,0.0,0.0,0.0,5.4,9.6,0.562,0.562,3.1,4.3,0.721,1.8,4.4,6.1,0.9,0.2,1.0,2.3,4.4,13.8
27,Larry Demic,PF,23,NYK,2,0.0,18.5,2.0,2.5,0.8,0.0,0.0,0.0,2.0,2.5,0.8,0.8,0.5,1.0,0.5,2.5,1.0,3.5,0.0,0.0,0.5,0.0,1.5,4.5
28,Coby Dietrick,C,32,CHI,6,0.0,13.5,1.3,4.3,0.308,0.0,0.5,0.0,1.3,3.8,0.348,0.308,0.5,0.7,0.75,0.5,2.0,2.5,0.7,0.3,0.5,0.3,3.2,3.2
29,Leon Douglas,C,26,KCK,15,0.0,21.2,1.0,2.1,0.469,0.0,0.0,0.0,1.0,2.1,0.469,0.469,1.0,2.3,0.429,1.2,3.1,4.3,0.7,0.3,0.2,1.2,3.1,3.0
30,Terry Duerod,SG,24,BOS,10,0.0,1.2,0.4,1.0,0.4,0.0,0.2,0.0,0.4,0.8,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.8
31,Mike Dunleavy,SG,26,HOU,20,0.0,23.6,3.5,7.6,0.454,0.3,0.8,0.4,3.2,6.9,0.46,0.474,1.7,1.9,0.868,0.5,1.7,2.1,3.4,0.8,0.1,1.5,3.0,8.9
32,James Edwards,C,25,IND,2,0.0,28.0,3.5,12.0,0.292,0.0,0.0,0.0,3.5,12.0,0.292,0.292,0.0,0.0,0.0,2.0,5.0,7.0,2.5,0.5,0.5,2.0,4.0,7.0
33,Len Elmore,C,28,MIL,4,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0
34,Julius Erving*,SF,30,PHI,16,0.0,37.0,8.9,18.8,0.475,0.0,0.1,0.0,8.9,18.8,0.477,0.475,5.1,6.7,0.757,3.3,3.9,7.1,3.4,1.4,2.6,3.4,3.4,22.9
35,Mike Evans,PG,25,MIL,4,0.0,9.5,2.3,4.3,0.529,0.0,0.5,0.0,2.3,3.8,0.6,0.529,1.8,2.0,0.875,0.0,0.3,0.3,1.5,0.0,0.3,0.8,2.3,6.3
36,Eric Fernsten,C,27,BOS,8,0.0,1.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.4,0.667,0.1,0.4,0.5,0.1,0.1,0.0,0.0,0.4,0.3
37,Chris Ford,SG,32,BOS,17,0.0,29.8,3.9,8.6,0.452,0.4,1.5,0.28,3.5,7.1,0.488,0.476,0.9,1.5,0.6,0.8,1.9,2.6,2.7,0.8,0.1,1.1,2.8,9.1
38,Phil Ford,PG,24,KCK,5,0.0,31.6,3.0,7.0,0.429,0.0,0.2,0.0,3.0,6.8,0.441,0.429,1.8,2.6,0.692,0.2,1.4,1.6,5.8,1.0,0.0,3.4,1.8,7.8
39,Mike Gale,PG,30,POR,3,0.0,17.0,1.3,5.3,0.25,0.0,0.0,0.0,1.3,5.3,0.25,0.25,0.0,0.0,0.0,0.7,1.0,1.7,3.0,1.7,0.0,0.7,0.7,2.7
40,Calvin Garrett,SF,24,HOU,13,0.0,9.0,0.7,1.6,0.429,0.0,0.0,0.0,0.7,1.6,0.429,0.429,0.5,0.6,0.875,0.2,0.9,1.2,0.5,0.4,0.1,0.5,0.8,1.9
41,George Gervin*,SG,28,SAS,7,0.0,39.1,11.0,22.0,0.5,0.0,0.4,0.0,11.0,21.6,0.51,0.5,5.1,6.4,0.8,1.3,3.7,5.0,3.4,0.7,0.7,2.9,2.7,27.1
42,Artis Gilmore*,C,31,CHI,6,0.0,41.2,5.8,10.0,0.583,0.0,0.0,0.0,5.8,10.0,0.583,0.583,6.3,9.2,0.691,4.0,7.2,11.2,2.0,1.0,2.8,2.8,2.5,18.0
43,Mike Glenn,PG,25,NYK,2,0.0,13.0,2.0,3.5,0.571,0.0,0.5,0.0,2.0,3.0,0.667,0.571,1.5,1.5,1.0,0.5,1.5,2.0,0.5,0.5,0.0,1.0,0.0,5.5
44,Dave Greenwood,PF,23,CHI,6,0.0,35.3,8.5,14.5,0.586,0.0,0.3,0.0,8.5,14.2,0.6,0.586,0.8,2.0,0.417,2.7,4.7,7.3,1.8,1.5,0.8,1.5,4.3,17.8
45,Paul Griffin,PF,27,SAS,7,0.0,26.1,2.0,3.4,0.583,0.0,0.0,0.0,2.0,3.4,0.583,0.583,1.3,2.9,0.45,2.3,3.4,5.7,4.1,0.9,0.7,1.3,4.0,5.3
46,Bob Gross,SF,27,POR,3,0.0,20.0,3.0,4.7,0.643,0.0,0.0,0.0,3.0,4.7,0.643,0.643,3.0,4.7,0.643,1.7,1.0,2.7,1.7,0.7,0.7,1.7,3.0,9.0
47,Ernie Grunfeld,SF,25,KCK,15,0.0,42.2,6.5,13.4,0.488,0.1,0.3,0.5,6.4,13.1,0.487,0.493,3.6,4.5,0.806,0.7,3.5,4.2,5.9,2.0,0.6,2.9,3.4,16.8
48,Mike Harper,PF,23,POR,1,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
49,Gerald Henderson,PG,25,BOS,16,0.0,14.3,2.6,5.4,0.477,0.0,0.1,0.0,2.6,5.3,0.482,0.477,0.6,0.8,0.833,0.6,0.9,1.6,1.6,0.6,0.2,0.8,1.5,5.8
50,Tom Henderson,SG,29,HOU,21,0.0,29.3,2.8,6.3,0.447,0.0,0.0,0.0,2.8,6.2,0.45,0.447,1.1,1.3,0.821,0.7,2.0,2.6,5.0,0.8,0.0,1.6,1.9,6.7
51,Johnny High,PG,23,PHO,7,0.0,16.7,2.0,4.7,0.424,0.0,0.0,0.0,2.0,4.7,0.424,0.424,1.3,2.0,0.643,1.3,1.4,2.7,0.9,0.9,0.3,0.9,3.4,5.3
52,Brad Holland,SG,24,LAL,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,Lionel Hollins,PG,27,PHI,16,0.0,30.6,4.2,9.5,0.441,0.0,0.1,0.0,4.2,9.4,0.444,0.441,1.8,2.3,0.784,0.5,1.6,2.1,4.1,1.1,0.1,1.2,2.6,10.2
54,Clemon Johnson,C,24,IND,2,0.0,27.5,2.5,6.0,0.417,0.0,0.0,0.0,2.5,6.0,0.417,0.417,2.5,5.0,0.5,5.0,5.0,10.0,1.5,2.0,1.0,1.5,1.5,7.5
55,Dennis Johnson*,PG,26,PHO,7,0.0,38.1,7.4,15.7,0.473,0.1,0.7,0.2,7.3,15.0,0.486,0.477,4.6,6.0,0.762,1.0,3.7,4.7,2.9,1.3,1.3,2.7,2.6,19.6
56,George Johnson,C,32,SAS,7,0.0,23.6,1.7,3.7,0.462,0.0,0.0,0.0,1.7,3.7,0.462,0.462,1.0,1.4,0.7,3.4,5.6,9.0,0.9,0.4,2.3,1.0,2.9,4.4
57,George Johnson,PF,24,IND,2,0.0,11.5,2.5,4.0,0.625,0.0,0.0,0.0,2.5,4.0,0.625,0.625,0.0,0.0,0.0,0.5,1.5,2.0,0.5,0.0,0.0,1.0,0.5,5.0
58,Magic Johnson*,SG,21,LAL,3,0.0,42.3,6.3,16.3,0.388,0.0,0.0,0.0,6.3,16.3,0.388,0.388,4.3,6.7,0.65,2.7,11.0,13.7,7.0,2.7,1.0,3.7,4.7,17.0
59,Marques Johnson,SF,24,MIL,7,0.0,38.0,10.7,19.3,0.556,0.0,0.1,0.0,10.7,19.1,0.56,0.556,3.3,4.6,0.719,5.9,3.6,9.4,4.9,1.4,1.0,1.9,2.0,24.7
60,Mickey Johnson,PF,28,MIL,7,0.0,24.3,3.7,9.3,0.4,0.0,0.1,0.0,3.7,9.1,0.406,0.4,4.3,5.0,0.857,3.4,3.3,6.7,1.9,1.3,0.9,3.0,3.6,11.7
61,Ollie Johnson,SF,31,PHI,8,0.0,2.8,0.4,1.3,0.3,0.0,0.1,0.0,0.4,1.1,0.333,0.3,0.0,0.0,0.0,0.3,0.4,0.6,0.3,0.3,0.1,0.3,0.1,0.8
62,Reggie Johnson,PF,23,SAS,7,0.0,32.0,5.0,10.4,0.479,0.0,0.0,0.0,5.0,10.4,0.479,0.479,2.7,3.6,0.76,2.1,2.7,4.9,2.3,0.6,0.7,1.4,3.9,12.7
63,Bobby Jones*,PF,29,PHI,16,0.0,27.7,5.1,10.0,0.506,0.0,0.0,0.0,5.1,10.0,0.506,0.506,4.6,5.5,0.83,2.2,3.3,5.5,2.1,1.1,1.3,2.0,3.8,14.7
64,Caldwell Jones,C,30,PHI,16,0.0,36.3,3.4,5.9,0.568,0.0,0.0,0.0,3.4,5.9,0.568,0.568,1.9,2.6,0.738,2.3,7.4,9.7,1.7,0.4,1.9,2.1,3.3,8.7
65,Dwight Jones,PF,28,CHI,6,0.0,36.2,4.8,10.2,0.475,0.0,0.0,0.0,4.8,10.2,0.475,0.475,2.8,2.8,1.0,3.0,6.8,9.8,1.8,0.8,0.5,2.7,3.5,12.5
66,Major Jones,PF,27,HOU,12,0.0,7.3,0.8,1.8,0.476,0.0,0.0,0.0,0.8,1.8,0.476,0.476,0.2,0.4,0.4,0.6,0.9,1.5,0.4,0.3,0.2,0.2,1.3,1.8
67,Eddie Jordan,PG,26,LAL,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
68,Rich Kelley,C,27,PHO,7,0.0,16.1,1.4,3.6,0.4,0.0,0.1,0.0,1.4,3.4,0.417,0.4,1.3,2.0,0.643,1.9,3.1,5.0,1.9,0.9,0.4,2.0,1.7,4.1
69,Larry Kenon,SF,28,CHI,6,0.0,19.0,3.0,7.7,0.391,0.0,0.2,0.0,3.0,7.5,0.4,0.391,0.7,1.3,0.5,2.8,1.7,4.5,1.3,0.7,0.2,0.2,0.7,6.7
70,Reggie King,PF,23,KCK,15,0.0,41.3,8.1,16.5,0.492,0.0,0.1,0.0,8.1,16.5,0.494,0.492,5.0,6.8,0.735,3.7,6.2,9.9,1.7,1.2,0.7,2.3,3.3,21.3
71,Billy Knight,SG,28,IND,2,0.0,35.5,8.0,15.0,0.533,0.0,0.0,0.0,8.0,15.0,0.533,0.533,2.5,4.0,0.625,3.0,3.0,6.0,2.5,0.5,0.0,2.5,2.5,18.5
72,Joel Kramer,PF,25,PHO,7,0.0,14.4,1.9,3.6,0.52,0.0,0.0,0.0,1.9,3.6,0.52,0.52,0.1,0.3,0.5,0.3,2.0,2.3,0.6,0.3,0.3,0.1,2.6,3.9
73,Kevin Kunnert,C,29,POR,3,0.0,14.3,1.7,3.3,0.5,0.0,0.3,0.0,1.7,3.0,0.556,0.5,0.3,1.3,0.25,0.7,2.3,3.0,0.3,0.3,0.0,1.0,2.3,3.7
74,Sam Lacey,C,32,KCK,15,0.0,35.5,4.0,9.5,0.42,0.0,0.2,0.0,4.0,9.3,0.429,0.42,2.0,2.3,0.857,2.0,6.0,8.0,5.3,1.9,1.5,2.6,4.2,10.0
75,John Lambert,PF,28,KCK,15,0.0,11.7,1.5,3.6,0.407,0.0,0.2,0.0,1.5,3.4,0.431,0.407,0.3,0.4,0.833,1.3,1.2,2.5,0.6,0.3,0.3,0.4,1.4,3.3
76,Mark Landsberger,PF,25,LAL,3,0.0,10.7,0.7,2.3,0.286,0.0,0.0,0.0,0.7,2.3,0.286,0.286,0.3,0.3,1.0,3.0,2.0,5.0,0.0,0.3,0.0,0.3,1.7,1.7
77,Bob Lanier*,C,32,MIL,7,0.0,33.7,7.1,12.1,0.588,0.0,0.0,0.0,7.1,12.1,0.588,0.588,3.3,4.6,0.719,1.7,5.7,7.4,4.0,1.7,1.1,2.1,2.6,17.6
78,Allen Leavell,PG,23,HOU,17,0.0,12.8,1.8,4.5,0.39,0.0,0.0,0.0,1.8,4.5,0.39,0.39,0.9,1.0,0.882,0.3,0.7,1.0,2.6,1.1,0.2,1.2,1.5,4.4
79,Ronnie Lester,PG,22,CHI,5,0.0,8.4,1.4,3.6,0.389,0.0,0.2,0.0,1.4,3.4,0.412,0.389,1.0,1.4,0.714,1.0,0.2,1.2,0.8,0.4,0.0,1.0,0.8,3.8
80,Kyle Macy,PG,23,PHO,7,0.0,14.6,2.7,5.1,0.528,0.6,1.1,0.5,2.1,4.0,0.536,0.583,1.0,1.0,1.0,0.3,1.6,1.9,1.6,0.7,0.0,1.0,1.1,7.0
81,Moses Malone*,C,25,HOU,21,0.0,45.5,9.9,20.6,0.479,0.0,0.1,0.0,9.9,20.5,0.481,0.479,7.0,9.9,0.712,6.0,8.6,14.5,1.7,0.6,1.6,2.8,2.6,26.8
82,Cedric Maxwell,SF,25,BOS,17,0.0,35.2,5.9,10.2,0.58,0.0,0.0,0.0,5.9,10.2,0.58,0.58,4.2,5.2,0.818,3.6,3.8,7.4,2.7,0.7,0.9,2.5,3.1,16.1
83,George McGinnis*,PF,30,IND,2,0.0,19.5,1.5,7.5,0.2,0.0,0.0,0.0,1.5,7.5,0.2,0.2,2.0,4.0,0.5,1.0,4.0,5.0,3.5,1.0,0.0,2.5,3.0,5.0
84,Kevin McHale*,PF,23,BOS,17,0.0,17.4,3.6,6.6,0.54,0.0,0.0,0.0,3.6,6.6,0.54,0.54,1.4,2.1,0.639,1.7,1.8,3.5,0.8,0.2,1.5,0.9,3.0,8.5
85,Joe Meriweather,C,27,KCK,10,0.0,19.9,2.4,4.9,0.49,0.0,0.0,0.0,2.4,4.9,0.49,0.49,0.8,1.4,0.571,1.2,1.9,3.1,0.5,0.5,0.7,0.9,3.1,5.6
86,Steve Mix,SF,33,PHI,16,0.0,12.9,2.0,4.8,0.416,0.0,0.1,0.0,2.0,4.8,0.421,0.416,1.5,1.6,0.923,1.2,1.4,2.6,0.6,0.3,0.1,0.7,1.0,5.5
87,Sidney Moncrief*,SG,23,MIL,7,0.0,39.6,4.3,9.9,0.435,0.0,0.0,0.0,4.3,9.9,0.435,0.435,5.4,7.3,0.745,2.7,4.0,6.7,2.9,1.7,0.4,2.9,3.4,14.0
88,Johnny Moore,PG,22,SAS,7,0.0,17.7,2.6,5.3,0.486,0.0,0.4,0.0,2.6,4.9,0.529,0.486,0.9,1.1,0.75,1.1,0.7,1.9,3.9,1.4,0.1,1.1,2.0,6.0
89,Calvin Murphy*,PG,32,HOU,19,0.0,28.4,7.5,15.1,0.495,0.1,0.4,0.286,7.4,14.7,0.5,0.498,3.1,3.2,0.967,0.4,0.9,1.3,3.0,1.4,0.0,2.2,3.6,18.1
90,Calvin Natt,SF,24,POR,3,0.0,31.7,4.7,10.3,0.452,0.0,0.0,0.0,4.7,10.3,0.452,0.452,1.3,2.7,0.5,2.0,4.7,6.7,0.3,0.3,0.3,2.3,1.3,10.7
91,Mike Niles,SF,25,PHO,2,0.0,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
92,Norm Nixon,PG,25,LAL,3,0.0,44.3,8.3,16.3,0.51,0.0,0.0,0.0,8.3,16.3,0.51,0.51,2.7,3.3,0.8,0.3,3.3,3.7,8.7,0.3,0.3,1.7,3.0,19.3
93,Mark Olberding,SF,24,SAS,7,0.0,36.3,8.3,15.0,0.552,0.1,0.4,0.333,8.1,14.6,0.559,0.557,3.0,3.6,0.84,1.6,4.3,5.9,4.3,0.6,0.0,2.4,4.4,19.7
94,Louis Orr,SF,22,IND,2,0.0,28.0,4.5,12.5,0.36,0.0,0.0,0.0,4.5,12.5,0.36,0.36,3.0,3.5,0.857,3.0,2.0,5.0,2.0,2.5,0.5,3.0,2.0,12.0
95,Tom Owens,PF,31,POR,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
96,Robert Parish*,C,27,BOS,17,0.0,28.9,6.4,12.9,0.493,0.0,0.0,0.0,6.4,12.9,0.493,0.493,2.3,3.4,0.672,2.9,5.6,8.6,1.1,1.2,2.3,2.6,4.4,15.0
97,Billy Paultz,PF,32,HOU,21,0.0,34.3,5.3,11.7,0.451,0.0,0.0,0.0,5.3,11.7,0.453,0.451,1.5,2.3,0.667,2.5,4.5,7.0,1.7,0.6,1.3,1.3,3.3,12.1
98,Jim Paxson,SG,23,POR,1,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Kelvin Ransey,PG,22,POR,3,0.0,43.7,7.7,21.7,0.354,0.0,0.3,0.0,7.7,21.3,0.359,0.354,1.0,2.0,0.5,1.7,2.3,4.0,8.3,2.0,0.3,3.7,2.7,16.3
100,Robert Reid,SF,25,HOU,21,0.0,41.3,6.6,14.4,0.459,0.0,0.1,0.0,6.6,14.3,0.462,0.459,2.9,4.4,0.663,2.7,4.1,6.8,4.7,2.4,1.1,2.1,3.8,16.1
101,Kevin Restani,SF,29,SAS,3,0.0,3.7,0.3,1.0,0.333,0.0,0.0,0.0,0.3,1.0,0.333,0.333,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.3,0.3,0.7,0.7
102,Clint Richardson,SG,24,PHI,13,0.0,13.9,1.5,2.9,0.526,0.0,0.0,0.0,1.5,2.9,0.526,0.526,0.7,1.3,0.529,0.7,0.9,1.6,0.9,0.5,0.2,0.6,1.2,3.8
103,Micheal Ray Richardson,SG,25,NYK,2,0.0,43.0,4.0,16.5,0.242,0.0,2.0,0.0,4.0,14.5,0.276,0.242,3.5,6.0,0.583,3.0,6.5,9.5,5.5,3.5,0.0,4.0,4.0,11.5
104,Rick Robey,C,25,BOS,17,0.0,15.6,2.1,4.8,0.432,0.0,0.0,0.0,2.1,4.8,0.432,0.432,0.9,2.1,0.457,1.1,2.4,3.5,0.7,0.1,0.3,1.1,2.6,5.1
105,Truck Robinson,PF,29,PHO,7,0.0,33.3,3.9,11.0,0.351,0.0,0.0,0.0,3.9,11.0,0.351,0.351,2.9,4.9,0.588,3.3,7.4,10.7,1.9,0.7,0.3,1.9,2.1,10.6
106,Campy Russell,SF,29,NYK,2,0.0,44.5,7.5,17.0,0.441,0.0,1.0,0.0,7.5,16.0,0.469,0.441,8.0,8.5,0.941,0.5,4.0,4.5,4.5,2.0,0.5,4.0,4.5,23.0
107,Frankie Sanders,SF,24,KCK,9,0.0,5.6,1.0,2.0,0.5,0.1,0.2,0.5,0.9,1.8,0.5,0.528,0.4,0.4,1.0,0.4,0.1,0.6,0.2,0.3,0.0,0.9,0.9,2.6
108,Alvin Scott,SF,25,PHO,7,0.0,17.1,2.0,4.3,0.467,0.0,0.0,0.0,2.0,4.3,0.467,0.467,1.4,2.1,0.667,1.1,1.6,2.7,1.0,0.6,0.9,1.0,0.9,5.4
109,Jerry Sichting,PG,24,IND,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,James Silas,PG,31,SAS,7,0.0,23.0,3.9,9.9,0.391,0.0,0.0,0.0,3.9,9.9,0.391,0.391,3.7,4.6,0.813,0.7,1.4,2.1,2.7,0.6,0.0,2.6,1.3,11.4
111,Ricky Sobers,PG,28,CHI,6,0.0,27.0,5.8,13.5,0.432,0.2,1.0,0.167,5.7,12.5,0.453,0.438,1.3,1.5,0.889,0.5,1.3,1.8,3.7,0.7,0.0,2.5,4.3,13.2
112,Reggie Theus,SG,23,CHI,6,0.0,38.7,6.7,15.0,0.444,0.3,1.5,0.222,6.3,13.5,0.469,0.456,6.2,7.2,0.86,1.2,2.3,3.5,6.3,1.5,0.0,2.5,3.7,19.8
113,Mychal Thompson,C,26,POR,3,0.0,44.0,10.3,17.0,0.608,0.0,0.0,0.0,10.3,17.0,0.608,0.608,4.3,6.0,0.722,1.7,6.0,7.7,1.3,1.0,3.0,2.3,3.3,25.0
114,Rudy Tomjanovich*,PF,32,HOU,8,0.0,3.9,0.1,1.1,0.111,0.0,0.4,0.0,0.1,0.8,0.167,0.111,0.5,0.8,0.667,0.3,0.5,0.8,0.0,0.0,0.0,0.3,0.4,0.8
115,Andrew Toney,SG,23,PHI,16,0.0,22.3,4.8,11.3,0.428,0.1,0.6,0.111,4.8,10.7,0.444,0.431,4.1,5.1,0.815,0.6,1.7,2.3,3.4,0.7,0.4,3.4,3.1,13.8
116,Lloyd Walton,PG,27,KCK,8,0.0,9.1,0.5,1.9,0.267,0.0,0.1,0.0,0.5,1.8,0.286,0.267,0.4,0.5,0.75,0.4,0.5,0.9,2.4,0.5,0.0,1.1,0.8,1.4
