,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,Trevor Ariza,SF,29,HOU,82,82,35.7,4.5,11.1,0.402,2.4,6.8,0.35,2.1,4.3,0.485,0.509,1.5,1.7,0.853,0.9,4.7,5.6,2.5,1.9,0.2,1.7,2.3,12.8
11,Ömer Aşık,C,28,NOP,76,76,26.1,2.8,5.4,0.517,0.0,0.0,0.0,2.8,5.4,0.517,0.517,1.7,3.0,0.582,3.2,6.6,9.8,0.9,0.4,0.7,1.3,1.9,7.3
12,Jeff Ayres,PF,27,SAS,51,0,7.5,1.1,1.9,0.579,0.0,0.0,0.0,1.1,1.9,0.579,0.579,0.5,0.7,0.75,0.7,1.6,2.3,0.3,0.2,0.2,0.5,1.2,2.7
13,Leandro Barbosa,SG,32,GSW,66,1,14.9,2.8,5.8,0.474,0.7,1.7,0.384,2.1,4.2,0.511,0.53,0.9,1.1,0.784,0.3,1.0,1.4,1.5,0.6,0.1,0.7,1.3,7.1
14,J.J. Barea,PG,30,DAL,77,10,17.7,2.9,7.0,0.42,0.7,2.2,0.323,2.2,4.8,0.463,0.47,1.0,1.2,0.809,0.3,1.4,1.7,3.4,0.4,0.0,0.9,1.4,7.5
15,Harrison Barnes,SF,22,GSW,82,82,28.3,3.9,8.0,0.482,1.1,2.6,0.405,2.8,5.4,0.519,0.548,1.3,1.8,0.72,1.4,4.1,5.5,1.4,0.7,0.2,0.9,1.8,10.1
16,Matt Barnes,SF,34,LAC,76,74,29.9,3.6,8.2,0.444,1.8,4.9,0.362,1.9,3.3,0.569,0.553,1.0,1.3,0.779,0.7,3.3,4.0,1.5,0.9,0.7,1.1,3.2,10.1
17,Brandon Bass,PF,29,BOS,82,43,23.5,4.2,8.3,0.504,0.1,0.4,0.281,4.1,7.9,0.515,0.51,2.1,2.6,0.79,1.7,3.2,4.9,1.3,0.5,0.4,1.0,1.7,10.6
18,Nicolas Batum,SF,26,POR,71,71,33.5,3.4,8.5,0.4,1.4,4.4,0.324,2.0,4.1,0.481,0.483,1.2,1.4,0.857,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5,9.4
19,Jerryd Bayless,PG,26,MIL,77,4,22.3,2.9,6.7,0.426,0.5,1.6,0.308,2.4,5.1,0.462,0.462,1.6,1.8,0.883,0.3,2.5,2.7,3.0,0.8,0.2,1.7,2.1,7.8
20,Aron Baynes,C,28,SAS,70,17,16.0,2.6,4.7,0.566,0.0,0.1,0.25,2.6,4.6,0.57,0.567,1.3,1.5,0.865,1.6,3.0,4.5,0.5,0.2,0.3,0.9,2.3,6.6
21,Kent Bazemore,SG,25,ATL,75,10,17.7,1.9,4.4,0.426,0.6,1.8,0.364,1.2,2.7,0.467,0.498,0.8,1.3,0.6,0.3,2.7,3.0,1.0,0.7,0.4,1.0,1.7,5.2
22,Bradley Beal,SG,21,WAS,63,59,33.4,5.8,13.5,0.427,1.7,4.1,0.409,4.1,9.4,0.434,0.489,2.1,2.6,0.783,0.9,2.9,3.8,3.1,1.2,0.3,2.0,2.2,15.3
23,Marco Belinelli,SG,28,SAS,62,9,22.4,3.2,7.6,0.423,1.4,3.7,0.374,1.8,3.9,0.471,0.515,1.4,1.6,0.848,0.4,2.1,2.5,1.5,0.5,0.0,1.0,1.4,9.2
24,Steve Blake,PG,34,POR,81,0,18.9,1.5,4.0,0.373,1.0,2.7,0.352,0.6,1.3,0.417,0.491,0.4,0.5,0.707,0.2,1.5,1.7,3.6,0.5,0.1,1.3,1.5,4.3
25,Bojan Bogdanović,SF,25,BRK,78,28,23.8,3.3,7.4,0.453,1.2,3.3,0.355,2.2,4.1,0.531,0.532,1.1,1.4,0.821,0.6,2.1,2.7,0.9,0.4,0.1,1.0,1.3,9.0
26,Andrew Bogut,C,30,GSW,67,65,23.6,3.0,5.3,0.563,0.0,0.0,0.0,3.0,5.3,0.563,0.563,0.3,0.6,0.524,2.1,6.0,8.1,2.7,0.6,1.7,1.6,2.8,6.3
27,Matt Bonner,PF,34,SAS,72,19,13.0,1.3,3.2,0.409,0.6,1.8,0.365,0.7,1.4,0.462,0.509,0.4,0.5,0.811,0.4,1.2,1.6,0.7,0.1,0.2,0.2,0.9,3.7
28,Avery Bradley,SG,24,BOS,77,77,31.5,5.6,13.1,0.429,1.6,4.6,0.352,4.0,8.6,0.47,0.49,1.0,1.3,0.79,0.6,2.5,3.1,1.8,1.1,0.2,1.4,2.3,13.9
29,Elton Brand,C,35,ATL,36,4,13.5,1.2,2.6,0.442,0.0,0.0,0.0,1.2,2.6,0.447,0.442,0.3,0.6,0.522,0.8,2.0,2.8,0.6,0.5,0.7,0.5,1.5,2.7
30,Corey Brewer,SF,28,TOT,80,17,26.1,4.3,10.1,0.426,0.8,2.9,0.268,3.5,7.1,0.491,0.465,2.1,2.8,0.743,1.0,2.7,3.7,2.2,1.4,0.2,1.6,2.2,11.5
31,Aaron Brooks,PG,30,CHI,82,21,23.0,4.2,10.0,0.421,1.5,3.8,0.387,2.7,6.1,0.442,0.495,1.8,2.1,0.833,0.4,1.6,2.0,3.2,0.7,0.2,1.9,2.3,11.6
32,Markel Brown,SG,23,BRK,47,29,16.6,1.6,4.5,0.362,0.4,1.4,0.266,1.3,3.1,0.404,0.402,1.0,1.2,0.825,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,4.6
33,Jimmy Butler,SG,25,CHI,65,65,38.7,6.5,14.0,0.462,1.1,3.0,0.378,5.4,11.1,0.484,0.502,5.9,7.1,0.834,1.8,4.1,5.8,3.3,1.8,0.6,1.4,1.7,20.0
34,Rasual Butler,SF,35,WAS,75,1,20.1,2.9,6.9,0.422,1.2,3.1,0.387,1.7,3.8,0.45,0.51,0.7,0.9,0.791,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,7.7
35,Will Bynum,SG,32,WAS,7,0,9.6,1.4,4.4,0.323,0.0,1.3,0.0,1.4,3.1,0.455,0.323,0.3,0.6,0.5,0.3,0.6,0.9,2.6,0.1,0.1,1.1,1.3,3.1
36,Nick Calathes,SG,25,MEM,58,0,14.4,1.8,4.3,0.421,0.2,0.7,0.256,1.6,3.5,0.456,0.443,0.4,0.8,0.533,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,4.2
37,Clint Capela,C,20,HOU,12,0,7.5,1.2,2.4,0.483,0.0,0.0,0.0,1.2,2.4,0.483,0.483,0.3,1.9,0.174,0.8,2.2,3.0,0.2,0.1,0.8,0.4,1.2,2.7
38,DeMarre Carroll,SF,28,ATL,70,69,31.3,4.5,9.3,0.487,1.7,4.3,0.395,2.8,5.0,0.567,0.579,1.8,2.6,0.702,1.4,3.9,5.3,1.7,1.3,0.2,1.1,2.2,12.6
39,Vince Carter,SG,38,MEM,66,1,16.5,2.0,6.2,0.333,1.0,3.5,0.297,1.0,2.6,0.379,0.417,0.7,0.9,0.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8
40,Michael Carter-Williams,PG,23,TOT,66,63,32.6,5.5,13.9,0.396,0.5,2.3,0.235,5.0,11.6,0.428,0.416,3.1,4.4,0.694,1.0,4.4,5.3,6.7,1.7,0.5,3.8,2.5,14.6
41,Tyson Chandler,C,32,DAL,75,75,30.5,3.9,5.9,0.666,0.0,0.0,0.0,3.9,5.9,0.666,0.666,2.5,3.4,0.72,3.9,7.6,11.5,1.1,0.6,1.2,1.4,2.3,10.3
42,Earl Clark,PF,27,BRK,10,0,9.3,1.1,3.0,0.367,0.4,1.4,0.286,0.7,1.6,0.438,0.433,0.1,0.4,0.25,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7
43,Norris Cole,PG,26,TOT,75,25,24.4,3.1,7.4,0.412,0.7,2.3,0.313,2.3,5.1,0.458,0.461,0.8,1.1,0.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,1.7,7.6
44,Mike Conley,PG,27,MEM,70,70,31.8,5.6,12.6,0.446,1.5,4.0,0.386,4.1,8.6,0.473,0.506,3.1,3.6,0.859,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8
45,Allen Crabbe,SG,22,POR,51,9,13.4,1.2,3.0,0.412,0.6,1.7,0.353,0.6,1.3,0.485,0.51,0.2,0.3,0.75,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,3.3
46,Jamal Crawford,SG,34,LAC,64,4,26.6,5.2,13.1,0.396,1.9,5.7,0.327,3.3,7.4,0.448,0.467,3.5,3.9,0.901,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,15.8
47,Jae Crowder,SF,24,TOT,82,17,20.1,2.8,6.6,0.42,0.7,2.5,0.293,2.0,4.1,0.499,0.476,1.3,1.7,0.773,0.9,2.7,3.6,1.1,0.9,0.3,0.6,1.7,7.7
48,Dante Cunningham,PF,27,NOP,66,27,25.0,2.3,5.1,0.457,0.0,0.2,0.1,2.3,5.0,0.468,0.459,0.4,0.7,0.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2
49,Stephen Curry,PG,26,GSW,80,80,32.7,8.2,16.8,0.487,3.6,8.1,0.443,4.6,8.7,0.528,0.594,3.9,4.2,0.914,0.7,3.6,4.3,7.7,2.0,0.2,3.1,2.0,23.8
50,Gigi Datome,SF,27,TOT,21,1,10.0,2.0,4.2,0.483,0.9,1.9,0.45,1.2,2.3,0.51,0.584,0.0,0.0,1.0,0.1,1.2,1.4,0.4,0.1,0.3,0.4,0.7,5.0
51,Anthony Davis,PF,21,NOP,68,68,36.1,9.4,17.6,0.535,0.0,0.2,0.083,9.4,17.5,0.54,0.536,5.5,6.8,0.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4
52,Glen Davis,PF,29,LAC,74,0,12.2,1.6,3.4,0.459,0.0,0.1,0.0,1.6,3.4,0.466,0.459,0.8,1.3,0.632,0.6,1.7,2.3,0.5,0.6,0.3,0.5,1.8,4.0
53,Matthew Dellavedova,SG,24,CLE,67,13,20.6,1.7,4.6,0.362,1.0,2.5,0.407,0.6,2.1,0.307,0.472,0.4,0.6,0.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8
54,DeMar DeRozan,SG,25,TOR,60,60,35.0,6.8,16.5,0.413,0.4,1.5,0.284,6.4,15.0,0.426,0.426,6.0,7.2,0.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1
55,Boris Diaw,PF,32,SAS,81,15,24.5,3.6,7.8,0.46,0.7,2.1,0.32,2.9,5.7,0.512,0.503,0.9,1.1,0.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,8.7
56,Joey Dorsey,PF,31,HOU,69,17,12.4,1.2,2.1,0.552,0.0,0.0,0.0,1.2,2.1,0.556,0.552,0.3,1.2,0.289,1.5,2.6,4.0,0.4,0.6,0.4,0.6,2.3,2.7
57,Jared Dudley,SG,29,MIL,72,22,23.8,2.8,5.9,0.468,1.0,2.7,0.385,1.7,3.2,0.537,0.556,0.7,0.9,0.716,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,7.2
58,Tim Duncan*,C,38,SAS,77,77,28.9,5.4,10.6,0.512,0.0,0.1,0.286,5.4,10.5,0.514,0.513,3.0,4.0,0.74,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,13.9
59,Mike Dunleavy,SF,34,CHI,63,63,29.2,3.3,7.6,0.435,1.7,4.2,0.407,1.6,3.5,0.468,0.546,1.1,1.4,0.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,2.0,9.4
60,Monta Ellis,SG,29,DAL,80,80,33.7,7.5,16.9,0.445,1.0,3.6,0.285,6.5,13.4,0.487,0.475,2.9,3.8,0.752,0.4,2.0,2.4,4.1,1.9,0.3,2.5,2.5,18.9
61,Tyler Ennis,PG,20,TOT,33,1,12.5,1.6,4.4,0.361,0.4,1.3,0.279,1.2,3.1,0.396,0.403,0.2,0.2,0.714,0.2,0.8,1.1,2.2,0.5,0.2,1.3,1.1,3.7
62,Tyreke Evans,SG,25,NOP,79,76,34.1,6.6,14.7,0.447,0.9,2.9,0.304,5.7,11.9,0.482,0.477,2.6,3.7,0.694,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,16.6
63,Festus Ezeli,C,25,GSW,46,7,11.0,1.7,3.0,0.547,0.0,0.0,0.0,1.7,3.0,0.547,0.547,1.1,1.7,0.628,1.3,2.1,3.4,0.2,0.2,0.9,0.7,1.7,4.4
64,Raymond Felton,PG,30,DAL,29,3,9.7,1.5,3.7,0.406,0.3,1.2,0.294,1.1,2.5,0.458,0.453,0.4,0.5,0.8,0.1,0.8,0.9,1.4,0.4,0.1,0.6,0.6,3.7
65,Tim Frazier,PG,24,TOT,11,3,21.7,1.9,5.5,0.344,0.5,1.5,0.294,1.5,4.0,0.364,0.385,0.9,1.9,0.476,0.5,2.0,2.5,5.5,0.7,0.0,2.3,2.4,5.2
66,Joel Freeland,C,27,POR,48,8,12.9,1.5,3.1,0.49,0.0,0.0,0.0,1.5,3.1,0.49,0.49,0.4,0.5,0.84,1.3,2.7,4.0,0.3,0.2,0.5,0.5,1.9,3.5
67,Marc Gasol,C,30,MEM,81,81,33.2,6.5,13.2,0.494,0.0,0.2,0.176,6.5,13.0,0.5,0.496,4.3,5.4,0.795,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4
68,Pau Gasol,PF,34,CHI,78,78,34.4,7.3,14.8,0.494,0.2,0.3,0.462,7.2,14.4,0.495,0.5,3.8,4.7,0.803,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,18.5
69,Alonzo Gee,SF,27,TOT,54,2,12.3,1.6,3.4,0.468,0.2,0.6,0.371,1.4,2.8,0.49,0.503,1.0,1.4,0.701,0.7,1.1,1.7,0.5,0.6,0.1,0.6,1.1,4.5
70,Taj Gibson,PF,29,CHI,62,17,27.3,4.1,8.2,0.502,0.0,0.0,0.0,4.1,8.2,0.502,0.502,2.1,3.0,0.717,2.6,3.8,6.4,1.1,0.6,1.2,1.2,2.6,10.3
71,Manu Ginóbili*,SG,37,SAS,70,0,22.7,3.6,8.4,0.426,1.3,3.7,0.345,2.3,4.7,0.489,0.502,2.1,2.9,0.721,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,10.5
72,Drew Gooden,PF,33,WAS,51,7,16.9,2.2,5.4,0.399,0.5,1.2,0.39,1.7,4.3,0.401,0.44,0.7,0.9,0.773,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,5.4
73,Eric Gordon,SG,26,NOP,61,60,33.1,4.7,11.4,0.411,2.3,5.2,0.448,2.4,6.2,0.38,0.512,1.8,2.2,0.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,13.4
74,Marcin Gortat,C,30,WAS,82,82,29.9,5.4,9.5,0.566,0.0,0.0,0.0,5.4,9.4,0.569,0.566,1.5,2.1,0.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2
75,Danny Green,SG,27,SAS,81,80,28.5,4.0,9.1,0.436,2.4,5.6,0.418,1.6,3.5,0.466,0.566,1.4,1.6,0.874,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7
76,Draymond Green,PF,24,GSW,79,79,31.5,4.3,9.7,0.443,1.4,4.2,0.337,2.9,5.5,0.523,0.516,1.7,2.5,0.66,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,11.7
77,JaMychal Green,PF,24,TOT,24,1,6.8,1.1,2.0,0.574,0.0,0.3,0.0,1.1,1.7,0.659,0.574,0.3,0.4,0.8,0.8,1.1,1.9,0.2,0.2,0.2,0.6,1.0,2.6
78,Jeff Green,SF,28,TOT,78,70,31.5,5.3,12.4,0.43,1.2,3.7,0.332,4.1,8.7,0.473,0.48,3.1,3.7,0.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15.0
79,Blake Griffin,PF,25,LAC,67,67,35.2,8.6,17.1,0.502,0.1,0.4,0.4,8.4,16.7,0.504,0.506,4.6,6.4,0.728,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9
80,Jorge Gutiérrez,PG,26,TOT,20,1,8.8,1.1,2.1,0.537,0.0,0.2,0.0,1.1,1.9,0.579,0.537,0.5,0.7,0.692,0.3,1.0,1.3,1.1,0.3,0.0,0.6,1.3,2.7
81,Tyler Hansbrough,PF,29,TOR,74,8,14.3,1.2,2.2,0.521,0.0,0.1,0.143,1.1,2.1,0.538,0.524,1.3,1.9,0.698,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,3.6
82,James Harden,SG,25,HOU,81,81,36.8,8.0,18.1,0.44,2.6,6.9,0.375,5.4,11.3,0.48,0.511,8.8,10.2,0.868,0.9,4.7,5.7,7.0,1.9,0.7,4.0,2.6,27.4
83,Devin Harris,PG,31,DAL,76,3,22.2,2.9,6.9,0.418,1.3,3.5,0.357,1.6,3.4,0.481,0.509,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9,8.8
84,Joe Harris,SG,23,CLE,51,1,9.7,0.9,2.4,0.4,0.6,1.6,0.369,0.3,0.7,0.472,0.529,0.2,0.3,0.6,0.1,0.7,0.8,0.5,0.1,0.0,0.5,1.2,2.7
85,Spencer Hawes,PF,26,LAC,73,15,17.5,2.2,5.7,0.393,0.8,2.4,0.313,1.5,3.3,0.452,0.459,0.6,0.9,0.647,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4,5.8
86,Brendan Haywood,C,35,CLE,22,1,5.4,0.6,1.4,0.467,0.0,0.0,0.0,0.6,1.4,0.467,0.467,0.3,0.6,0.538,0.3,1.0,1.3,0.1,0.1,0.5,0.5,0.8,1.6
87,John Henson,C,24,MIL,67,11,18.3,2.9,5.2,0.566,0.0,0.0,0.0,2.9,5.2,0.566,0.566,1.2,2.0,0.569,1.9,2.8,4.7,0.9,0.4,2.0,1.3,2.3,7.0
88,Nenê,PF,32,WAS,67,58,25.3,4.6,9.0,0.511,0.0,0.1,0.2,4.6,8.9,0.513,0.512,1.8,3.0,0.604,1.3,3.9,5.1,1.8,1.0,0.3,1.9,2.7,11.0
89,Kirk Hinrich,SG,34,CHI,66,22,24.4,2.2,5.8,0.373,0.9,2.5,0.345,1.3,3.2,0.394,0.449,0.5,0.8,0.7,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2,5.7
90,Jrue Holiday,PG,24,NOP,40,37,32.6,6.0,13.4,0.446,1.3,3.4,0.378,4.7,10.0,0.469,0.493,1.6,1.9,0.855,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8
91,Justin Holiday,SG,25,GSW,59,4,11.1,1.5,4.0,0.387,0.6,1.8,0.321,0.9,2.1,0.444,0.462,0.6,0.8,0.822,0.2,1.0,1.2,0.8,0.7,0.2,0.5,0.9,4.3
92,Al Horford,C,28,ATL,76,76,30.5,6.8,12.7,0.538,0.1,0.5,0.306,6.7,12.2,0.547,0.544,1.4,1.9,0.759,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2
93,Dwight Howard,C,29,HOU,41,41,29.8,6.1,10.3,0.593,0.0,0.0,0.5,6.1,10.3,0.594,0.595,3.5,6.6,0.528,2.7,7.8,10.5,1.2,0.7,1.3,2.8,3.3,15.8
94,Lester Hudson,SG,30,LAC,5,0,11.2,1.2,2.8,0.429,0.6,1.2,0.5,0.6,1.6,0.375,0.536,0.6,0.8,0.75,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6
95,Kris Humphries,PF,29,WAS,64,17,21.0,3.3,7.0,0.473,0.0,0.1,0.0,3.3,6.9,0.481,0.473,1.4,1.8,0.744,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,8.0
96,Andre Iguodala,SF,31,GSW,77,0,26.9,3.0,6.4,0.466,1.0,2.8,0.349,2.0,3.7,0.553,0.54,0.9,1.5,0.596,0.6,2.8,3.3,3.0,1.2,0.3,1.1,1.3,7.8
97,Ersan İlyasova,PF,27,MIL,58,36,22.7,4.5,9.6,0.472,1.3,3.3,0.389,3.3,6.3,0.515,0.539,1.2,1.8,0.645,1.4,3.4,4.8,1.0,0.6,0.3,0.8,2.6,11.5
98,Kyrie Irving,PG,22,CLE,75,75,36.4,7.7,16.5,0.468,2.1,5.0,0.415,5.6,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7
99,Jarrett Jack,PG,31,BRK,80,27,28.0,4.5,10.2,0.439,0.5,1.8,0.267,4.0,8.4,0.477,0.463,2.5,2.8,0.881,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12.0
100,Bernard James,C,29,DAL,16,2,9.9,0.8,1.7,0.444,0.0,0.0,0.0,0.8,1.7,0.444,0.444,1.3,1.4,0.87,1.1,1.3,2.4,0.3,0.1,0.9,0.4,1.1,2.8
101,LeBron James,SF,30,CLE,69,69,36.1,9.0,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3
102,Richard Jefferson,SF,34,DAL,74,18,16.8,1.9,4.4,0.444,0.9,2.1,0.426,1.1,2.3,0.462,0.546,1.1,1.5,0.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8
103,John Jenkins,SG,23,ATL,24,3,12.4,2.0,4.1,0.495,0.9,2.2,0.404,1.2,2.0,0.596,0.601,0.7,0.8,0.842,0.1,1.5,1.6,0.5,0.4,0.0,0.3,0.6,5.6
104,Jonas Jerebko,PF,27,TOT,75,0,16.4,2.3,5.1,0.446,0.7,1.9,0.386,1.5,3.2,0.481,0.517,0.7,0.9,0.848,1.2,2.5,3.8,0.9,0.6,0.2,0.6,1.8,6.0
105,Amir Johnson,PF,27,TOR,75,72,26.4,4.0,6.9,0.574,0.3,0.6,0.413,3.7,6.3,0.59,0.592,1.1,1.7,0.612,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0,9.3
106,James Johnson,PF,27,TOR,70,17,19.6,3.4,5.8,0.589,0.2,0.7,0.216,3.2,5.0,0.643,0.603,1.0,1.5,0.657,0.9,2.8,3.7,1.4,0.8,1.0,1.1,2.2,7.9
107,Joe Johnson,SG,33,BRK,80,80,34.9,5.6,12.8,0.435,1.5,4.2,0.359,4.1,8.6,0.472,0.494,1.8,2.2,0.801,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4
108,Nick Johnson,SG,22,HOU,28,0,9.4,0.9,2.7,0.347,0.2,0.8,0.238,0.8,1.9,0.389,0.38,0.6,0.9,0.68,0.5,0.9,1.4,0.4,0.3,0.1,0.7,1.2,2.6
109,Dahntay Jones,SF,34,LAC,33,0,3.7,0.2,0.6,0.286,0.0,0.1,0.0,0.2,0.5,0.353,0.286,0.3,0.3,0.818,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.7,0.6
110,James Jones,SF,34,CLE,57,2,11.7,1.3,3.5,0.368,1.1,3.1,0.36,0.2,0.5,0.423,0.525,0.7,0.8,0.848,0.2,0.9,1.1,0.4,0.2,0.1,0.2,1.2,4.4
111,Terrence Jones,PF,23,HOU,33,24,26.9,4.8,9.1,0.528,0.4,1.1,0.351,4.4,7.9,0.553,0.55,1.7,2.8,0.606,2.4,4.3,6.7,1.1,0.5,1.8,1.1,2.4,11.7
112,DeAndre Jordan,C,26,LAC,82,82,34.4,4.6,6.5,0.71,0.0,0.0,0.25,4.6,6.5,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15.0,0.7,1.0,2.2,1.3,3.0,11.5
113,Jerome Jordan,C,28,BRK,44,0,8.7,1.1,2.1,0.532,0.0,0.0,0.0,1.1,2.1,0.532,0.532,0.9,1.0,0.864,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1
114,Cory Joseph,PG,23,SAS,79,14,18.3,2.6,5.2,0.504,0.2,0.6,0.364,2.4,4.6,0.52,0.523,1.3,1.8,0.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8
115,Chris Kaman,C,32,POR,74,13,18.9,3.8,7.4,0.515,0.0,0.0,0.0,3.8,7.4,0.515,0.515,1.0,1.4,0.706,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6
116,Kyle Korver,SG,33,ATL,75,75,32.2,3.9,8.0,0.487,2.9,6.0,0.492,0.9,2.0,0.47,0.671,1.4,1.6,0.898,0.2,3.9,4.1,2.6,0.7,0.6,1.4,1.9,12.1
117,Kosta Koufos,C,25,MEM,81,3,16.6,2.2,4.4,0.508,0.0,0.0,0.0,2.2,4.4,0.508,0.508,0.7,1.0,0.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2
118,Courtney Lee,SG,29,MEM,77,74,30.6,3.7,8.4,0.448,1.2,2.9,0.402,2.6,5.4,0.473,0.518,1.4,1.7,0.86,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7,10.1
