,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Arron Afflalo,SG,24,DEN,6,6,20.0,3.3,5.3,0.625,1.0,2.3,0.429,2.3,3.0,0.778,0.719,1.5,1.8,0.818,0.2,1.8,2.0,1.2,0.2,0.3,0.7,3.5,9.2
1,LaMarcus Aldridge,PF,24,POR,6,6,38.2,6.7,15.5,0.43,0.2,0.3,0.5,6.5,15.2,0.429,0.435,5.5,7.3,0.75,1.7,4.3,6.0,2.2,1.2,1.8,1.8,2.7,19.0
2,Malik Allen,PF,31,DEN,4,0,2.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.5,0.0
3,Ray Allen*,SG,34,BOS,24,24,38.5,5.5,12.7,0.431,2.3,6.0,0.386,3.1,6.6,0.472,0.523,2.9,3.3,0.863,0.5,2.8,3.3,2.6,0.9,0.1,1.5,3.1,16.1
4,Tony Allen,SG,28,BOS,24,0,16.3,2.0,4.1,0.48,0.0,0.2,0.0,2.0,3.9,0.505,0.48,1.2,1.5,0.778,0.5,1.2,1.7,0.7,1.0,0.6,1.0,2.4,5.1
5,Lou Amundson,PF,27,PHO,16,0,12.1,1.2,2.3,0.528,0.0,0.0,0.0,1.2,2.3,0.528,0.528,0.6,1.3,0.429,1.9,1.6,3.5,0.1,0.4,0.4,0.4,1.9,2.9
6,Chris Andersen,PF,31,DEN,6,0,19.3,1.5,2.8,0.529,0.0,0.0,0.0,1.5,2.8,0.529,0.529,1.5,2.3,0.643,1.2,3.3,4.5,0.2,0.2,1.0,0.7,2.3,4.5
7,Ryan Anderson,PF,21,ORL,9,0,9.9,1.0,3.2,0.31,0.4,1.6,0.286,0.6,1.7,0.333,0.379,0.1,0.1,1.0,0.9,2.6,3.4,0.3,0.2,0.2,0.6,1.3,2.6
8,Carmelo Anthony,SF,25,DEN,6,6,42.3,10.7,23.0,0.464,1.0,3.2,0.316,9.7,19.8,0.487,0.486,8.3,9.5,0.877,2.3,6.2,8.5,3.3,2.0,0.5,3.5,4.3,30.7
9,Joel Anthony,C,27,MIA,5,0,15.8,1.0,1.4,0.714,0.0,0.0,0.0,1.0,1.4,0.714,0.714,0.6,0.8,0.75,1.2,0.6,1.8,0.2,0.4,1.0,0.2,1.8,2.6
10,Carlos Arroyo,PG,30,MIA,5,5,23.0,2.4,5.2,0.462,0.0,0.2,0.0,2.4,5.0,0.48,0.462,0.4,0.4,1.0,0.4,1.4,1.8,2.2,0.6,0.0,0.6,1.8,5.2
11,D.J. Augustin,PG,22,CHA,4,0,18.3,1.3,4.3,0.294,0.5,1.5,0.333,0.8,2.8,0.273,0.353,1.3,1.5,0.833,0.3,0.8,1.0,1.8,0.3,0.3,1.0,1.0,4.3
12,Jeff Ayres,C,22,POR,3,0,5.7,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.3,0.5,0.5,1.0,1.3,0.75,0.7,0.0,0.7,0.0,0.7,1.0,0.3,0.3,2.3
13,Leandro Barbosa,PG,27,PHO,16,0,15.6,2.7,6.4,0.417,0.8,2.2,0.343,1.9,4.3,0.456,0.476,1.1,1.5,0.708,0.1,1.2,1.3,1.3,0.3,0.1,0.9,2.1,7.2
14,J.J. Barea,PG,25,DAL,6,0,17.5,2.5,6.2,0.405,0.7,1.7,0.4,1.8,4.5,0.407,0.459,0.2,0.5,0.333,0.7,1.3,2.0,2.5,0.3,0.2,1.7,2.2,5.8
15,Matt Barnes,SF,29,ORL,14,14,23.3,2.1,5.4,0.4,0.9,2.3,0.375,1.3,3.1,0.419,0.48,1.2,1.4,0.85,1.1,3.6,4.7,1.4,0.7,0.2,0.7,2.0,6.4
16,Brandon Bass,PF,24,ORL,7,0,6.0,1.0,1.9,0.538,0.0,0.0,0.0,1.0,1.9,0.538,0.538,0.7,0.9,0.833,0.3,0.9,1.1,0.1,0.0,0.0,0.1,0.3,2.7
17,Nicolas Batum,SF,21,POR,6,6,23.2,2.8,6.2,0.459,1.5,3.5,0.429,1.3,2.7,0.5,0.581,1.0,1.3,0.75,0.7,2.5,3.2,0.8,0.3,0.0,0.7,2.2,8.2
18,Jerryd Bayless,SG,21,POR,6,2,27.7,4.7,10.8,0.431,1.0,2.5,0.4,3.7,8.3,0.44,0.477,3.2,4.0,0.792,0.7,2.0,2.7,3.8,0.3,0.0,1.3,3.5,13.5
19,Michael Beasley,PF,21,MIA,5,5,27.0,4.4,9.8,0.449,0.2,0.4,0.5,4.2,9.4,0.447,0.459,1.4,1.8,0.778,2.0,3.8,5.8,0.6,0.8,0.0,2.6,2.0,10.4
20,Rodrigue Beaubois,PG,21,DAL,4,0,7.8,2.3,4.8,0.474,0.5,1.5,0.333,1.8,3.3,0.538,0.526,0.3,0.8,0.333,0.5,1.0,1.5,1.0,0.0,0.0,0.8,1.3,5.3
21,Charlie Bell,SG,30,MIL,3,0,2.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
22,Mike Bibby,PG,31,ATL,11,11,26.5,3.3,7.3,0.45,1.3,3.1,0.412,2.0,4.2,0.478,0.538,0.6,0.9,0.7,0.5,2.1,2.5,2.5,0.8,0.0,1.1,2.4,8.5
23,Chauncey Billups,PG,33,DEN,6,6,34.5,6.2,13.8,0.446,1.8,5.2,0.355,4.3,8.7,0.5,0.512,6.2,7.0,0.881,0.2,2.2,2.3,6.3,1.0,0.5,3.0,4.0,20.3
24,DeJuan Blair,PF,20,SAS,10,0,9.1,1.6,3.2,0.5,0.0,0.0,0.0,1.6,3.2,0.5,0.5,0.5,0.9,0.556,1.9,2.0,3.9,0.5,0.5,0.4,0.2,1.8,3.7
25,Keith Bogans,SF,29,SAS,8,0,6.9,0.3,1.3,0.2,0.1,0.8,0.167,0.1,0.5,0.25,0.25,0.0,0.0,0.0,0.1,0.6,0.8,0.3,0.3,0.1,0.3,1.1,0.6
26,Matt Bonner,PF,29,SAS,10,0,17.3,1.9,4.4,0.432,1.0,2.7,0.37,0.9,1.7,0.529,0.545,0.2,0.2,1.0,0.7,2.5,3.2,0.4,0.1,0.3,0.7,2.2,5.0
27,Carlos Boozer,PF,28,UTA,10,10,40.2,8.9,16.8,0.53,0.0,0.0,0.0,8.9,16.8,0.53,0.53,1.9,3.5,0.543,3.3,9.9,13.2,3.0,0.4,0.7,2.4,3.8,19.7
28,Primož Brezec,C,30,MIL,4,0,6.3,1.0,1.8,0.571,0.0,0.0,0.0,1.0,1.8,0.571,0.571,0.3,0.5,0.5,0.3,0.5,0.8,0.0,0.3,0.0,0.0,1.3,2.3
29,Derrick Brown,SF,22,CHA,2,0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,Devin Brown,SG,31,CHI,1,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
31,Shannon Brown,SG,24,LAL,23,0,14.1,1.8,4.7,0.393,0.4,1.4,0.281,1.4,3.3,0.44,0.435,0.9,1.2,0.714,0.3,1.0,1.3,0.9,0.4,0.3,0.6,1.6,4.9
32,Kobe Bryant*,SG,31,LAL,23,23,40.1,10.2,22.2,0.458,2.1,5.7,0.374,8.0,16.5,0.487,0.506,6.7,8.0,0.842,1.1,4.9,6.0,5.5,1.3,0.7,3.4,3.3,29.2
33,Caron Butler,SG,29,DAL,6,6,33.7,7.2,16.5,0.434,1.2,3.8,0.304,6.0,12.7,0.474,0.47,4.2,4.5,0.926,0.5,5.3,5.8,1.3,1.5,0.8,2.5,2.7,19.7
34,Andrew Bynum,C,22,LAL,23,23,24.4,3.5,6.5,0.537,0.0,0.0,0.0,3.5,6.5,0.537,0.537,1.7,2.4,0.679,2.6,4.3,6.9,0.5,0.3,1.6,0.9,2.7,8.6
35,Marcus Camby,C,35,POR,6,6,29.7,2.7,6.3,0.421,0.0,0.2,0.0,2.7,6.2,0.432,0.421,0.5,1.0,0.5,2.7,7.3,10.0,2.3,0.7,1.2,0.5,3.0,5.8
36,Matt Carroll,SG,29,DAL,1,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
37,Anthony Carter,PG,34,DEN,1,0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
38,Vince Carter,SG,33,ORL,14,14,34.3,5.3,13.1,0.402,0.9,3.6,0.235,4.4,9.5,0.466,0.435,4.1,4.9,0.826,0.6,3.6,4.2,2.3,0.9,0.2,1.6,3.6,15.5
39,Mario Chalmers,PG,23,MIA,5,0,26.2,3.6,8.0,0.45,1.4,4.0,0.35,2.2,4.0,0.55,0.538,2.2,2.6,0.846,0.2,1.6,1.8,2.6,0.6,0.0,2.4,3.6,10.8
40,Tyson Chandler,C,27,CHA,4,0,15.0,1.5,2.8,0.545,0.0,0.0,0.0,1.5,2.8,0.545,0.545,0.5,0.8,0.667,0.8,1.8,2.5,0.5,0.5,0.8,1.0,4.0,3.5
41,Earl Clark,PF,22,PHO,3,0,4.3,0.3,1.0,0.333,0.0,0.0,0.0,0.3,1.0,0.333,0.333,0.7,0.7,1.0,0.0,0.7,0.7,0.3,0.3,0.0,0.7,0.3,1.3
42,Jarron Collins,C,31,PHO,11,10,10.5,0.5,1.4,0.333,0.0,0.0,0.0,0.5,1.4,0.333,0.333,0.2,0.2,1.0,0.8,0.7,1.5,0.0,0.1,0.1,0.3,2.0,1.1
43,Jason Collins,C,31,ATL,3,0,3.3,1.0,1.7,0.6,0.0,0.0,0.0,1.0,1.7,0.6,0.6,0.0,0.0,0.0,1.0,0.7,1.7,0.0,0.0,0.0,0.3,2.3,2.0
44,Nick Collison,C,29,OKC,6,0,21.5,1.3,4.0,0.333,0.0,0.2,0.0,1.3,3.8,0.348,0.333,0.5,1.2,0.429,2.0,2.7,4.7,0.3,0.8,0.2,0.7,3.3,3.2
45,Jamal Crawford,SG,29,ATL,11,0,31.9,5.1,14.0,0.364,1.6,4.5,0.36,3.5,9.5,0.365,0.422,4.5,5.3,0.845,0.1,2.6,2.7,2.7,0.8,0.1,1.8,2.4,16.3
46,Dante Cunningham,PF,22,POR,5,0,8.4,1.8,3.0,0.6,0.0,0.2,0.0,1.8,2.8,0.643,0.6,1.0,1.2,0.833,1.0,1.6,2.6,0.0,1.0,0.0,0.6,2.0,4.6
47,Erick Dampier,C,34,DAL,5,4,23.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.0,2.4,0.417,3.6,3.0,6.6,0.6,0.2,1.0,1.2,3.8,1.0
48,Marquis Daniels,SF,29,BOS,11,0,3.4,0.5,1.2,0.385,0.1,0.2,0.5,0.4,1.0,0.364,0.423,0.5,0.5,1.0,0.5,0.5,0.9,0.1,0.0,0.0,0.3,0.4,1.5
49,Glen Davis,PF,24,BOS,24,1,20.1,2.5,5.2,0.476,0.0,0.1,0.0,2.5,5.0,0.488,0.476,2.4,3.3,0.722,1.6,2.9,4.5,0.4,0.8,0.4,0.9,2.3,7.3
50,Carlos Delfino,SF,27,MIL,7,7,32.3,3.7,10.4,0.356,2.1,5.3,0.405,1.6,5.1,0.306,0.459,0.4,0.6,0.75,0.4,3.6,4.0,2.6,0.7,0.3,1.7,2.0,10.0
51,Luol Deng,SF,24,CHI,5,5,40.6,7.4,16.0,0.463,0.2,2.4,0.083,7.2,13.6,0.529,0.469,3.8,5.2,0.731,1.6,3.4,5.0,1.4,1.2,0.8,0.6,3.0,18.8
52,Boris Diaw,PF,27,CHA,4,4,38.0,3.5,7.0,0.5,0.3,2.3,0.111,3.3,4.8,0.684,0.518,0.3,0.5,0.5,1.8,3.3,5.0,4.0,0.3,0.8,3.0,2.8,7.5
53,Travis Diener,PG,27,POR,2,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,Goran Dragić,PG,23,PHO,16,0,14.8,2.7,6.3,0.43,0.8,2.5,0.325,1.9,3.8,0.5,0.495,1.4,1.9,0.742,0.6,1.2,1.8,2.3,0.3,0.1,1.0,1.1,7.6
55,Jared Dudley,SF,24,PHO,16,0,23.6,2.5,5.4,0.465,1.6,3.7,0.424,0.9,1.7,0.556,0.61,1.1,1.8,0.607,0.9,2.8,3.8,1.8,1.1,0.4,0.6,2.3,7.6
56,Tim Duncan*,C,33,SAS,10,10,37.3,7.8,15.0,0.52,0.1,0.2,0.5,7.7,14.8,0.52,0.523,3.3,6.9,0.478,3.0,6.9,9.9,2.6,0.8,1.7,2.4,2.7,19.0
57,Kevin Durant,SF,21,OKC,6,6,38.5,7.2,20.5,0.35,1.7,5.8,0.286,5.5,14.7,0.375,0.39,9.0,10.3,0.871,1.3,6.3,7.7,2.3,0.5,1.3,3.7,2.8,25.0
58,Maurice Evans,SF,31,ATL,11,0,13.5,1.0,3.4,0.297,0.3,0.9,0.3,0.7,2.5,0.296,0.338,0.0,0.0,0.0,0.4,0.8,1.2,0.2,0.8,0.0,0.5,1.7,2.3
59,Jordan Farmar,PG,23,LAL,23,0,13.1,1.7,4.1,0.404,0.9,2.2,0.4,0.8,1.9,0.409,0.511,0.4,0.6,0.692,0.0,1.1,1.2,1.4,0.7,0.0,0.9,1.3,4.6
60,Raymond Felton,PG,25,CHA,4,4,32.5,4.3,10.5,0.405,1.0,3.3,0.308,3.3,7.3,0.448,0.452,2.3,3.0,0.75,0.8,1.8,2.5,5.0,0.5,0.0,1.5,2.0,11.8
61,Rudy Fernández,SG,24,POR,6,3,19.8,2.0,4.5,0.444,1.8,3.8,0.478,0.2,0.7,0.25,0.648,1.0,1.3,0.75,0.3,1.3,1.7,1.3,0.2,0.0,0.8,1.2,6.8
62,Kyrylo Fesenko,C,23,UTA,10,9,18.1,1.3,3.0,0.433,0.0,0.0,0.0,1.3,3.0,0.433,0.433,0.7,2.1,0.333,0.8,3.1,3.9,1.2,0.0,0.5,1.4,3.0,3.3
63,Michael Finley,SF,36,BOS,18,0,6.0,0.3,1.1,0.25,0.2,0.6,0.273,0.1,0.5,0.222,0.325,0.1,0.1,1.0,0.1,0.6,0.6,0.2,0.2,0.0,0.0,0.2,0.8
64,Derek Fisher,PG,35,LAL,23,23,32.8,3.6,8.0,0.448,1.2,3.3,0.36,2.4,4.7,0.509,0.522,2.0,2.4,0.821,0.4,2.1,2.5,2.8,1.2,0.0,1.6,3.6,10.3
65,Channing Frye,C,26,PHO,16,0,27.2,2.7,7.4,0.364,1.9,5.4,0.349,0.8,2.0,0.406,0.492,0.9,1.0,0.938,0.6,5.0,5.6,0.9,0.8,0.6,0.5,3.1,8.2
