,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Phoenix Suns*,82,19730,3494,7093,0.493,398,1095,0.363,3096,5998,0.516,1912,2539,0.753,1141,2510,3651,2087,752,455,1359,1739,9298
1,2.0,Charlotte Hornets*,82,19755,3512,7210,0.487,175,537,0.326,3337,6673,0.5,1831,2374,0.771,1095,2508,3603,2161,639,473,1325,1790,9030
2,3.0,Golden State Warriors,82,19905,3474,7212,0.482,298,852,0.35,3176,6360,0.499,1768,2465,0.717,1219,2384,3603,2010,693,383,1451,2056,9014
3,4.0,Portland Trail Blazers*,82,19905,3361,7343,0.458,275,843,0.326,3086,6500,0.475,1901,2551,0.745,1226,2507,3733,1969,770,425,1215,1892,8898
4,5.0,Seattle SuperSonics*,82,19780,3473,7140,0.486,218,610,0.357,3255,6530,0.498,1720,2259,0.761,1222,2254,3476,1906,944,409,1267,1971,8884
5,6.0,Sacramento Kings,82,19780,3360,7264,0.463,262,788,0.332,3098,6476,0.478,1865,2447,0.762,1137,2281,3418,2075,768,348,1364,2085,8847
6,7.0,Indiana Pacers*,82,19755,3371,7022,0.48,257,789,0.326,3114,6233,0.5,1837,2399,0.766,1220,2455,3675,2144,615,403,1256,2045,8836
7,8.0,Cleveland Cavaliers*,82,19830,3425,6887,0.497,283,742,0.381,3142,6145,0.511,1699,2119,0.802,929,2496,3425,2349,615,536,1120,1580,8832
8,9.0,Atlanta Hawks*,82,19830,3392,7272,0.466,382,1076,0.355,3010,6196,0.486,1648,2221,0.742,1290,2344,3634,2084,806,278,1339,1807,8814
9,10.0,Los Angeles Clippers*,82,19805,3544,7329,0.484,133,491,0.271,3411,6838,0.499,1562,2177,0.718,1183,2360,3543,2242,847,491,1338,1920,8783
10,11.0,Utah Jazz*,82,19755,3336,6828,0.489,130,414,0.314,3206,6414,0.5,1907,2491,0.766,1041,2463,3504,2177,746,344,1270,1965,8709
11,12.0,Orlando Magic,82,19880,3257,6708,0.486,317,889,0.357,2940,5819,0.505,1821,2495,0.73,1040,2566,3606,1952,542,467,1429,1925,8652
12,13.0,San Antonio Spurs*,82,19855,3311,6762,0.49,236,692,0.341,3075,6070,0.507,1794,2346,0.765,919,2542,3461,2012,582,514,1227,1844,8652
13,14.0,Denver Nuggets,82,19830,3352,7282,0.46,138,454,0.304,3214,6828,0.471,1784,2360,0.756,1266,2564,3830,1735,651,565,1413,2039,8626
14,15.0,Chicago Bulls*,82,19830,3475,7205,0.482,244,669,0.365,3231,6536,0.494,1431,1952,0.733,1290,2283,3573,2133,783,410,1103,1804,8625
15,16.0,Philadelphia 76ers,82,19930,3225,7075,0.456,330,941,0.351,2895,6134,0.472,1776,2259,0.786,1031,2431,3462,2038,672,566,1362,1604,8556
16,17.0,Los Angeles Lakers*,82,19830,3309,6994,0.473,187,626,0.299,3122,6368,0.49,1741,2304,0.756,1103,2288,3391,2013,782,431,1266,1778,8546
17,18.0,Houston Rockets*,82,19780,3280,6744,0.486,387,1073,0.361,2893,5671,0.51,1584,2090,0.758,985,2532,3517,2115,682,543,1295,1699,8531
18,19.0,Boston Celtics*,82,19780,3453,7093,0.487,110,383,0.287,3343,6710,0.498,1486,1912,0.777,1076,2436,3512,1999,647,458,1174,1862,8502
19,20.0,Miami Heat,82,20005,3127,6850,0.456,333,940,0.354,2794,5910,0.473,1908,2476,0.771,1134,2384,3518,1688,609,350,1287,2011,8495
20,21.0,New Jersey Nets*,82,19780,3272,7084,0.462,155,488,0.318,3117,6596,0.473,1732,2258,0.767,1291,2506,3797,1872,693,526,1355,1892,8431
21,22.0,Milwaukee Bucks,82,19730,3268,6924,0.472,312,936,0.333,2956,5988,0.494,1544,2081,0.742,1050,2113,3163,2084,863,393,1363,1978,8392
22,23.0,Washington Bullets,82,19805,3302,7065,0.467,174,578,0.301,3128,6487,0.482,1575,2107,0.748,1031,2317,3348,2110,673,359,1323,1795,8353
23,24.0,New York Knicks*,82,19930,3209,6898,0.465,193,604,0.32,3016,6294,0.479,1717,2316,0.741,1150,2660,3810,2125,680,372,1296,2111,8328
24,25.0,Detroit Pistons,82,19780,3267,7211,0.453,292,908,0.322,2975,6303,0.472,1426,1957,0.729,1293,2315,3608,1941,580,249,1152,1747,8252
25,26.0,Dallas Mavericks,82,19730,3164,7271,0.435,283,837,0.338,2881,6434,0.448,1530,2171,0.705,1234,2265,3499,1683,649,355,1459,2302,8141
26,27.0,Minnesota Timberwolves,82,19855,3043,6529,0.466,166,569,0.292,2877,5960,0.483,1794,2247,0.798,940,2204,3144,2001,649,455,1422,2028,8046
27,,League Average,82,19821,3335,7048,0.473,247,734,0.336,3088,6314,0.489,1715,2273,0.754,1131,2406,3537,2026,701,428,1305,1899,8632
