,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Phoenix Suns*,82,19730,42.6,86.5,0.493,4.9,13.3,0.363,37.7,73.1,0.516,23.3,30.9,0.753,13.9,30.6,44.5,25.4,9.2,5.5,16.6,21.2,113.3
1,2,Chicago Bulls*,82,19830,45.5,94.3,0.482,3.2,8.8,0.365,42.3,85.5,0.494,18.7,25.5,0.733,16.9,29.9,46.8,27.9,10.2,5.4,14.4,23.6,112.9
2,3,Cleveland Cavaliers*,82,19830,43.7,87.9,0.497,3.6,9.5,0.381,40.1,78.4,0.511,21.7,27.0,0.802,11.9,31.9,43.7,30.0,7.9,6.8,14.3,20.2,112.7
3,4,Seattle SuperSonics*,82,19780,43.9,90.2,0.486,2.8,7.7,0.357,41.1,82.5,0.498,21.7,28.5,0.761,15.4,28.5,43.9,24.1,11.9,5.2,16.0,24.9,112.3
4,5,Indiana Pacers*,82,19755,42.7,88.9,0.48,3.3,10.0,0.326,39.4,78.9,0.5,23.3,30.4,0.766,15.4,31.1,46.5,27.1,7.8,5.1,15.9,25.9,111.9
5,6,Utah Jazz*,82,19755,42.0,85.9,0.489,1.6,5.2,0.314,40.3,80.7,0.5,24.0,31.3,0.766,13.1,31.0,44.1,27.4,9.4,4.3,16.0,24.7,109.6
6,7,San Antonio Spurs*,82,19855,41.9,85.7,0.49,3.0,8.8,0.341,39.0,76.9,0.507,22.7,29.7,0.765,11.6,32.2,43.8,25.5,7.4,6.5,15.5,23.4,109.6
7,8,Houston Rockets*,82,19780,42.2,86.7,0.486,5.0,13.8,0.361,37.2,72.9,0.51,20.4,26.9,0.758,12.7,32.5,45.2,27.2,8.8,7.0,16.6,21.8,109.6
8,9,Charlotte Hornets*,82,19755,42.6,87.4,0.487,2.1,6.5,0.326,40.5,80.9,0.5,22.2,28.8,0.771,13.3,30.4,43.7,26.2,7.7,5.7,16.1,21.7,109.5
9,10,Atlanta Hawks*,82,19830,42.1,90.2,0.466,4.7,13.3,0.355,37.3,76.9,0.486,20.4,27.5,0.742,16.0,29.1,45.1,25.9,10.0,3.4,16.6,22.4,109.3
