,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,New York Knicks*,82,19930,36.0,84.4,0.426,2.9,9.6,0.305,33.0,74.8,0.442,24.8,32.9,0.755,13.1,29.6,42.8,21.1,8.4,4.9,17.3,25.6,99.7
1,2,Seattle SuperSonics*,82,19780,39.7,84.7,0.469,3.4,10.2,0.337,36.3,74.5,0.487,22.1,29.0,0.759,13.6,28.1,41.6,23.2,8.3,5.1,19.2,23.4,104.9
2,3,Portland Trail Blazers*,82,19905,40.6,86.7,0.468,3.4,9.9,0.342,37.2,76.8,0.485,20.6,27.1,0.76,12.4,30.8,43.2,25.1,7.9,5.5,17.1,25.4,105.2
3,4,Houston Rockets*,82,19780,41.8,91.6,0.457,3.1,9.4,0.332,38.7,82.2,0.471,18.4,24.1,0.763,15.0,29.5,44.5,25.3,9.2,4.2,15.8,23.0,105.2
4,5,New Jersey Nets*,82,19780,40.8,87.8,0.465,2.5,7.8,0.325,38.3,79.9,0.479,21.0,28.4,0.741,13.9,29.6,43.6,22.6,9.9,5.3,16.5,23.8,105.2
5,6,Cleveland Cavaliers*,82,19830,43.0,92.3,0.466,2.9,8.9,0.329,40.1,83.4,0.481,17.0,22.2,0.766,14.2,30.4,44.6,26.9,7.8,4.7,15.4,23.3,106.0
6,7,Chicago Bulls*,82,19830,41.1,86.7,0.474,3.2,9.0,0.361,37.8,77.7,0.487,20.7,26.6,0.779,13.6,29.6,43.2,25.1,7.8,4.7,18.0,22.7,106.1
7,8,Denver Nuggets,82,19830,40.3,87.5,0.461,2.7,7.8,0.343,37.6,79.6,0.472,23.0,30.5,0.754,14.1,30.4,44.4,22.9,9.1,6.1,16.3,24.0,106.3
8,9,Phoenix Suns*,82,19730,42.7,89.1,0.479,3.0,9.1,0.333,39.6,79.9,0.496,18.3,25.3,0.723,13.6,28.2,41.9,25.7,8.6,6.2,16.2,24.9,106.7
9,10,San Antonio Spurs*,82,19855,41.7,90.9,0.458,3.4,9.5,0.361,38.3,81.5,0.47,20.1,26.0,0.772,13.7,30.3,44.0,24.1,8.3,4.7,14.3,25.3,106.8
10,11,Los Angeles Clippers*,82,19805,40.5,86.2,0.47,3.4,9.7,0.348,37.1,76.6,0.485,22.7,29.8,0.763,14.4,29.8,44.2,24.1,9.4,5.5,17.7,21.7,107.1
11,12,Orlando Magic,82,19880,41.5,91.0,0.456,3.1,9.5,0.329,38.4,81.5,0.471,21.1,28.9,0.729,14.6,28.5,43.1,26.2,9.0,5.0,14.0,24.8,107.1
12,13,Utah Jazz*,82,19755,41.0,87.7,0.467,3.4,10.5,0.325,37.6,77.2,0.487,21.9,29.5,0.744,14.1,29.1,43.2,24.3,8.2,5.9,16.2,24.8,107.4
13,14,Boston Celtics*,82,19780,41.3,89.2,0.463,2.8,8.3,0.332,38.6,80.9,0.476,22.4,29.0,0.771,14.0,30.4,44.4,25.2,8.1,4.9,15.1,21.4,107.8
14,15,Miami Heat,82,20005,41.0,86.1,0.476,3.4,9.9,0.339,37.6,76.2,0.494,23.6,30.6,0.77,13.1,30.7,43.8,24.9,8.3,5.4,16.5,26.0,108.9
15,16,Los Angeles Lakers*,82,19830,43.3,89.6,0.483,3.1,9.1,0.337,40.2,80.4,0.5,19.2,25.8,0.746,14.6,30.3,44.9,26.8,8.6,4.8,16.8,23.6,108.9
16,17,Detroit Pistons,82,19780,43.2,89.9,0.481,3.4,10.0,0.339,39.8,79.9,0.499,19.0,25.9,0.736,14.3,31.8,46.1,26.6,8.1,4.7,15.9,23.5,108.9
17,18,Sacramento Kings,82,19780,41.2,84.6,0.487,2.6,8.2,0.313,38.6,76.4,0.506,24.7,32.6,0.758,13.7,30.8,44.5,25.0,9.2,6.6,17.6,24.2,109.6
18,19,Charlotte Hornets*,82,19755,44.1,93.3,0.472,2.8,9.1,0.311,41.2,84.2,0.49,18.8,25.2,0.744,16.4,29.1,45.5,27.6,7.3,5.3,15.1,23.3,109.7
19,20,Milwaukee Bucks,82,19730,41.8,86.6,0.483,3.4,9.9,0.344,38.4,76.7,0.501,23.1,30.8,0.748,16.1,30.4,46.4,26.4,9.8,5.8,18.7,22.9,110.1
20,21,Indiana Pacers*,82,19755,41.3,88.0,0.469,2.7,8.9,0.306,38.6,79.1,0.487,24.8,33.4,0.743,15.1,29.7,44.7,25.2,8.8,4.9,14.9,25.1,110.1
21,22,Atlanta Hawks*,82,19830,43.5,87.7,0.496,3.5,10.3,0.337,40.0,77.4,0.517,19.7,25.9,0.758,13.4,29.9,43.3,27.2,9.1,4.5,16.9,23.3,110.2
22,23,Golden State Warriors,82,19905,42.0,87.2,0.482,3.3,9.6,0.343,38.8,77.6,0.5,22.8,30.2,0.755,14.2,28.4,42.6,25.4,10.0,5.5,16.4,24.1,110.2
23,24,Philadelphia 76ers,82,19930,44.8,92.3,0.486,3.4,9.6,0.358,41.4,82.7,0.5,17.3,23.0,0.755,15.4,32.2,47.6,29.4,9.6,6.0,15.8,21.9,110.4
24,25,Washington Bullets,82,19805,44.1,89.5,0.493,3.0,8.8,0.336,41.2,80.7,0.51,19.6,26.1,0.749,14.1,31.7,45.8,25.6,8.9,5.3,15.9,22.6,110.8
25,26,Minnesota Timberwolves,82,19855,42.8,87.8,0.488,2.7,7.4,0.36,40.1,80.3,0.5,23.6,31.1,0.758,14.5,30.0,44.5,27.6,9.5,6.4,15.9,24.1,111.8
26,27,Dallas Mavericks,82,19730,41.6,82.9,0.501,2.9,8.0,0.358,38.7,74.9,0.517,28.7,37.5,0.766,13.0,33.5,46.5,25.0,9.8,6.4,15.6,22.7,114.7
