,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Phoenix Suns*,82,19755,39.1,83.8,0.466,0.8,2.4,0.33,38.3,81.3,0.47,20.4,27.6,0.739,13.5,26.5,39.9,22.8,10.6,4.7,20.3,24.5,99.4
1,2,Philadelphia 76ers*,82,19855,38.7,85.8,0.451,0.6,2.3,0.24,38.1,83.4,0.457,21.6,29.1,0.744,15.0,26.7,41.8,23.8,9.6,4.4,19.2,23.9,99.5
2,3,Milwaukee Bucks*,82,19755,38.8,84.6,0.459,0.4,2.3,0.176,38.4,82.3,0.467,23.7,31.7,0.749,14.8,25.9,40.7,23.8,8.6,4.7,19.6,24.0,101.8
3,4,Boston Celtics*,82,19780,40.6,87.8,0.462,0.4,1.7,0.216,40.2,86.2,0.467,21.1,27.4,0.769,14.3,26.2,40.5,22.8,8.9,4.2,17.7,24.8,102.6
4,5,Washington Bullets,82,19780,41.7,88.8,0.47,0.4,2.1,0.21,41.3,86.7,0.476,18.8,25.6,0.735,14.3,31.3,45.5,24.4,8.8,5.6,16.7,22.4,102.7
5,6,Los Angeles Lakers*,82,19805,42.3,90.9,0.465,0.5,2.2,0.228,41.8,88.7,0.471,18.9,25.5,0.741,16.3,26.8,43.1,26.9,8.9,4.2,17.4,22.1,103.9
6,7,Detroit Pistons,82,19755,42.0,82.5,0.509,0.4,1.5,0.244,41.6,80.9,0.514,20.0,26.6,0.75,13.1,28.8,41.8,24.4,9.5,7.0,21.6,25.1,104.3
7,8,New York Knicks*,82,19830,42.6,85.0,0.501,0.5,2.1,0.25,42.1,82.9,0.508,18.7,24.9,0.751,13.7,29.4,43.2,25.0,8.3,5.4,19.9,23.9,104.4
8,9,Kansas City Kings*,82,19830,40.9,85.0,0.481,0.4,1.8,0.203,40.5,83.2,0.487,22.6,29.9,0.756,13.6,30.0,43.6,22.2,8.6,4.6,18.2,24.1,104.7
9,10,Seattle SuperSonics,82,19780,41.8,89.8,0.465,0.5,1.9,0.268,41.3,87.9,0.47,20.8,28.1,0.74,15.1,28.5,43.6,24.7,9.0,4.7,16.3,24.7,104.8
10,11,Indiana Pacers*,82,19730,41.7,85.2,0.489,0.5,2.2,0.229,41.2,83.1,0.496,21.2,27.6,0.767,15.0,29.0,44.0,25.5,8.4,5.3,19.9,24.9,105.0
11,12,Portland Trail Blazers*,82,19855,42.1,86.3,0.488,0.4,1.7,0.228,41.7,84.5,0.493,21.2,27.9,0.759,14.7,28.4,43.0,24.7,9.4,5.0,18.5,22.7,105.7
12,13,San Antonio Spurs*,82,19805,42.2,89.3,0.472,0.5,2.0,0.268,41.6,87.3,0.477,20.8,28.1,0.74,14.3,25.6,39.9,26.0,8.2,5.7,16.7,25.9,105.7
13,14,Chicago Bulls*,82,19780,42.5,86.9,0.489,0.6,2.7,0.233,41.9,84.2,0.497,20.1,26.7,0.755,13.8,25.3,39.1,23.5,9.5,5.3,18.1,25.7,105.8
14,15,Houston Rockets*,82,19805,43.6,88.5,0.493,0.6,2.1,0.287,43.0,86.4,0.498,18.9,25.4,0.744,14.2,28.5,42.7,26.4,8.3,4.4,17.2,23.8,106.7
15,16,New Jersey Nets,82,19805,41.6,82.4,0.505,0.3,1.5,0.215,41.3,80.9,0.51,23.1,30.7,0.755,12.2,28.8,41.0,24.7,9.4,5.8,18.9,24.1,106.7
16,17,Atlanta Hawks,82,19930,41.2,83.2,0.495,0.4,1.8,0.211,40.8,81.4,0.502,24.5,32.0,0.766,14.6,28.1,42.7,23.4,9.1,6.7,20.4,26.8,107.3
17,18,San Diego Clippers,82,19730,42.6,84.4,0.505,0.4,1.9,0.216,42.2,82.5,0.511,22.1,29.5,0.747,13.2,28.8,42.1,25.4,8.3,4.8,18.8,24.3,107.6
18,19,Cleveland Cavaliers,82,19780,43.4,86.3,0.503,0.6,2.0,0.31,42.8,84.3,0.508,21.7,28.8,0.752,13.9,30.1,44.0,26.1,8.2,5.5,17.7,23.5,109.1
19,20,Utah Jazz,82,19730,42.7,87.4,0.489,0.6,1.8,0.306,42.2,85.6,0.493,23.4,30.8,0.76,14.4,30.4,44.8,24.7,7.4,5.1,16.2,23.1,109.4
20,21,Golden State Warriors,82,19730,43.7,86.8,0.504,0.4,1.9,0.231,43.3,84.9,0.51,21.7,29.0,0.748,13.7,26.6,40.3,26.8,8.6,4.7,16.7,25.2,109.7
21,22,Denver Nuggets,82,19955,44.5,87.8,0.506,0.5,1.8,0.272,44.0,86.1,0.511,20.4,27.5,0.743,14.5,29.4,43.8,27.7,7.7,6.0,17.0,26.1,109.8
22,23,Dallas Mavericks,82,19780,44.5,86.8,0.513,0.4,1.7,0.263,44.1,85.2,0.518,21.3,28.3,0.754,14.4,30.7,45.2,25.8,8.8,5.9,17.6,26.9,110.8
