,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,80,,,,,,,,,,,,,,,,,,,,,,111.9
1,2.0,Los Angeles Lakers*,80,,,,,,,,,,,,,,,,,,,,,,116.3
2,3.0,Detroit Pistons*,80,,,,,,,,,,,,,,,,,,,,,,117.1
3,4.0,Syracuse Nationals*,80,,,,,,,,,,,,,,,,,,,,,,118.4
4,5.0,Chicago Packers,80,,,,,,,,,,,,,,,,,,,,,,119.4
5,6.0,New York Knicks,80,,,,,,,,,,,,,,,,,,,,,,119.7
6,7.0,Cincinnati Royals*,80,,,,,,,,,,,,,,,,,,,,,,121.3
7,8.0,St. Louis Hawks,80,,,,,,,,,,,,,,,,,,,,,,122.1
8,9.0,Philadelphia Warriors*,80,,,,,,,,,,,,,,,,,,,,,,122.7
9,,League Average,80,,45.9,107.7,0.426,,,,45.9,107.7,0.426,27.0,37.1,0.727,,,71.4,23.9,,,,25.9,118.8
