,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,80,,,,,,,,,,,,,,,,,,,,,,8948
1,2.0,Los Angeles Lakers*,80,,,,,,,,,,,,,,,,,,,,,,9306
2,3.0,Detroit Pistons*,80,,,,,,,,,,,,,,,,,,,,,,9369
3,4.0,Syracuse Nationals*,80,,,,,,,,,,,,,,,,,,,,,,9473
4,5.0,Chicago Packers,80,,,,,,,,,,,,,,,,,,,,,,9553
5,6.0,New York Knicks,80,,,,,,,,,,,,,,,,,,,,,,9574
6,7.0,Cincinnati Royals*,80,,,,,,,,,,,,,,,,,,,,,,9704
7,8.0,St. Louis Hawks,80,,,,,,,,,,,,,,,,,,,,,,9770
8,9.0,Philadelphia Warriors*,80,,,,,,,,,,,,,,,,,,,,,,9813
9,,League Average,80,,3672.0,8619.0,0.426,,,,3672.0,8619.0,0.426,2157.0,2965.0,0.727,,,5713.0,1915.0,,,,2069.0,9501
