,Team,W,L,W/L%,GB,PS/G,PA/G,SRS,Conference,Seed
1,Boston Celtics*,60,20,.750,—,121.1,111.9,8.25,East,1.0
2,Philadelphia Warriors*,49,31,.613,11.0,125.4,122.7,2.63,East,2.0
3,Syracuse Nationals*,41,39,.513,19.0,120.7,118.4,2.24,East,3.0
4,New York Knicks,29,51,.363,31.0,114.8,119.7,-3.98,East,4.0
6,Los Angeles Lakers*,54,26,.675,—,118.5,116.3,1.80,West,1.0
7,Cincinnati Royals*,43,37,.538,11.0,123.1,121.3,1.28,West,2.0
8,Detroit Pistons*,37,43,.463,17.0,115.4,117.1,-1.72,West,3.0
9,St. Louis Hawks,29,51,.363,25.0,118.9,122.1,-2.96,West,4.0
10,Chicago Packers,18,62,.225,36.0,110.9,119.4,-7.54,West,5.0
