,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Houston Rockets*,82,19780,42.3,87.7,0.483,,,,42.3,87.7,0.483,19.8,25.2,0.787,15.0,31.5,46.5,22.9,7.4,4.9,19.2,25.5,104.5
1,2,Portland Trail Blazers*,82,19730,40.8,84.9,0.481,,,,40.8,84.9,0.481,21.6,28.3,0.762,14.2,30.4,44.6,22.4,9.8,5.5,19.8,25.0,103.2
2,3,San Antonio Spurs*,82,19755,40.3,83.2,0.485,,,,40.3,83.2,0.485,21.8,27.4,0.797,12.1,27.7,39.8,23.0,9.3,5.4,19.2,21.4,102.5
3,4,Golden State Warriors*,82,19780,41.9,88.2,0.475,,,,41.9,88.2,0.475,18.6,24.5,0.759,14.6,29.7,44.3,23.9,10.2,4.9,18.3,23.2,102.4
4,5,Los Angeles Lakers*,82,19805,42.4,88.6,0.478,,,,42.4,88.6,0.478,16.6,22.5,0.74,13.6,30.4,44.0,23.8,9.3,5.2,17.8,21.6,101.4
5,6,Philadelphia 76ers*,82,19780,39.3,82.0,0.48,,,,39.3,82.0,0.48,22.5,30.6,0.736,14.5,30.8,45.3,22.0,9.1,6.3,21.4,23.2,101.2
6,7,Denver Nuggets*,82,19780,39.2,81.5,0.481,,,,39.2,81.5,0.481,22.4,30.4,0.738,14.1,29.5,43.5,24.7,10.4,5.1,21.9,23.4,100.7
7,8,Kansas City Kings,82,19830,40.5,88.0,0.46,,,,40.5,88.0,0.46,19.4,24.4,0.797,13.9,29.5,43.4,22.6,9.7,4.4,17.9,24.7,100.5
8,9,Detroit Pistons*,82,19730,42.1,87.1,0.483,,,,42.1,87.1,0.483,16.1,21.9,0.736,13.1,27.9,41.0,22.4,9.8,5.1,19.2,24.6,100.3
9,10,New York Knicks,82,19755,41.1,84.6,0.486,,,,41.1,84.6,0.486,17.8,23.4,0.764,10.9,30.1,41.1,22.0,8.0,3.4,18.9,22.6,100.1
10,11,Cleveland Cavaliers*,82,19780,41.2,91.9,0.449,,,,41.2,91.9,0.449,17.5,23.8,0.737,15.7,30.6,46.3,22.0,6.9,5.6,16.2,23.3,100.0
11,12,Milwaukee Bucks,82,19705,41.3,88.2,0.468,,,,41.3,88.2,0.468,17.5,23.3,0.75,13.7,28.3,42.1,22.2,8.9,3.8,18.5,23.6,100.0
12,13,Washington Bullets*,82,19730,40.3,85.9,0.47,,,,40.3,85.9,0.47,18.6,26.0,0.716,13.6,31.7,45.3,22.2,7.4,5.0,19.3,22.3,99.3
13,14,Indiana Pacers,82,19755,39.9,88.9,0.449,,,,39.9,88.9,0.449,19.4,26.1,0.746,16.0,29.3,45.3,22.8,10.5,5.2,18.3,23.0,99.3
14,15,Chicago Bulls*,82,19805,39.4,87.1,0.452,,,,39.4,87.1,0.452,19.5,26.2,0.747,15.7,32.8,48.4,24.1,8.5,4.4,18.8,22.7,98.3
15,16,Phoenix Suns,82,19730,38.9,82.7,0.47,,,,38.9,82.7,0.47,20.4,26.8,0.764,12.1,28.4,40.5,24.0,8.6,3.9,20.9,23.8,98.1
16,17,Atlanta Hawks,82,19705,38.2,83.6,0.457,,,,38.2,83.6,0.457,21.4,28.5,0.749,14.5,29.3,43.7,21.9,8.5,3.8,20.7,26.8,97.8
17,18,Buffalo Braves,82,19730,38.2,84.7,0.45,,,,38.2,84.7,0.45,21.3,28.3,0.754,13.8,29.7,43.5,21.3,7.7,4.4,19.3,20.9,97.6
18,19,New Orleans Jazz,82,19780,39.0,86.0,0.453,,,,39.0,86.0,0.453,19.1,24.7,0.773,14.1,32.0,46.1,21.0,6.9,4.0,19.3,23.8,97.0
19,20,Seattle SuperSonics,82,19805,39.0,86.7,0.45,,,,39.0,86.7,0.45,18.7,27.1,0.69,15.4,27.6,43.0,20.1,10.6,5.7,20.0,24.9,96.7
20,21,Boston Celtics*,82,19830,39.0,87.5,0.445,,,,39.0,87.5,0.445,18.6,24.6,0.756,14.0,33.4,47.4,22.6,5.7,3.0,18.8,23.0,96.5
21,22,New York Nets,82,19730,36.3,84.7,0.429,,,,36.3,84.7,0.429,19.6,26.7,0.736,13.6,29.9,43.4,16.7,9.4,5.1,19.1,25.5,92.2
