,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,19,Indiana Pacers,82,19830,39.4,86.1,0.458,7.1,19.1,0.375,32.3,67.0,0.481,23.3,30.5,0.764,11.4,34.0,45.4,21.7,8.0,5.6,14.4,21.2,109.2
19,20,Oklahoma City Thunder,82,19805,41.8,88.0,0.475,6.8,18.6,0.364,35.0,69.4,0.505,19.0,25.0,0.761,11.4,32.3,43.8,22.9,9.0,5.3,14.8,21.4,109.4
20,21,Memphis Grizzlies,82,19805,40.6,85.7,0.473,7.2,20.3,0.355,33.4,65.4,0.51,21.2,27.5,0.77,11.3,32.7,44.0,23.3,8.5,6.0,16.1,24.0,109.5
21,22,Toronto Raptors,82,19805,41.8,89.9,0.465,8.3,22.6,0.367,33.5,67.3,0.498,18.2,23.2,0.784,11.8,33.4,45.2,24.9,6.9,5.1,14.4,21.7,110.0
22,23,New York Knicks,82,19805,42.3,88.2,0.48,7.2,20.4,0.351,35.2,67.9,0.518,19.0,25.0,0.758,12.0,35.4,47.4,22.2,8.2,5.5,14.9,20.0,110.8
23,24,New Jersey Nets,82,19830,39.8,86.0,0.462,8.1,20.7,0.391,31.7,65.3,0.485,23.4,30.7,0.762,11.7,34.0,45.7,24.1,7.6,5.3,14.8,22.6,111.0
24,25,Minnesota Timberwolves,82,19805,41.1,86.8,0.474,7.1,18.8,0.377,34.0,68.0,0.5,22.1,28.4,0.778,10.8,33.6,44.4,23.4,8.1,6.4,13.6,21.7,111.4
25,26,Phoenix Suns,82,19755,41.5,88.9,0.467,7.9,20.7,0.383,33.6,68.2,0.492,20.7,26.7,0.775,12.6,29.8,42.3,22.0,8.9,4.7,14.7,23.8,111.6
26,27,Los Angeles Clippers,82,19880,42.2,89.2,0.473,7.0,18.8,0.375,35.2,70.5,0.499,20.3,26.7,0.76,12.6,34.8,47.4,25.6,8.5,5.4,14.3,21.1,111.7
27,28,Golden State Warriors,82,19880,41.8,89.4,0.468,7.2,18.8,0.38,34.7,70.6,0.491,22.5,28.8,0.779,14.3,33.1,47.5,24.3,8.0,5.1,15.1,23.7,113.3
28,29,Washington Wizards,82,19705,42.4,87.9,0.482,9.0,23.3,0.387,33.3,64.6,0.516,19.9,26.2,0.759,12.5,33.3,45.8,27.0,7.9,5.8,15.3,21.9,113.6
29,30,Sacramento Kings,82,19905,42.0,86.9,0.483,7.4,18.3,0.406,34.6,68.6,0.504,23.3,30.9,0.756,13.0,33.2,46.2,23.0,9.0,5.4,15.1,22.2,114.7
