,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Los Angeles Lakers*,82,240.9,47.8,97.5,0.49,,,,47.8,97.5,0.49,25.4,34.5,0.734,,,56.4,27.2,,,,20.0,121.0
1,2.0,Phoenix Suns,82,242.4,43.9,96.1,0.457,,,,43.9,96.1,0.457,28.5,36.6,0.779,,,52.5,24.1,,,,24.7,116.3
2,3.0,Boston Celtics*,82,240.6,46.6,102.8,0.453,,,,46.6,102.8,0.453,22.4,28.9,0.777,,,54.4,27.2,,,,24.8,115.6
3,4.0,Milwaukee Bucks*,82,241.2,46.5,93.3,0.498,,,,46.5,93.3,0.498,21.6,29.3,0.739,,,52.1,26.3,,,,22.7,114.6
4,5.0,Philadelphia 76ers,82,241.2,43.6,98.3,0.444,,,,43.6,98.3,0.444,25.0,34.5,0.725,,,52.7,23.4,,,,26.9,112.2
5,6.0,Chicago Bulls*,82,241.2,43.2,95.8,0.451,,,,43.2,95.8,0.451,24.9,32.9,0.755,,,53.3,25.5,,,,24.0,111.2
6,7.0,Houston Rockets,82,240.6,43.8,100.9,0.434,,,,43.8,100.9,0.434,22.1,29.6,0.748,,,54.1,21.7,,,,24.3,109.7
7,8.0,Atlanta Hawks*,82,240.6,42.5,92.3,0.46,,,,42.5,92.3,0.46,24.6,33.2,0.741,,,49.8,23.1,,,,24.0,109.5
8,9.0,Seattle SuperSonics,82,240.9,42.2,90.9,0.464,,,,42.2,90.9,0.464,24.8,32.4,0.765,,,50.3,24.1,,,,21.2,109.2
9,10.0,Detroit Pistons,82,241.5,42.5,93.5,0.454,,,,42.5,93.5,0.454,24.2,32.4,0.747,,,48.4,20.6,,,,23.8,109.1
10,11.0,Golden State Warriors*,82,240.3,42.4,96.6,0.439,,,,42.4,96.6,0.439,23.4,30.5,0.767,,,54.3,22.6,,,,22.4,108.2
11,12.0,Cincinnati Royals,82,241.2,42.0,91.4,0.459,,,,42.0,91.4,0.459,23.8,31.4,0.756,,,45.8,24.6,,,,25.4,107.8
12,13.0,New York Knicks*,82,241.5,42.9,93.6,0.459,,,,42.9,93.6,0.459,21.3,28.1,0.757,,,47.7,24.2,,,,23.2,107.1
13,14.0,Baltimore Bullets*,82,241.2,42.6,94.5,0.45,,,,42.6,94.5,0.45,22.0,29.0,0.759,,,50.7,22.1,,,,22.7,107.1
14,15.0,Portland Trail Blazers,82,241.5,42.2,95.6,0.442,,,,42.2,95.6,0.442,22.4,30.4,0.736,,,48.7,25.5,,,,22.8,106.8
15,16.0,Cleveland Cavaliers,82,240.9,42.2,98.5,0.428,,,,42.2,98.5,0.428,21.4,29.1,0.736,,,50.0,25.1,,,,23.6,105.8
16,17.0,Buffalo Braves,82,241.5,41.6,92.2,0.451,,,,41.6,92.2,0.451,18.9,27.1,0.698,,,48.5,21.5,,,,25.7,102.0
17,,League Average,82,241.1,43.4,95.5,0.455,,,,43.4,95.5,0.455,23.3,31.2,0.748,,,51.1,24.1,,,,23.6,110.2
