,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,66,,2131,5510,0.387,,,,2131,5510,0.387,1765,2406,0.734,,,3750,1606,,,,1734,6027
1,2.0,Syracuse Nationals*,66,,1894,5207,0.364,,,,1894,5207,0.364,1933,2589,0.747,,,3603,1373,,,,1970,5721
2,3.0,Philadelphia Warriors*,66,,2039,5367,0.38,,,,2039,5367,0.38,1634,2143,0.762,,,3647,1593,,,,1806,5712
3,4.0,Rochester Royals*,66,,2014,5172,0.389,,,,2014,5172,0.389,1661,2150,0.773,,,3373,1590,,,,1804,5689
4,5.0,Minneapolis Lakers*,66,,2106,5733,0.367,,,,2106,5733,0.367,1436,1921,0.748,,,3543,1389,,,,1763,5648
5,6.0,New York Knicks*,66,,2022,5282,0.383,,,,2022,5282,0.383,1565,2185,0.716,,,3834,1567,,,,1770,5609
6,7.0,Indianapolis Olympians*,66,,2026,5513,0.367,,,,2026,5513,0.367,1422,1965,0.724,,,3288,1290,,,,1586,5474
7,8.0,Baltimore Bullets,66,,1882,5495,0.342,,,,1882,5495,0.342,1614,2211,0.73,,,3780,1417,,,,1719,5378
8,9.0,Fort Wayne Pistons*,66,,1771,5013,0.353,,,,1771,5013,0.353,1609,2194,0.733,,,3619,1403,,,,1751,5151
9,10.0,Milwaukee Hawks,66,,1674,5055,0.331,,,,1674,5055,0.331,1485,2177,0.682,,,3540,1229,,,,1848,4833
10,,League Average,66,,1956,5335,0.367,,,,1956,5335,0.367,1612,2194,0.735,,,3598,1446,,,,1775,5524
