,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Minneapolis Lakers*,66,,,,,,,,,,,,,,,,,,,,,,5250
1,2.0,Fort Wayne Pistons*,66,,,,,,,,,,,,,,,,,,,,,,5286
2,3.0,Milwaukee Hawks,66,,,,,,,,,,,,,,,,,,,,,,5357
3,4.0,Syracuse Nationals*,66,,,,,,,,,,,,,,,,,,,,,,5427
4,5.0,Indianapolis Olympians*,66,,,,,,,,,,,,,,,,,,,,,,5466
5,6.0,Rochester Royals*,66,,,,,,,,,,,,,,,,,,,,,,5468
6,7.0,New York Knicks*,66,,,,,,,,,,,,,,,,,,,,,,5560
7,8.0,Boston Celtics*,66,,,,,,,,,,,,,,,,,,,,,,5758
8,9.0,Philadelphia Warriors*,66,,,,,,,,,,,,,,,,,,,,,,5795
9,10.0,Baltimore Bullets,66,,,,,,,,,,,,,,,,,,,,,,5873
10,,League Average,66,,1956.0,5335.0,0.367,,,,1956.0,5335.0,0.367,1612.0,2194.0,0.735,,,3598.0,1446.0,,,,1775.0,5524
