,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Indianapolis Olympians*,71,,,,,,,,,,,,,,,,,,,,,,5493
1,2.0,Milwaukee Hawks,71,,,,,,,,,,,,,,,,,,,,,,5496
2,3.0,Minneapolis Lakers*,70,,,,,,,,,,,,,,,,,,,,,,5544
3,4.0,Fort Wayne Pistons*,69,,,,,,,,,,,,,,,,,,,,,,5599
4,5.0,New York Knicks*,70,,,,,,,,,,,,,,,,,,,,,,5619
5,6.0,Syracuse Nationals*,71,,,,,,,,,,,,,,,,,,,,,,5775
6,7.0,Rochester Royals*,70,,,,,,,,,,,,,,,,,,,,,,5847
7,8.0,Philadelphia Warriors,69,,,,,,,,,,,,,,,,,,,,,,6031
8,9.0,Boston Celtics*,71,,,,,,,,,,,,,,,,,,,,,,6090
9,10.0,Baltimore Bullets*,70,,,,,,,,,,,,,,,,,,,,,,6360
10,,League Average,70,,2001.0,5413.0,0.37,,,,2001.0,5413.0,0.37,1804.0,2520.0,0.716,,,3617.0,1474.0,,,,2023.0,5806
