,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Indianapolis Olympians*,71,,,,,,,,,,,,,,,,,,,,,,77.4
1,2.0,Milwaukee Hawks,71,,,,,,,,,,,,,,,,,,,,,,77.4
2,3.0,Minneapolis Lakers*,70,,,,,,,,,,,,,,,,,,,,,,79.2
3,4.0,New York Knicks*,70,,,,,,,,,,,,,,,,,,,,,,80.3
4,5.0,Fort Wayne Pistons*,69,,,,,,,,,,,,,,,,,,,,,,81.1
5,6.0,Syracuse Nationals*,71,,,,,,,,,,,,,,,,,,,,,,81.3
6,7.0,Rochester Royals*,70,,,,,,,,,,,,,,,,,,,,,,83.5
7,8.0,Boston Celtics*,71,,,,,,,,,,,,,,,,,,,,,,85.8
8,9.0,Philadelphia Warriors,69,,,,,,,,,,,,,,,,,,,,,,87.4
9,10.0,Baltimore Bullets*,70,,,,,,,,,,,,,,,,,,,,,,90.9
10,,League Average,70,,28.5,77.1,0.37,,,,28.5,77.1,0.37,25.7,35.9,0.716,,,51.5,21.0,,,,28.8,82.7
