,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Phoenix Suns*,82,19905,42.7,86.4,0.494,9.9,24.8,0.399,32.8,61.6,0.532,18.6,23.0,0.808,9.3,32.6,41.9,26.8,7.0,5.0,15.0,20.9,113.9
1,2,Dallas Mavericks*,82,19755,40.8,87.4,0.467,7.3,19.1,0.381,33.6,68.4,0.491,22.3,27.7,0.805,12.5,34.1,46.6,22.1,7.6,5.5,15.5,24.9,111.3
2,3,Washington Wizards*,82,19830,39.5,87.7,0.45,7.2,20.8,0.348,32.3,67.0,0.482,23.9,31.2,0.765,12.8,30.6,43.4,21.4,8.2,4.8,14.6,23.5,110.1
3,4,Utah Jazz*,82,19805,40.6,85.6,0.474,4.7,14.0,0.335,35.9,71.6,0.501,24.2,32.6,0.743,13.6,32.5,46.1,26.8,7.6,4.5,16.9,27.3,110.1
4,5,San Antonio Spurs*,82,19780,40.5,85.5,0.474,8.0,21.1,0.381,32.5,64.4,0.504,20.1,26.8,0.751,10.3,34.8,45.1,24.5,7.9,5.6,15.4,21.5,109.2
5,6,Detroit Pistons*,82,19880,40.7,89.7,0.454,6.2,18.1,0.344,34.5,71.6,0.481,21.3,27.5,0.774,13.1,32.8,46.0,24.5,8.1,6.5,13.8,23.1,108.9
6,7,Los Angeles Lakers*,82,20030,39.7,85.4,0.466,7.8,22.1,0.353,32.0,63.3,0.505,21.3,28.5,0.747,11.3,32.0,43.3,23.7,7.7,5.4,16.3,24.2,108.6
7,8,Denver Nuggets*,82,19780,39.4,84.7,0.465,6.0,17.9,0.336,33.4,66.8,0.5,22.7,30.5,0.746,12.5,31.9,44.3,23.9,8.4,5.4,16.8,21.9,107.6
8,9,Seattle SuperSonics,82,19830,40.2,87.4,0.46,6.9,19.1,0.362,33.2,68.2,0.487,19.9,25.2,0.791,12.2,30.6,42.8,22.3,8.3,4.0,16.7,23.7,107.2
9,10,Milwaukee Bucks,82,19855,40.9,87.9,0.465,6.9,19.3,0.356,34.0,68.6,0.495,18.4,25.1,0.733,12.3,29.7,42.1,23.2,7.7,2.9,16.2,23.8,107.0
10,11,Toronto Raptors*,82,19755,39.8,85.9,0.463,7.0,19.2,0.363,32.8,66.7,0.492,20.5,26.0,0.788,9.9,32.5,42.5,23.9,7.6,4.2,14.5,21.9,107.0
11,12,Golden State Warriors*,82,19755,40.0,86.4,0.463,8.6,24.1,0.356,31.4,62.3,0.504,18.6,25.9,0.717,11.5,30.1,41.6,23.9,9.2,5.7,16.0,23.7,107.0
12,13,Memphis Grizzlies,82,19980,38.5,82.7,0.465,6.4,17.5,0.367,32.1,65.3,0.491,23.5,30.9,0.761,11.1,30.5,41.6,21.6,7.2,5.2,17.2,23.4,106.9
13,14,Sacramento Kings,82,19805,37.6,83.5,0.45,6.8,19.3,0.35,30.8,64.2,0.48,24.2,31.6,0.765,10.2,30.6,40.8,21.3,8.6,3.4,15.3,22.9,106.2
14,15,Houston Rockets*,82,19855,38.7,87.0,0.445,9.4,25.2,0.372,29.3,61.8,0.475,19.1,25.4,0.753,11.7,35.6,47.3,22.7,7.8,4.5,15.5,22.8,106.0
15,16,New Jersey Nets*,82,19880,38.5,84.3,0.457,8.0,22.1,0.363,30.4,62.1,0.49,20.7,28.5,0.727,10.9,33.4,44.2,25.9,6.6,3.6,16.0,24.7,105.7
16,17,New York Knicks,82,20005,38.4,84.0,0.457,6.3,18.1,0.346,32.1,65.9,0.487,22.7,31.7,0.715,13.6,33.3,46.9,20.3,7.2,3.4,18.6,25.5,105.7
17,18,Cleveland Cavaliers*,82,19880,39.6,88.5,0.447,6.6,18.7,0.352,33.0,69.9,0.473,19.7,28.4,0.696,13.8,33.6,47.4,22.7,8.3,4.7,15.6,23.7,105.5
18,19,Los Angeles Clippers,82,19730,38.6,84.7,0.456,4.2,12.1,0.348,34.4,72.6,0.474,23.7,30.1,0.788,11.9,33.3,45.2,23.6,8.0,6.3,16.6,24.9,105.1
19,20,Portland Trail Blazers,82,19955,39.1,87.0,0.45,5.8,16.8,0.346,33.3,70.3,0.474,21.0,27.3,0.769,12.6,31.3,43.9,20.6,7.6,5.2,16.8,26.3,105.1
20,21,Orlando Magic*,82,19780,38.8,82.2,0.472,4.6,13.0,0.356,34.2,69.2,0.494,22.7,32.3,0.702,12.4,32.7,45.1,20.6,7.6,5.6,18.8,25.7,104.9
21,22,Chicago Bulls*,82,19780,39.5,86.3,0.457,6.2,16.0,0.388,33.2,70.3,0.473,19.8,27.0,0.734,12.7,33.6,46.4,23.7,8.3,5.8,17.0,24.7,104.9
22,23,New Orleans/Oklahoma City Hornets,82,19880,39.8,89.3,0.445,6.1,16.8,0.362,33.7,72.5,0.464,19.2,26.0,0.74,13.7,33.6,47.3,20.6,7.0,4.6,15.9,21.7,104.8
23,24,Miami Heat*,82,19855,39.2,84.5,0.464,7.1,20.7,0.343,32.1,63.8,0.503,18.7,27.1,0.69,11.0,33.9,44.9,22.6,7.6,5.9,16.1,23.5,104.3
24,25,Minnesota Timberwolves,82,20005,39.5,85.8,0.461,5.1,14.4,0.353,34.5,71.4,0.483,19.8,25.0,0.792,10.8,32.6,43.4,24.4,7.0,4.3,16.9,23.2,103.9
25,26,Philadelphia 76ers,82,19880,39.0,85.3,0.458,3.8,11.0,0.345,35.2,74.3,0.474,21.8,28.4,0.767,12.0,31.3,43.3,22.2,7.9,5.2,16.7,22.2,103.6
26,27,Charlotte Bobcats,82,20005,38.6,86.6,0.446,6.0,16.7,0.357,32.6,69.9,0.467,20.4,27.8,0.734,12.0,30.6,42.6,23.9,8.3,4.8,16.0,25.9,103.6
27,28,Boston Celtics,82,19855,37.5,84.8,0.443,6.2,16.9,0.367,31.4,67.9,0.462,21.9,28.6,0.767,12.1,31.4,43.5,21.4,7.7,5.0,17.7,25.9,103.2
28,29,Atlanta Hawks,82,19880,38.0,85.5,0.444,4.6,13.9,0.329,33.4,71.6,0.467,22.5,29.6,0.761,13.1,31.0,44.1,21.1,8.2,6.0,17.5,26.4,103.0
