,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Los Angeles Lakers*,82,19880,45.2,85.5,0.529,0.2,1.2,0.2,45.0,84.3,0.534,18.8,24.3,0.775,12.6,30.8,43.4,28.0,9.0,6.3,19.0,20.7,109.5
1,2,Boston Celtics*,82,19880,42.6,86.9,0.49,1.9,5.0,0.384,40.6,81.9,0.496,22.4,28.8,0.779,14.4,28.9,43.3,25.9,9.5,3.6,18.1,23.2,109.4
2,3,San Antonio Spurs*,82,19755,42.8,85.9,0.498,0.6,2.3,0.252,42.2,83.6,0.505,22.5,28.1,0.801,12.8,27.9,40.7,25.8,8.6,3.7,17.6,23.3,108.6
3,4,Houston Rockets*,82,19930,42.8,89.2,0.48,1.2,4.5,0.274,41.6,84.7,0.491,21.2,27.7,0.766,16.6,26.4,43.0,25.6,9.3,4.4,18.6,22.9,108.1
4,5,Milwaukee Bucks*,82,19805,43.6,89.3,0.488,0.6,1.8,0.323,43.0,87.5,0.491,19.0,24.9,0.764,14.7,28.3,43.1,26.9,9.2,6.0,17.7,22.9,106.8
5,6,Cleveland Cavaliers,82,19930,43.4,91.7,0.474,0.4,2.1,0.193,43.0,89.5,0.481,19.4,25.1,0.772,14.9,27.1,42.0,24.0,8.7,3.9,15.6,22.0,106.7
6,7,New York Knicks,82,19780,43.3,87.4,0.496,0.5,2.2,0.22,42.8,85.2,0.503,19.3,25.9,0.747,14.1,26.2,40.3,25.8,10.0,5.2,18.4,24.7,106.5
7,8,Seattle SuperSonics*,82,19830,42.3,89.9,0.47,0.7,2.2,0.312,41.5,87.7,0.474,20.6,26.8,0.768,16.4,30.3,46.7,24.3,8.9,5.1,17.8,22.2,105.8
8,9,San Diego Clippers,82,19755,42.2,89.8,0.47,2.1,6.5,0.326,40.1,83.3,0.482,19.1,26.0,0.736,15.5,27.7,43.2,20.2,8.0,3.5,17.3,22.7,105.7
9,10,Phoenix Suns*,82,19755,41.4,83.8,0.493,0.8,3.2,0.243,40.6,80.6,0.504,22.1,28.6,0.773,12.4,28.5,40.9,26.5,10.5,4.0,18.9,21.5,105.6
10,11,Indiana Pacers,82,19855,42.1,89.0,0.473,1.0,3.6,0.28,41.1,85.3,0.481,20.3,27.0,0.751,16.2,26.9,43.1,24.9,10.4,6.1,17.6,22.8,105.5
11,12,Atlanta Hawks*,82,19780,40.0,86.2,0.464,0.2,0.9,0.173,39.9,85.3,0.467,25.0,32.5,0.771,16.8,29.5,46.3,23.5,9.6,6.6,18.3,28.1,105.2
12,13,Philadelphia 76ers*,82,19855,41.3,84.0,0.492,0.3,1.5,0.216,41.0,82.5,0.497,22.0,28.5,0.772,13.9,30.9,44.8,26.1,9.3,7.7,20.0,21.8,105.0
13,14,Chicago Bulls,82,19905,39.8,82.2,0.484,0.8,3.3,0.255,39.0,78.9,0.494,23.9,30.7,0.779,13.2,29.2,42.4,25.5,8.3,4.6,19.9,25.4,104.3
14,15,Utah Jazz,82,19805,42.0,84.7,0.496,0.7,2.3,0.319,41.3,82.4,0.501,19.5,24.1,0.809,12.0,29.3,41.3,24.9,8.1,4.5,19.2,24.9,104.2
15,16,Kansas City Kings*,82,19805,42.1,87.9,0.478,0.3,1.3,0.219,41.8,86.6,0.482,19.6,26.4,0.743,13.9,28.5,42.5,24.9,10.1,4.2,16.9,25.1,104.0
16,17,Denver Nuggets,82,19830,40.3,87.0,0.463,1.0,3.0,0.325,39.4,84.0,0.468,21.8,29.6,0.737,15.3,29.4,44.7,24.2,8.7,4.7,17.9,22.3,103.4
17,18,Portland Trail Blazers*,82,19780,42.0,88.2,0.476,0.3,1.6,0.197,41.6,86.6,0.481,19.2,25.9,0.743,15.9,29.6,45.6,23.4,8.7,5.8,19.1,24.1,103.4
18,19,Washington Bullets*,82,19880,42.0,91.7,0.458,0.9,2.8,0.307,41.2,88.9,0.463,18.3,24.1,0.758,15.7,32.0,47.7,25.9,6.2,5.2,16.2,22.3,103.2
19,20,Golden State Warriors,82,19880,42.4,87.9,0.482,0.3,1.5,0.223,42.0,86.4,0.486,17.0,23.0,0.738,13.9,29.3,43.1,24.4,9.4,4.1,17.9,25.0,102.0
20,21,New Jersey Nets,82,19805,39.5,85.7,0.461,1.0,3.4,0.285,38.5,82.3,0.468,21.5,27.5,0.782,14.0,29.0,43.0,23.9,9.9,6.6,19.4,24.9,101.5
21,22,Detroit Pistons,82,19780,41.3,86.0,0.48,0.6,2.5,0.26,40.6,83.6,0.486,18.0,24.3,0.74,13.9,27.4,41.2,22.1,8.9,6.4,19.7,23.4,101.2
