,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Philadelphia 76ers*,82,240.9,47.7,101.8,0.469,,,,47.7,101.8,0.469,26.4,35.2,0.752,,,54.4,25.9,,,,26.8,121.9
1,2.0,Baltimore Bullets*,82,242.7,47.9,104.5,0.458,,,,47.9,104.5,0.458,25.0,32.3,0.773,,,57.1,22.9,,,,23.1,120.7
2,3.0,Phoenix Suns*,82,241.5,44.8,95.8,0.468,,,,44.8,95.8,0.468,29.7,39.9,0.744,,,51.0,25.3,,,,26.6,119.3
3,4.0,Milwaukee Bucks*,82,241.2,47.8,98.1,0.488,,,,47.8,98.1,0.488,23.1,31.6,0.732,,,53.9,26.4,,,,24.0,118.8
4,5.0,San Diego Rockets,82,241.2,47.1,108.1,0.436,,,,47.1,108.1,0.436,24.4,33.3,0.733,,,58.4,24.8,,,,25.6,118.7
5,6.0,Atlanta Hawks*,82,241.2,46.5,96.4,0.483,,,,46.5,96.4,0.483,24.5,32.5,0.754,,,51.3,26.1,,,,24.6,117.6
6,7.0,Cincinnati Royals,82,242.4,45.9,100.9,0.455,,,,45.9,100.9,0.455,25.4,34.6,0.733,,,50.8,24.3,,,,27.0,117.3
7,8.0,Seattle SuperSonics,82,241.2,45.2,97.9,0.462,,,,45.2,97.9,0.462,26.5,34.8,0.761,,,52.6,27.0,,,,26.5,116.9
8,9.0,New York Knicks*,82,240.6,46.4,97.3,0.477,,,,46.4,97.3,0.477,22.2,30.3,0.733,,,48.9,26.0,,,,24.6,115.0
9,10.0,Boston Celtics,82,241.2,44.5,100.4,0.443,,,,44.5,100.4,0.443,26.0,33.1,0.786,,,52.9,22.9,,,,28.3,114.9
10,11.0,Chicago Bulls*,82,242.4,44.0,99.2,0.444,,,,44.0,99.2,0.444,26.9,34.9,0.772,,,53.5,26.0,,,,22.7,114.9
11,12.0,Los Angeles Lakers*,82,241.8,44.7,97.0,0.461,,,,44.7,97.0,0.461,24.3,32.2,0.754,,,50.7,24.8,,,,23.1,113.7
12,13.0,Detroit Pistons,82,242.1,43.5,93.4,0.466,,,,43.5,93.4,0.466,25.8,35.1,0.734,,,46.7,20.8,,,,23.5,112.8
13,14.0,San Francisco Warriors,82,241.8,43.4,100.3,0.432,,,,43.4,100.3,0.432,24.4,32.3,0.757,,,58.2,22.7,,,,25.0,111.1
14,,League Average,82,241.6,45.7,99.4,0.46,,,,45.7,99.4,0.46,25.3,33.7,0.751,,,52.9,24.7,,,,25.1,116.7
