,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,New York Knicks*,82,240.6,,,,,,,,,,,,,,,,,,,,,105.9
1,2.0,Los Angeles Lakers*,82,241.8,,,,,,,,,,,,,,,,,,,,,111.8
2,3.0,Milwaukee Bucks*,82,241.2,,,,,,,,,,,,,,,,,,,,,114.2
3,4.0,San Francisco Warriors,82,241.8,,,,,,,,,,,,,,,,,,,,,115.6
4,5.0,Detroit Pistons,82,242.1,,,,,,,,,,,,,,,,,,,,,116.1
5,6.0,Chicago Bulls*,82,242.4,,,,,,,,,,,,,,,,,,,,,116.7
6,7.0,Boston Celtics,82,241.2,,,,,,,,,,,,,,,,,,,,,116.8
7,8.0,Atlanta Hawks*,82,241.2,,,,,,,,,,,,,,,,,,,,,117.2
8,9.0,Philadelphia 76ers*,82,240.9,,,,,,,,,,,,,,,,,,,,,118.5
9,10.0,Baltimore Bullets*,82,242.7,,,,,,,,,,,,,,,,,,,,,118.6
10,11.0,Seattle SuperSonics,82,241.2,,,,,,,,,,,,,,,,,,,,,119.5
11,12.0,Cincinnati Royals,82,242.4,,,,,,,,,,,,,,,,,,,,,120.2
12,13.0,Phoenix Suns*,82,241.5,,,,,,,,,,,,,,,,,,,,,121.1
13,14.0,San Diego Rockets,82,241.2,,,,,,,,,,,,,,,,,,,,,121.8
14,,League Average,82,241.6,45.7,99.4,0.46,,,,45.7,99.4,0.46,25.3,33.7,0.751,,,52.9,24.7,,,,25.1,116.7
