,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,San Antonio Spurs*,82,19830,40.1,89.5,0.448,2.7,8.6,0.31,37.4,80.9,0.463,20.4,26.9,0.761,13.8,27.9,41.6,23.7,9.8,5.4,15.5,24.7,103.3
1,2,Houston Rockets*,82,19855,41.0,89.8,0.456,2.2,7.6,0.295,38.7,82.2,0.471,19.7,25.6,0.771,15.2,29.8,45.1,24.1,8.7,4.4,17.4,21.9,103.9
2,3,Portland Trail Blazers*,82,19905,39.8,87.3,0.456,2.8,8.8,0.323,37.0,78.5,0.471,21.8,28.1,0.777,12.9,28.2,41.2,24.6,7.6,4.2,16.8,24.9,104.3
3,4,Detroit Pistons*,82,19805,40.3,88.9,0.453,2.1,6.6,0.312,38.2,82.3,0.464,22.1,28.7,0.77,13.2,30.0,43.2,22.9,7.7,3.8,14.9,26.2,104.6
4,5,Los Angeles Lakers*,82,19830,43.1,93.4,0.462,2.3,7.4,0.311,40.8,86.0,0.475,16.4,21.9,0.752,14.5,28.1,42.7,25.7,8.6,4.3,15.1,23.4,105.0
5,6,Utah Jazz*,82,19780,41.0,89.3,0.459,2.6,8.5,0.307,38.4,80.8,0.475,20.6,26.6,0.773,14.0,29.0,43.0,23.7,8.7,5.2,16.0,25.4,105.1
6,7,Chicago Bulls*,82,19755,41.5,87.5,0.475,2.4,8.0,0.304,39.1,79.5,0.492,19.7,25.6,0.77,13.5,27.5,41.0,25.6,8.0,4.4,17.8,23.2,105.2
7,8,Phoenix Suns*,82,19730,41.7,90.3,0.462,2.2,7.0,0.312,39.5,83.3,0.474,20.5,27.0,0.76,14.4,27.7,42.1,23.7,8.2,5.6,15.4,24.8,106.1
8,9,Los Angeles Clippers,82,19805,40.5,86.8,0.467,2.4,7.2,0.336,38.1,79.6,0.478,23.1,30.7,0.752,13.5,30.3,43.8,24.0,9.4,6.0,16.0,22.9,106.5
9,10,Boston Celtics*,82,19805,42.1,93.0,0.452,2.4,7.5,0.313,39.7,85.5,0.465,20.2,25.6,0.786,14.7,27.1,41.8,25.3,9.1,4.7,13.9,20.4,106.7
10,11,Milwaukee Bucks*,82,19855,41.4,85.2,0.486,2.4,7.2,0.329,39.0,78.0,0.5,22.1,29.1,0.759,13.9,29.1,43.0,25.4,8.9,5.8,19.3,24.0,107.2
11,12,New York Knicks*,82,19955,43.2,90.7,0.476,2.3,6.9,0.336,40.9,83.8,0.488,18.6,24.1,0.773,14.2,29.6,43.8,25.3,9.2,4.7,15.7,23.0,107.3
12,13,New Jersey Nets,82,19830,41.1,87.9,0.468,1.7,5.4,0.308,39.5,82.5,0.479,23.5,30.4,0.773,15.7,30.8,46.5,21.2,10.1,6.6,17.7,23.1,107.4
13,14,Washington Bullets,82,19855,42.1,90.2,0.466,2.1,6.9,0.299,40.0,83.3,0.48,21.8,28.4,0.771,15.3,30.6,45.9,23.1,9.0,6.1,15.5,22.0,108.1
14,15,Philadelphia 76ers*,82,20080,44.2,92.8,0.476,2.4,8.2,0.297,41.7,84.6,0.493,17.3,22.4,0.774,14.4,31.5,45.9,27.7,8.6,4.9,14.7,23.3,108.1
15,16,Miami Heat,82,19780,40.8,85.2,0.478,2.1,6.3,0.337,38.6,79.0,0.489,24.4,31.8,0.767,14.4,28.9,43.3,24.5,10.4,6.1,17.9,24.0,108.1
16,17,Seattle SuperSonics*,82,19880,41.2,84.6,0.488,2.6,7.9,0.327,38.6,76.6,0.504,23.4,30.9,0.759,13.9,27.0,40.9,23.2,9.1,5.6,18.6,22.8,108.5
17,18,Cleveland Cavaliers,82,19830,44.0,90.5,0.486,2.1,6.4,0.323,41.9,84.1,0.498,18.6,24.4,0.764,14.0,30.5,44.5,27.3,9.0,5.0,15.6,24.1,108.7
18,19,Sacramento Kings,82,19705,40.4,86.0,0.47,2.0,6.3,0.316,38.4,79.7,0.482,26.3,34.5,0.761,15.0,32.7,47.7,24.6,9.0,5.8,16.9,23.8,109.1
19,20,Orlando Magic,82,19780,42.1,88.2,0.478,2.7,8.2,0.331,39.4,80.0,0.493,22.9,29.9,0.767,13.4,30.5,43.8,25.8,8.6,8.0,14.8,24.2,109.9
20,21,Atlanta Hawks*,82,19755,44.0,88.9,0.494,2.7,7.7,0.349,41.3,81.3,0.508,19.6,25.5,0.767,13.3,30.8,44.1,28.6,8.5,4.4,15.9,25.1,110.1
21,22,Golden State Warriors*,82,19805,41.5,86.0,0.482,2.6,8.0,0.322,38.9,77.9,0.499,24.8,32.7,0.758,15.1,29.0,44.1,25.3,8.5,5.1,17.9,25.8,110.3
22,23,Dallas Mavericks,82,19805,43.1,89.4,0.482,2.3,7.5,0.305,40.8,81.9,0.498,21.9,29.6,0.74,14.4,32.0,46.4,26.1,8.4,5.1,14.8,22.9,110.3
23,24,Charlotte Hornets,82,19805,42.5,86.1,0.493,2.0,6.2,0.316,40.5,79.9,0.507,23.5,30.4,0.772,14.3,31.3,45.7,26.7,8.4,6.0,17.5,22.9,110.4
24,25,Minnesota Timberwolves,82,19905,43.4,88.5,0.49,2.2,6.6,0.339,41.1,81.9,0.502,21.9,29.0,0.757,14.3,31.1,45.4,28.0,6.7,6.7,16.2,22.1,110.9
25,26,Indiana Pacers*,82,19805,43.6,89.0,0.49,2.3,7.4,0.305,41.4,81.6,0.507,22.6,30.4,0.743,14.7,28.2,42.9,25.2,8.9,4.3,15.4,24.8,112.1
26,27,Denver Nuggets,82,19730,43.6,85.2,0.512,2.1,5.4,0.386,41.5,79.8,0.52,25.4,32.8,0.775,13.3,32.8,46.1,26.7,8.1,5.6,16.3,19.7,114.7
