,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Denver Nuggets,82,19730,3901,8868,0.44,300,1059,0.283,3601,7809,0.461,1726,2263,0.763,1520,2530,4050,2005,856,406,1332,2235,9828
1,2.0,Golden State Warriors*,82,19805,3566,7346,0.485,270,801,0.337,3296,6545,0.504,2162,2761,0.783,1113,2306,3419,1954,803,378,1359,2207,9564
2,3.0,Portland Trail Blazers*,82,19905,3577,7369,0.485,341,904,0.377,3236,6465,0.501,1912,2538,0.753,1202,2561,3763,2254,724,410,1309,1975,9407
3,4.0,Phoenix Suns*,82,19730,3573,7199,0.496,138,432,0.319,3435,6767,0.508,2064,2680,0.77,1132,2598,3730,2209,687,535,1302,1850,9348
4,5.0,Indiana Pacers*,82,19805,3450,6994,0.493,249,749,0.332,3201,6245,0.513,2010,2479,0.811,1018,2376,3394,2181,658,357,1355,2088,9159
5,6.0,Boston Celtics*,82,19805,3695,7214,0.512,109,346,0.315,3586,6868,0.522,1646,1997,0.824,1088,2697,3785,2160,672,565,1320,1695,9145
6,7.0,Chicago Bulls*,82,19755,3632,7125,0.51,155,424,0.366,3477,6701,0.519,1605,2111,0.76,1148,2342,3490,2212,822,438,1184,1751,9024
7,8.0,Atlanta Hawks*,82,19755,3349,7223,0.464,271,836,0.324,3078,6387,0.482,2034,2544,0.8,1235,2420,3655,1864,729,374,1231,1768,9003
8,9.0,San Antonio Spurs*,82,19830,3409,6988,0.488,81,297,0.273,3328,6691,0.497,1883,2459,0.766,1131,2657,3788,2140,670,571,1445,1896,8782
9,10.0,Houston Rockets*,82,19855,3403,7287,0.467,316,989,0.32,3087,6298,0.49,1631,2200,0.741,1275,2508,3783,1906,796,409,1402,1874,8753
10,11.0,Seattle SuperSonics*,82,19880,3500,7117,0.492,136,427,0.319,3364,6690,0.503,1608,2143,0.75,1222,2173,3395,2042,861,380,1404,1973,8744
11,12.0,Milwaukee Bucks*,82,19855,3337,6948,0.48,257,753,0.341,3080,6195,0.497,1796,2241,0.801,1079,2162,3241,2075,894,330,1321,2033,8727
12,13.0,Los Angeles Lakers*,82,19830,3343,6911,0.484,226,744,0.304,3117,6167,0.505,1805,2261,0.798,1078,2440,3518,2091,642,384,1203,1524,8717
13,14.0,Orlando Magic,82,19780,3298,7256,0.455,270,754,0.358,3028,6502,0.466,1818,2447,0.743,1233,2429,3662,1809,602,306,1391,1976,8684
14,15.0,Philadelphia 76ers*,82,20080,3289,6925,0.475,195,618,0.316,3094,6307,0.491,1868,2366,0.79,984,2496,3480,1824,678,479,1230,1629,8641
15,16.0,Utah Jazz*,82,19780,3214,6537,0.492,148,458,0.323,3066,6079,0.504,1951,2472,0.789,867,2474,3341,2217,652,451,1305,1796,8527
16,17.0,Los Angeles Clippers,82,19805,3391,7315,0.464,113,434,0.26,3278,6881,0.476,1596,2273,0.702,1246,2500,3746,2119,725,507,1438,2043,8491
17,18.0,New York Knicks*,82,19955,3308,6822,0.485,185,558,0.332,3123,6264,0.499,1654,2147,0.77,1053,2436,3489,2172,638,418,1379,1764,8455
18,19.0,New Jersey Nets,82,19830,3311,7459,0.444,161,586,0.275,3150,6873,0.458,1658,2245,0.739,1400,2348,3748,1782,748,600,1423,1954,8441
19,20.0,Charlotte Hornets,82,19805,3286,7033,0.467,131,417,0.314,3155,6616,0.477,1725,2214,0.779,1027,2200,3227,2019,759,304,1290,1946,8428
20,21.0,Miami Heat,82,19780,3280,7139,0.459,140,464,0.302,3140,6675,0.47,1649,2307,0.715,1232,2302,3534,1904,756,387,1551,2080,8349
21,22.0,Cleveland Cavaliers,82,19830,3259,6857,0.475,160,479,0.334,3099,6378,0.486,1665,2176,0.765,1011,2329,3340,2240,643,450,1281,1672,8343
22,23.0,Washington Bullets,82,19855,3390,7268,0.466,55,284,0.194,3335,6984,0.478,1478,2028,0.729,1173,2390,3563,2081,588,468,1359,1927,8313
23,24.0,Detroit Pistons*,82,19805,3194,6875,0.465,131,440,0.298,3063,6435,0.476,1686,2211,0.763,1206,2452,3658,1825,487,367,1181,1869,8205
24,25.0,Dallas Mavericks,82,19805,3245,6890,0.471,193,600,0.322,3052,6290,0.485,1512,1986,0.761,984,2360,3344,1821,581,397,1186,1840,8195
25,26.0,Minnesota Timberwolves,82,19905,3265,7276,0.449,108,381,0.283,3157,6895,0.458,1531,2082,0.735,1275,2113,3388,1885,712,440,1062,1864,8169
26,27.0,Sacramento Kings,82,19705,3086,6818,0.453,216,578,0.374,2870,6240,0.46,1540,2105,0.732,1027,2218,3245,1991,631,513,1272,2075,7928
27,,League Average,82,19824,3391,7150,0.474,187,586,0.32,3204,6565,0.488,1749,2287,0.765,1147,2401,3547,2029,704,431,1315,1900,8717
