,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Boston Celtics*,82,19780,37.2,85.5,0.434,5.9,17.5,0.34,31.2,68.0,0.459,20.1,26.5,0.756,11.6,32.0,43.6,20.6,7.7,4.9,16.9,22.3,100.3
1,2,Chicago Bulls*,82,19830,37.6,87.4,0.43,5.7,17.5,0.326,31.9,69.9,0.456,19.4,25.4,0.764,11.1,31.1,42.2,20.8,7.6,6.4,15.5,22.0,100.3
2,3,Orlando Magic*,82,19830,38.0,87.1,0.436,6.8,19.6,0.35,31.2,67.6,0.461,19.1,25.7,0.743,10.7,32.5,43.2,21.8,8.0,4.1,15.1,23.8,102.0
3,4,Milwaukee Bucks,82,19830,38.2,85.5,0.447,5.9,17.6,0.334,32.3,67.9,0.476,20.2,26.2,0.77,11.3,35.4,46.7,22.3,6.8,5.3,16.8,22.8,102.5
4,5,Miami Heat*,82,19780,38.3,88.3,0.434,7.3,21.1,0.345,31.0,67.1,0.462,19.7,26.4,0.744,11.5,31.4,42.9,22.0,7.7,3.3,14.4,23.9,103.5
5,6,Los Angeles Lakers*,82,19830,40.1,91.9,0.437,7.4,22.2,0.335,32.7,69.6,0.469,16.6,21.7,0.765,13.4,32.0,45.4,24.4,7.8,5.0,14.9,22.7,104.3
6,7,Dallas Mavericks*,82,19705,40.0,88.8,0.45,6.8,19.7,0.343,33.2,69.1,0.481,18.3,24.4,0.75,11.7,32.8,44.5,22.5,8.3,4.0,14.9,22.0,105.0
7,8,Philadelphia 76ers*,82,19930,39.4,87.2,0.451,6.1,18.1,0.34,33.2,69.1,0.48,20.2,26.1,0.773,11.6,34.3,45.8,23.1,7.7,4.9,15.3,20.3,105.0
8,9,Memphis Grizzlies*,82,19880,39.0,85.2,0.457,7.7,20.9,0.369,31.3,64.3,0.486,19.5,25.6,0.761,11.9,31.4,43.2,22.6,8.1,6.6,18.0,23.0,105.1
9,10,New Orleans Hornets*,82,19830,39.3,86.0,0.457,7.6,21.3,0.357,31.7,64.7,0.49,19.0,24.6,0.77,10.5,33.5,44.0,23.7,6.8,5.4,16.3,22.8,105.2
10,11,San Antonio Spurs*,82,19780,41.1,90.2,0.456,6.3,17.2,0.367,34.8,73.0,0.477,17.1,22.3,0.766,11.6,32.8,44.4,22.1,7.5,4.9,14.4,22.4,105.6
11,12,Indiana Pacers*,82,19780,39.3,87.6,0.449,6.5,18.2,0.359,32.8,69.4,0.473,20.7,27.6,0.75,11.9,33.5,45.5,21.4,7.9,6.0,14.6,22.5,106.0
12,13,Atlanta Hawks*,82,19730,41.0,89.0,0.46,6.3,18.5,0.338,34.7,70.5,0.492,18.8,24.3,0.774,11.4,33.9,45.3,23.8,7.5,4.7,14.0,20.7,107.0
13,14,Portland Trail Blazers*,82,19805,40.0,85.7,0.467,7.3,19.8,0.367,32.7,65.9,0.497,19.8,25.8,0.767,12.0,32.9,44.8,21.7,7.8,4.7,17.7,24.0,107.1
14,15,Oklahoma City Thunder*,82,20005,40.4,88.3,0.458,6.2,17.3,0.361,34.2,71.0,0.481,20.1,27.1,0.744,12.1,31.0,43.1,22.2,7.6,4.6,14.9,22.9,107.2
15,16,Denver Nuggets*,82,19705,40.2,87.6,0.459,7.3,21.3,0.344,32.8,66.3,0.495,19.6,25.9,0.756,11.0,32.2,43.2,23.2,7.8,6.2,14.4,23.8,107.3
16,17,Charlotte Bobcats,82,19805,40.0,87.8,0.455,7.8,21.8,0.359,32.2,66.0,0.487,20.1,25.8,0.78,10.9,33.1,43.9,24.0,8.1,6.7,14.6,23.4,107.8
17,18,Los Angeles Clippers,82,19855,39.7,87.1,0.455,7.6,20.8,0.365,32.1,66.3,0.484,21.7,28.2,0.771,11.9,31.4,43.3,23.8,8.6,5.3,14.6,23.6,108.7
18,19,Sacramento Kings,82,19855,41.4,86.7,0.478,6.1,17.2,0.355,35.3,69.5,0.508,20.2,26.5,0.762,11.0,31.8,42.9,22.6,8.5,5.9,15.3,21.9,109.0
19,20,Houston Rockets,82,19880,41.9,89.4,0.468,5.7,16.0,0.358,36.1,73.4,0.492,19.6,25.0,0.781,12.2,32.7,44.9,21.9,7.5,5.8,14.4,22.5,109.0
20,21,New Jersey Nets,82,20005,41.0,88.1,0.465,6.8,18.6,0.364,34.2,69.5,0.492,21.2,28.2,0.751,11.3,34.4,45.7,24.3,7.5,5.0,13.5,21.9,109.9
21,22,New York Knicks*,82,19780,41.2,87.2,0.472,6.8,18.3,0.372,34.4,68.9,0.499,20.9,27.5,0.762,12.2,33.6,45.8,21.4,7.4,4.6,15.9,21.6,110.1
22,23,Utah Jazz,82,19880,39.3,85.7,0.459,7.8,20.9,0.376,31.5,64.8,0.486,23.6,30.3,0.778,12.3,32.2,44.4,22.5,8.1,5.4,15.9,23.9,110.1
23,24,Washington Wizards,82,19930,40.7,86.5,0.471,7.2,19.3,0.373,33.5,67.3,0.499,21.5,28.3,0.761,12.8,33.5,46.2,24.4,8.0,5.3,16.6,21.3,110.2
24,25,Phoenix Suns,82,20005,42.1,89.2,0.472,7.4,20.3,0.367,34.6,68.9,0.502,18.8,25.0,0.754,12.5,33.6,46.2,24.0,8.2,4.5,15.1,22.1,110.4
25,26,Golden State Warriors,82,19830,40.5,86.7,0.467,7.2,20.2,0.358,33.3,66.4,0.501,22.4,28.9,0.776,13.4,33.5,46.9,25.9,8.6,4.5,16.9,19.3,110.7
26,27,Minnesota Timberwolves,82,19780,40.6,86.8,0.468,8.0,21.5,0.374,32.6,65.3,0.499,21.8,28.0,0.778,11.5,32.4,43.9,25.5,9.8,5.6,14.9,21.6,111.1
27,28,Detroit Pistons,82,19880,42.1,86.7,0.486,7.1,19.8,0.358,35.0,66.9,0.523,20.4,26.6,0.766,11.7,33.4,45.2,25.9,7.7,5.2,15.7,20.9,111.7
28,29,Cleveland Cavaliers,82,19755,42.2,88.8,0.475,8.7,21.1,0.411,33.5,67.8,0.495,18.8,24.7,0.759,11.7,34.9,46.6,25.9,8.1,6.4,14.5,22.8,111.8
29,30,Toronto Raptors,82,19780,42.0,87.1,0.482,7.1,18.8,0.376,34.9,68.3,0.511,21.8,28.4,0.769,11.9,32.1,44.0,24.2,8.2,6.0,14.9,21.2,112.9
