,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Denver Nuggets*,82,19705,40.1,84.3,0.476,8.4,21.7,0.388,31.6,62.6,0.506,23.7,31.0,0.765,10.1,33.8,43.9,23.1,7.7,4.5,14.7,21.9,112.3
1,2,San Antonio Spurs*,82,19780,41.4,87.1,0.475,9.0,22.7,0.397,32.4,64.4,0.503,20.0,26.1,0.767,10.9,34.2,45.1,24.1,7.9,4.9,14.5,20.5,111.8
2,3,Miami Heat*,82,19780,40.5,84.1,0.481,7.3,19.7,0.37,33.2,64.4,0.515,23.5,30.5,0.769,10.5,35.6,46.1,21.9,7.3,5.7,15.2,22.3,111.7
3,4,Houston Rockets,82,19880,40.6,89.4,0.454,8.7,23.6,0.367,31.9,65.8,0.486,21.4,26.7,0.801,12.3,32.7,45.0,25.1,7.4,4.8,14.2,21.0,111.3
4,5,Oklahoma City Thunder*,82,20005,39.7,85.5,0.464,6.3,18.2,0.347,33.4,67.4,0.495,25.6,31.1,0.823,11.7,33.7,45.4,21.6,8.5,6.3,15.0,23.8,111.2
5,6,Los Angeles Lakers*,82,19830,41.7,90.1,0.463,7.0,19.8,0.352,34.7,70.3,0.494,20.6,26.4,0.779,13.2,34.9,48.1,24.0,8.0,5.6,14.3,20.7,111.0
6,7,New York Knicks*,82,19780,39.9,87.2,0.457,9.7,26.4,0.368,30.2,60.8,0.496,21.4,26.5,0.809,10.8,31.4,42.1,22.3,7.9,6.0,14.3,22.1,110.9
7,8,Dallas Mavericks*,82,19705,40.9,86.2,0.475,8.6,23.6,0.365,32.3,62.6,0.516,19.2,24.7,0.777,10.4,34.9,45.3,26.1,7.4,4.7,15.3,21.0,109.7
8,9,Phoenix Suns,82,20005,40.9,87.0,0.47,8.9,23.6,0.377,32.0,63.4,0.505,18.7,24.6,0.759,10.4,31.5,41.9,24.7,6.9,4.5,14.9,21.2,109.5
9,10,Portland Trail Blazers*,82,19805,40.7,91.0,0.447,7.1,20.7,0.345,33.5,70.2,0.477,20.3,25.3,0.804,13.7,30.7,44.5,23.9,9.1,4.9,14.7,21.8,108.8
10,11,Chicago Bulls*,82,19830,40.7,88.2,0.462,6.8,19.0,0.361,33.9,69.3,0.489,20.0,26.9,0.743,13.0,35.5,48.5,24.5,7.9,6.3,15.6,22.0,108.3
11,12,Golden State Warriors,82,19830,41.5,90.0,0.461,8.7,22.3,0.392,32.8,67.6,0.484,16.5,21.6,0.761,12.2,30.3,42.4,23.6,9.4,5.2,15.3,23.1,108.2
12,13,Utah Jazz,82,19880,40.6,87.4,0.465,5.8,16.7,0.346,34.9,70.7,0.493,21.1,27.3,0.771,11.9,31.0,42.9,25.5,8.3,6.4,15.6,24.7,108.1
13,14,Orlando Magic*,82,19830,39.2,85.0,0.461,10.2,27.9,0.366,29.0,57.1,0.507,19.3,27.9,0.692,11.5,35.5,47.0,21.7,7.3,5.1,16.2,21.8,107.9
