,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Milwaukee Bucks*,82,19755,43.0,87.3,0.492,,,,43.0,87.3,0.492,15.3,20.1,0.763,13.1,33.2,46.3,25.7,8.4,6.0,19.5,21.5,101.2
1,2,Golden State Warriors,82,19705,41.6,89.7,0.464,,,,41.6,89.7,0.464,17.5,22.6,0.778,15.4,33.9,49.4,22.2,7.5,5.0,18.6,21.2,100.8
2,3,Houston Rockets,82,19855,40.6,84.6,0.48,,,,40.6,84.6,0.48,19.2,23.6,0.812,12.1,29.5,41.6,25.2,8.3,4.6,19.1,24.0,100.3
3,4,Buffalo Braves*,82,19830,40.4,84.2,0.48,,,,40.4,84.2,0.48,18.4,24.1,0.765,12.5,30.7,43.2,23.5,8.5,6.5,19.8,20.3,99.3
4,5,Boston Celtics*,82,19780,40.1,87.9,0.456,,,,40.1,87.9,0.456,18.5,23.1,0.8,15.2,33.9,49.1,24.1,6.2,3.4,19.8,20.6,98.6
5,6,Portland Trail Blazers,82,19730,40.2,86.2,0.467,,,,40.2,86.2,0.467,17.8,23.7,0.753,14.1,29.1,43.2,23.6,8.9,3.8,20.4,23.0,98.2
6,7,Phoenix Suns,82,19755,39.4,85.7,0.46,,,,39.4,85.7,0.46,19.3,24.8,0.777,12.1,30.2,42.3,22.8,7.3,3.4,18.5,23.5,98.1
7,8,Atlanta Hawks,82,19755,39.5,84.9,0.465,,,,39.5,84.9,0.465,18.7,24.8,0.752,13.6,29.7,43.3,21.9,8.3,3.6,20.0,22.7,97.7
8,9,Detroit Pistons*,82,19755,39.4,85.7,0.459,,,,39.4,85.7,0.459,18.9,24.7,0.764,13.7,30.6,44.3,22.3,9.0,4.8,20.1,22.0,97.6
9,10,Los Angeles Lakers*,82,19755,38.5,84.9,0.453,,,,38.5,84.9,0.453,20.4,26.6,0.769,14.8,32.3,47.2,23.7,8.6,7.1,20.8,22.1,97.4
10,11,New York Knicks*,82,19780,40.8,87.7,0.465,,,,40.8,87.7,0.465,15.8,20.4,0.777,11.2,32.0,43.2,22.7,6.5,3.2,17.2,22.1,97.4
11,12,Seattle SuperSonics,82,19755,39.5,88.8,0.445,,,,39.5,88.8,0.445,17.7,23.1,0.767,14.6,29.8,44.4,23.2,7.6,3.2,17.9,22.9,96.8
12,13,Chicago Bulls*,82,19780,38.1,85.3,0.446,,,,38.1,85.3,0.446,20.6,26.7,0.771,13.2,30.2,43.4,21.6,8.8,3.7,19.5,21.7,96.7
13,14,Cleveland Cavaliers,82,19755,39.9,90.8,0.439,,,,39.9,90.8,0.439,16.1,20.9,0.772,14.9,29.1,44.0,23.9,7.0,3.4,18.0,22.5,96.0
14,15,Kansas City-Omaha Kings,82,19705,38.7,84.3,0.459,,,,38.7,84.3,0.459,18.7,24.2,0.774,12.8,29.3,42.1,20.0,9.1,4.4,20.6,22.0,96.0
15,16,Capital Bullets*,82,19730,39.8,90.2,0.441,,,,39.8,90.2,0.441,15.9,21.4,0.745,14.7,33.0,47.7,20.3,8.0,5.0,17.9,20.0,95.6
16,17,Philadelphia 76ers,82,19730,37.4,86.5,0.432,,,,37.4,86.5,0.432,18.3,23.8,0.771,13.3,29.5,42.8,20.2,8.5,2.5,18.7,22.1,93.1
