,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Chicago Bulls*,82,19780,38.6,83.8,0.46,,,,38.6,83.8,0.46,16.5,21.3,0.772,13.1,31.6,44.7,21.2,7.1,4.7,21.7,25.4,93.6
1,2,Milwaukee Bucks*,82,19755,38.2,89.9,0.425,,,,38.2,89.9,0.425,17.3,22.7,0.761,14.6,28.7,43.3,22.0,8.3,3.6,17.9,19.7,93.6
2,3,Detroit Pistons*,82,19755,38.5,85.5,0.45,,,,38.5,85.5,0.45,16.8,22.0,0.763,13.4,30.0,43.4,22.6,8.8,4.7,20.8,22.8,93.8
3,4,Capital Bullets*,82,19730,40.0,88.8,0.451,,,,40.0,88.8,0.451,14.2,18.8,0.756,13.8,33.4,47.1,21.7,7.4,4.0,18.9,21.1,94.2
4,5,New York Knicks*,82,19780,38.6,86.5,0.446,,,,38.6,86.5,0.446,17.5,23.1,0.758,12.2,32.7,44.9,18.5,5.6,4.1,18.2,21.0,94.7
5,6,Boston Celtics*,82,19780,39.3,88.8,0.443,,,,39.3,88.8,0.443,16.5,21.4,0.772,12.5,28.7,41.2,21.3,6.0,3.4,17.6,20.5,95.1
6,7,Los Angeles Lakers*,82,19755,39.9,91.0,0.438,,,,39.9,91.0,0.438,16.8,22.2,0.756,16.6,30.3,46.9,22.4,8.7,4.7,18.7,23.2,96.6
7,8,Golden State Warriors,82,19705,40.5,89.4,0.453,,,,40.5,89.4,0.453,17.5,23.0,0.761,13.7,30.2,43.9,22.7,8.0,5.2,16.5,20.4,98.4
8,9,Atlanta Hawks,82,19755,39.2,83.6,0.468,,,,39.2,83.6,0.468,20.6,26.2,0.787,12.5,30.2,42.7,22.2,9.0,4.3,20.2,23.3,99.0
9,10,Philadelphia 76ers,82,19730,40.4,86.3,0.468,,,,40.4,86.3,0.468,18.2,23.2,0.783,14.7,34.9,49.6,21.7,8.5,5.0,20.5,22.4,99.0
10,11,Seattle SuperSonics,82,19755,39.2,84.6,0.463,,,,39.2,84.6,0.463,20.7,26.8,0.773,12.9,32.3,45.3,24.9,8.1,3.9,19.8,22.2,99.1
11,12,Buffalo Braves*,82,19830,41.1,87.9,0.467,,,,41.1,87.9,0.467,17.3,21.8,0.791,13.8,29.6,43.4,24.5,8.7,4.7,19.1,21.6,99.4
12,13,Kansas City-Omaha Kings,82,19705,41.1,86.2,0.476,,,,41.1,86.2,0.476,17.4,22.4,0.775,13.9,30.4,44.3,22.0,8.3,4.3,20.3,21.9,99.5
13,14,Cleveland Cavaliers,82,19755,40.2,85.7,0.469,,,,40.2,85.7,0.469,19.8,25.2,0.784,13.3,32.7,46.0,24.7,7.4,4.0,19.3,21.6,100.1
14,15,Houston Rockets,82,19855,40.4,84.7,0.478,,,,40.4,84.7,0.478,19.6,26.6,0.736,13.2,29.8,43.1,24.2,8.1,4.3,19.8,22.7,100.5
15,16,Phoenix Suns,82,19755,40.4,86.6,0.467,,,,40.4,86.6,0.467,20.4,26.1,0.782,13.5,30.7,44.3,24.2,9.0,4.4,18.2,22.2,101.3
16,17,Portland Trail Blazers,82,19730,41.1,84.9,0.484,,,,41.1,84.9,0.484,20.5,25.8,0.794,13.4,30.0,43.4,25.9,9.7,4.7,19.2,22.0,102.6
