,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Utah Jazz*,82,19730,3113,7170,0.434,185,606,0.305,2928,6564,0.446,1765,2342,0.754,1220,2233,3453,1812,779,505,1329,2086,8176
1,2.0,Detroit Pistons*,82,19830,3140,7022,0.447,158,554,0.285,2982,6468,0.461,1826,2325,0.785,1131,2188,3319,1855,646,341,1225,2088,8264
2,3.0,Cleveland Cavaliers*,82,19755,3385,7346,0.461,172,508,0.339,3213,6838,0.47,1358,1748,0.777,1214,2283,3497,2043,685,363,1429,1970,8300
3,4.0,Dallas Mavericks,82,19780,3422,7304,0.469,166,515,0.322,3256,6789,0.48,1573,2090,0.753,1231,2500,3731,2133,660,386,1175,1869,8583
4,5.0,Chicago Bulls*,82,19780,3361,7098,0.474,193,590,0.327,3168,6508,0.487,1693,2190,0.773,1078,2300,3378,2099,686,348,1255,1781,8608
5,6.0,Milwaukee Bucks*,82,19755,3301,6901,0.478,196,533,0.368,3105,6368,0.488,1838,2369,0.776,1094,2335,3429,2109,707,425,1522,1935,8636
6,7.0,Atlanta Hawks*,82,19805,3363,7124,0.472,147,511,0.288,3216,6613,0.486,1826,2329,0.784,1261,2325,3586,2037,687,348,1487,2109,8699
7,8.0,Los Angeles Lakers*,82,19805,3541,7540,0.47,194,587,0.33,3347,6953,0.481,1542,2051,0.752,1178,2222,3400,2157,752,432,1263,1941,8818
8,9.0,Houston Rockets*,82,19855,3413,7290,0.468,187,534,0.35,3226,6756,0.478,1806,2372,0.761,1145,2428,3573,2015,800,439,1455,2013,8819
9,10.0,Boston Celtics*,82,19780,3475,7183,0.484,133,459,0.29,3342,6724,0.497,1780,2294,0.776,1048,2222,3270,2124,762,387,1191,1950,8863
10,11.0,Miami Heat,82,19855,3384,6928,0.488,148,432,0.343,3236,6496,0.498,2021,2613,0.773,1188,2366,3554,2062,926,553,1543,1830,8937
11,12.0,Seattle SuperSonics*,82,19780,3437,7067,0.486,169,543,0.311,3268,6524,0.501,1915,2489,0.769,1188,2252,3440,1958,670,413,1553,1881,8958
12,13.0,New Jersey Nets,82,19805,3560,7162,0.497,158,512,0.309,3402,6650,0.512,1749,2286,0.765,1030,2476,3506,2134,744,485,1376,1834,9027
13,14.0,Philadelphia 76ers*,82,19780,3658,7296,0.501,170,495,0.343,3488,6801,0.513,1565,2023,0.774,1149,2412,3561,2281,640,445,1269,1984,9051
14,15.0,Washington Bullets,82,19855,3486,7235,0.482,155,510,0.304,3331,6725,0.495,1929,2510,0.769,1132,2538,3670,2082,655,523,1381,1921,9056
15,16.0,Phoenix Suns*,82,19755,3589,7736,0.464,181,568,0.319,3408,7168,0.475,1737,2308,0.753,1252,2458,3710,2166,625,427,1368,2057,9096
16,17.0,Sacramento Kings,82,19780,3589,7420,0.484,181,573,0.316,3408,6847,0.498,1747,2301,0.759,1171,2604,3775,2107,759,442,1284,1821,9106
17,18.0,Indiana Pacers,82,19855,3453,7400,0.467,167,547,0.305,3286,6853,0.479,2036,2606,0.781,1288,2312,3600,2034,836,389,1206,2029,9109
18,19.0,San Antonio Spurs,82,19755,3486,7148,0.488,172,532,0.323,3314,6616,0.501,2105,2714,0.776,1256,2462,3718,2062,915,545,1728,1938,9249
19,20.0,New York Knicks*,82,19805,3636,7358,0.494,152,534,0.285,3484,6824,0.511,1834,2390,0.767,1213,2326,3539,2292,778,433,1688,1898,9258
20,21.0,Charlotte Hornets,82,19780,3555,7113,0.5,115,399,0.288,3440,6714,0.512,2040,2629,0.776,1191,2621,3812,2061,710,441,1425,1791,9265
21,22.0,Portland Trail Blazers*,82,19830,3572,7322,0.488,198,546,0.363,3374,6776,0.498,1933,2504,0.772,1151,2391,3542,2073,738,358,1569,1960,9275
22,23.0,Los Angeles Clippers,82,19855,3747,7738,0.484,197,576,0.342,3550,7162,0.496,1834,2400,0.764,1342,2550,3892,2384,933,551,1440,1882,9525
23,24.0,Denver Nuggets*,82,19880,3701,7484,0.495,157,446,0.352,3544,7038,0.504,1977,2683,0.737,1136,2864,4000,2136,665,485,1597,2001,9536
24,25.0,Golden State Warriors*,82,19905,3693,8000,0.462,281,821,0.342,3412,7179,0.475,1916,2501,0.766,1437,2639,4076,2215,861,485,1554,1935,9583
25,,League Average,82,19806,3482,7295,0.477,173,537,0.323,3309,6758,0.49,1814,2363,0.768,1189,2412,3601,2097,745,438,1412,1940,8952
