,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Los Angeles Lakers*,82,19805,43.4,86.4,0.502,2.7,8.1,0.34,40.6,78.4,0.518,24.3,30.3,0.802,13.2,31.6,44.8,27.6,8.8,5.1,16.3,20.2,113.8
1,2,Phoenix Suns*,82,19755,43.6,87.7,0.498,2.0,5.6,0.349,41.7,82.1,0.508,23.8,30.2,0.791,12.7,30.4,43.2,26.5,8.1,4.8,14.9,22.5,113.1
2,3,Philadelphia 76ers*,82,19780,43.1,88.7,0.486,2.5,8.0,0.316,40.6,80.7,0.503,24.3,30.8,0.787,14.1,29.0,43.1,26.0,8.5,4.4,14.9,21.2,113.0
3,4,Atlanta Hawks*,82,19805,42.0,89.1,0.472,1.4,4.9,0.277,40.7,84.2,0.483,26.7,33.4,0.8,16.9,28.5,45.4,24.5,10.1,5.8,16.1,23.2,112.2
4,5,Seattle SuperSonics*,82,19780,43.2,90.7,0.477,3.6,9.4,0.379,39.7,81.3,0.488,21.5,28.8,0.746,16.9,27.1,44.1,25.3,10.5,6.0,17.0,24.6,111.5
5,6,New York Knicks*,82,19805,43.0,88.4,0.486,4.5,13.3,0.337,38.5,75.0,0.513,20.7,27.5,0.752,15.3,26.3,41.6,24.2,10.4,5.2,18.3,23.8,111.1
6,7,Boston Celtics*,82,19780,43.5,88.3,0.493,1.0,3.8,0.252,42.6,84.5,0.504,22.8,29.0,0.783,14.6,30.2,44.8,27.1,7.9,5.2,16.5,23.2,110.8
7,8,Detroit Pistons*,82,19830,43.0,87.2,0.494,1.5,5.1,0.3,41.5,82.1,0.505,23.2,30.2,0.769,14.6,32.3,46.9,25.7,6.6,5.1,16.9,24.6,110.8
8,9,Cleveland Cavaliers*,82,19755,43.0,85.6,0.502,2.1,5.9,0.359,40.9,79.7,0.513,22.6,30.2,0.747,12.8,30.7,43.5,28.0,9.8,7.3,16.4,19.7,110.6
9,10,Milwaukee Bucks*,82,19755,41.9,88.3,0.474,2.2,7.0,0.316,39.7,81.3,0.488,24.1,29.4,0.821,14.0,28.0,42.0,25.5,10.1,4.0,16.1,24.1,110.1
10,11,Portland Trail Blazers*,82,19830,43.0,90.8,0.474,2.5,7.5,0.335,40.5,83.3,0.487,20.8,28.1,0.74,16.1,27.7,43.8,25.8,9.6,4.5,16.7,23.6,109.4
11,12,Chicago Bulls*,82,19780,43.1,87.2,0.495,2.2,6.6,0.328,41.0,80.5,0.509,20.7,26.3,0.786,12.7,30.7,43.4,27.7,9.0,4.7,16.6,23.2,109.1
12,13,Denver Nuggets*,82,19880,42.8,91.4,0.468,2.6,7.6,0.337,40.3,83.8,0.48,20.4,26.0,0.787,13.5,28.2,41.8,25.6,9.1,4.9,13.8,23.4,108.6
13,14,Golden State Warriors*,82,19905,41.9,89.6,0.468,2.2,7.1,0.308,39.7,82.6,0.481,21.4,26.8,0.799,14.9,28.8,43.6,22.6,9.3,7.2,16.7,21.9,107.4
14,15,Dallas Mavericks,82,19780,41.1,87.6,0.469,2.7,8.6,0.31,38.4,78.9,0.486,22.6,28.6,0.789,13.3,30.3,43.6,23.6,7.3,6.0,15.6,22.0,107.4
15,16,Indiana Pacers,82,19855,41.3,84.6,0.487,2.5,7.5,0.328,38.8,77.1,0.503,21.9,27.7,0.789,13.0,30.4,43.4,24.5,6.9,5.1,18.9,25.7,106.8
16,17,Utah Jazz*,82,19730,39.5,81.9,0.482,1.4,4.7,0.3,38.1,77.2,0.494,26.2,34.0,0.77,13.0,32.4,45.4,26.2,8.9,7.2,19.0,23.5,106.6
17,18,Washington Bullets,82,19855,42.2,91.0,0.464,0.6,2.9,0.214,41.6,88.1,0.472,21.4,27.8,0.772,15.0,28.2,43.2,24.5,8.3,3.9,15.5,24.6,106.4
18,19,Houston Rockets*,82,19855,40.5,85.5,0.474,1.9,6.2,0.314,38.6,79.3,0.487,22.7,30.0,0.755,14.4,30.3,44.7,23.9,9.4,6.0,18.6,24.1,105.7
19,20,Sacramento Kings,82,19780,40.6,88.8,0.457,3.7,10.0,0.373,36.9,78.8,0.468,19.6,25.4,0.77,13.8,29.6,43.4,23.8,7.5,4.9,16.5,22.7,104.5
20,21,Charlotte Hornets,82,19780,41.5,89.9,0.461,1.6,5.2,0.312,39.8,84.7,0.47,19.1,24.9,0.767,13.8,26.6,40.4,28.1,8.5,3.2,15.9,25.0,103.7
21,22,New Jersey Nets,82,19805,40.4,87.5,0.461,2.3,6.9,0.329,38.1,80.6,0.473,20.0,27.4,0.731,14.6,29.3,43.9,21.7,9.4,5.2,17.5,23.8,103.0
22,23,San Antonio Spurs,82,19755,40.5,86.4,0.468,0.7,3.4,0.215,39.7,83.0,0.479,19.3,27.6,0.698,15.1,25.4,40.5,23.8,11.2,4.9,20.0,25.1,100.9
23,24,Los Angeles Clippers,82,19855,40.8,86.0,0.475,0.6,2.7,0.231,40.2,83.3,0.483,18.6,25.7,0.723,13.4,27.6,41.0,25.6,9.4,6.1,19.3,22.4,100.8
24,25,Miami Heat,82,19855,39.3,86.8,0.453,1.2,3.6,0.326,38.1,83.2,0.458,18.0,25.7,0.702,16.0,27.0,42.9,23.9,9.1,5.0,21.1,25.9,97.8
