,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,80,240.3,,,,,,,,,,,,,,,,,,,,,107.8
1,2.0,St. Louis Hawks*,80,240.0,,,,,,,,,,,,,,,,,,,,,112.0
2,3.0,Philadelphia 76ers*,80,240.6,,,,,,,,,,,,,,,,,,,,,112.7
3,4.0,Los Angeles Lakers*,80,240.6,,,,,,,,,,,,,,,,,,,,,116.4
4,5.0,Cincinnati Royals*,80,240.9,,,,,,,,,,,,,,,,,,,,,116.6
5,6.0,Detroit Pistons,80,240.0,,,,,,,,,,,,,,,,,,,,,117.2
6,7.0,San Francisco Warriors,80,240.3,,,,,,,,,,,,,,,,,,,,,118.2
7,8.0,New York Knicks,80,240.9,,,,,,,,,,,,,,,,,,,,,119.3
8,9.0,Baltimore Bullets*,80,240.6,,,,,,,,,,,,,,,,,,,,,119.5
9,,League Average,80,240.5,44.3,102.4,0.433,,,,44.3,102.4,0.433,26.9,37.0,0.727,,,68.2,22.9,,,,26.2,115.5
