,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,San Antonio Spurs*,82,19805,37.0,86.7,0.426,4.4,12.0,0.367,32.6,74.7,0.436,20.5,26.6,0.768,12.2,32.7,44.9,18.9,8.1,5.7,16.9,25.8,98.8
1,2,Chicago Bulls*,82,19830,36.2,85.7,0.422,5.4,16.3,0.334,30.7,69.4,0.443,22.5,30.2,0.744,12.8,33.0,45.9,22.5,9.0,5.7,16.7,25.1,100.3
2,3,Detroit Pistons*,82,19955,38.5,89.6,0.43,5.7,16.7,0.338,32.8,72.9,0.451,18.5,24.7,0.751,12.8,32.0,44.8,22.3,8.4,5.1,15.7,25.5,101.2
3,4,Houston Rockets*,82,19855,37.0,87.5,0.423,6.2,18.3,0.338,30.9,69.2,0.446,21.4,28.8,0.742,12.1,33.3,45.4,23.1,8.3,4.6,14.8,24.1,101.7
4,5,Memphis Grizzlies*,82,19705,37.0,85.6,0.432,5.9,16.7,0.351,31.1,68.8,0.452,23.1,30.0,0.771,13.7,32.9,46.5,22.5,8.4,6.6,17.9,25.5,102.9
5,6,New Jersey Nets*,82,19905,36.7,83.5,0.439,6.6,17.8,0.368,30.1,65.6,0.459,23.2,31.2,0.744,11.8,33.9,45.7,22.5,8.1,5.4,17.4,25.5,103.1
6,7,Miami Heat*,82,19980,37.9,88.7,0.427,5.8,16.8,0.348,32.1,71.9,0.446,21.4,28.2,0.76,12.2,31.7,43.9,21.4,8.1,3.5,14.4,26.7,103.1
7,8,Denver Nuggets*,82,19755,38.3,85.8,0.447,6.0,17.4,0.345,32.3,68.4,0.472,21.2,28.4,0.746,12.7,31.7,44.4,23.1,8.3,5.9,17.4,25.5,103.9
8,9,Dallas Mavericks*,82,19730,38.6,88.1,0.438,5.9,17.9,0.33,32.7,70.1,0.466,21.0,27.9,0.754,14.1,32.4,46.4,22.5,7.7,5.2,16.8,24.9,104.1
9,10,Philadelphia 76ers*,82,19855,37.3,84.3,0.443,7.2,19.9,0.362,30.1,64.4,0.468,22.5,29.3,0.767,12.1,33.9,46.0,23.9,8.7,4.9,17.7,24.6,104.3
10,11,Indiana Pacers*,82,19905,38.3,86.9,0.44,5.4,14.8,0.365,32.9,72.1,0.456,22.6,30.5,0.743,13.4,33.4,46.9,21.3,7.6,5.5,15.8,26.0,104.6
11,12,Cleveland Cavaliers,82,19855,39.2,86.8,0.452,5.7,15.1,0.376,33.6,71.7,0.468,21.6,28.8,0.75,12.6,31.3,43.9,23.4,7.4,5.6,16.3,23.8,105.7
