,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,11,Charlotte Hornets*,82,19780,40.3,86.1,0.468,4.7,12.3,0.383,35.6,73.8,0.482,22.3,29.7,0.751,13.4,31.8,45.1,26.3,9.4,4.2,16.9,23.8,107.5
11,12,Phoenix Suns*,82,19955,41.3,88.3,0.468,5.7,15.9,0.356,35.6,72.3,0.492,19.2,25.6,0.749,13.0,32.3,45.3,27.9,9.9,5.6,16.3,23.2,107.4
12,13,Detroit Pistons,82,19955,39.0,86.9,0.449,4.0,12.8,0.312,35.0,74.1,0.473,23.2,31.2,0.745,14.2,31.9,46.1,21.8,9.2,4.7,16.3,24.6,105.3
13,14,Washington Wizards,82,19805,40.6,89.9,0.452,4.2,12.5,0.339,36.4,77.4,0.47,19.7,28.5,0.691,14.8,30.9,45.7,25.1,9.1,5.0,15.3,24.3,105.2
14,15,Vancouver Grizzlies,82,19830,39.5,86.3,0.458,4.3,11.8,0.362,35.2,74.5,0.473,20.8,28.2,0.739,14.2,30.4,44.6,25.8,8.1,4.6,18.5,23.8,104.1
15,16,Portland Trail Blazers*,82,19830,38.8,86.0,0.451,4.4,14.1,0.309,34.4,71.9,0.479,22.1,29.9,0.737,14.6,33.9,48.5,23.7,7.9,6.2,18.6,25.0,104.0
16,17,San Antonio Spurs*,82,19830,39.7,84.7,0.468,4.1,11.8,0.35,35.5,72.9,0.488,20.4,29.6,0.688,13.5,36.1,49.6,25.2,7.1,7.8,18.0,23.7,103.8
17,18,Milwaukee Bucks,82,19930,39.0,85.5,0.456,3.3,9.4,0.354,35.6,76.1,0.469,22.2,28.9,0.767,13.8,29.9,43.7,22.0,9.8,4.8,18.5,25.6,103.5
18,19,Los Angeles Clippers,82,19780,38.5,87.8,0.438,6.9,19.3,0.358,31.6,68.6,0.461,19.4,26.9,0.723,13.7,29.9,43.5,20.1,8.2,6.0,17.4,24.0,103.3
19,20,New York Knicks*,82,19830,39.3,88.0,0.447,5.2,15.6,0.335,34.1,72.4,0.471,19.2,24.9,0.772,13.4,33.4,46.8,24.5,8.7,3.8,17.1,26.7,103.0
20,21,Philadelphia 76ers,82,19755,38.1,86.1,0.443,3.3,10.9,0.3,34.8,75.2,0.463,23.3,31.6,0.737,15.1,30.8,45.9,23.2,9.8,6.6,18.2,25.2,102.8
21,22,Orlando Magic,82,19830,38.5,89.7,0.429,4.1,12.6,0.323,34.4,77.1,0.447,21.6,29.7,0.726,16.4,30.6,47.0,23.5,9.0,6.1,17.5,22.5,102.6
22,23,Boston Celtics,82,19730,39.3,90.4,0.434,5.4,16.3,0.332,33.9,74.1,0.457,18.6,25.6,0.726,15.6,26.7,42.3,23.7,12.9,4.8,17.3,28.7,102.6
23,24,Cleveland Cavaliers*,82,19830,37.9,83.6,0.454,4.0,10.8,0.372,33.9,72.8,0.466,22.3,29.5,0.756,12.9,31.4,44.3,25.5,11.0,5.6,19.1,26.1,102.2
24,25,Toronto Raptors,82,19930,38.5,88.6,0.435,4.8,14.1,0.343,33.7,74.5,0.453,19.2,26.8,0.718,15.4,27.9,43.4,22.7,10.0,8.6,17.8,24.1,101.2
25,26,Sacramento Kings,82,19730,39.0,88.3,0.442,3.7,10.6,0.351,35.3,77.6,0.455,19.0,27.7,0.687,14.4,30.4,44.9,24.2,7.9,5.5,16.8,23.9,100.8
26,27,Dallas Mavericks,82,19905,38.6,90.5,0.427,5.7,15.9,0.357,33.0,74.7,0.442,17.5,23.3,0.753,13.5,30.6,44.1,20.6,8.7,6.2,15.8,22.0,100.5
27,28,Denver Nuggets,82,19730,36.3,87.0,0.417,3.9,12.1,0.323,32.4,74.9,0.433,22.5,29.1,0.772,14.1,29.3,43.4,21.0,9.0,5.3,17.8,26.3,99.0
28,29,Golden State Warriors,82,19830,37.7,91.1,0.413,2.5,9.2,0.272,35.2,81.9,0.429,18.0,25.3,0.71,17.0,32.7,49.8,22.6,8.2,5.9,18.1,24.6,95.8
