,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Denver Nuggets*,82,19730,3951,7999,0.494,24,126,0.19,3927,7873,0.499,2179,2696,0.808,1214,2524,3738,2336,789,352,1496,2091,10105
1,2.0,Los Angeles Lakers*,82,19730,3964,7512,0.528,10,96,0.104,3954,7416,0.533,1495,2031,0.736,1235,2433,3668,2519,844,479,1584,1931,9433
2,3.0,San Antonio Spurs*,82,19780,3697,7340,0.504,94,308,0.305,3603,7032,0.512,1887,2468,0.765,1232,2599,3831,2261,675,469,1504,2095,9375
3,4.0,Kansas City Kings,82,19780,3719,7485,0.497,51,215,0.237,3668,7270,0.505,1839,2530,0.727,1256,2407,3663,2155,765,409,1691,2432,9328
4,5.0,Dallas Mavericks,82,19730,3674,7550,0.487,43,185,0.232,3631,7365,0.493,1852,2462,0.752,1296,2381,3677,2227,552,348,1348,2067,9243
5,6.0,Detroit Pistons,82,19880,3623,7602,0.477,72,272,0.265,3551,7330,0.484,1921,2588,0.742,1312,2477,3789,2108,679,572,1557,2122,9239
6,7.0,Boston Celtics*,82,19830,3711,7547,0.492,39,186,0.21,3672,7361,0.499,1730,2348,0.737,1273,2532,3805,2216,789,521,1541,2062,9191
7,8.0,Philadelphia 76ers*,82,19830,3600,7212,0.499,25,109,0.229,3575,7103,0.503,1966,2650,0.742,1334,2596,3930,2016,812,577,1627,2041,9191
8,9.0,Chicago Bulls,82,19905,3537,7373,0.48,45,209,0.215,3492,7164,0.487,1983,2690,0.737,1267,2527,3794,2086,666,400,1743,2192,9102
9,10.0,Seattle SuperSonics*,82,19805,3597,7277,0.494,29,138,0.21,3568,7139,0.5,1796,2459,0.73,1152,2569,3721,2278,677,437,1533,1969,9019
10,11.0,Utah Jazz,82,19755,3525,7342,0.48,44,183,0.24,3481,7159,0.486,1844,2440,0.756,1093,2550,3643,2176,758,595,1683,2017,8938
11,12.0,Indiana Pacers,82,19830,3707,7723,0.48,50,236,0.212,3657,7487,0.488,1447,1910,0.758,1299,2294,3593,2150,755,411,1535,2086,8911
12,13.0,Golden State Warriors,82,19780,3627,7508,0.483,34,150,0.227,3593,7358,0.488,1620,2199,0.737,1281,2284,3565,1964,856,430,1606,2138,8908
13,14.0,San Diego Clippers,82,19830,3625,7634,0.475,64,262,0.244,3561,7372,0.483,1589,2195,0.724,1394,2108,3502,2087,820,408,1600,2284,8903
14,15.0,Portland Trail Blazers*,82,19755,3459,7124,0.486,35,150,0.233,3424,6974,0.491,1855,2512,0.738,1180,2380,3560,2030,749,384,1495,1960,8808
15,16.0,Phoenix Suns*,82,19730,3555,7158,0.497,40,158,0.253,3515,7000,0.502,1626,2189,0.743,1094,2518,3612,2300,749,495,1545,2062,8776
16,17.0,Milwaukee Bucks*,82,19830,3486,7133,0.489,37,169,0.219,3449,6964,0.495,1731,2299,0.753,1095,2477,3572,2116,662,532,1447,2131,8740
17,18.0,New Jersey Nets*,82,19705,3510,7140,0.492,30,149,0.201,3480,6991,0.498,1622,2301,0.705,1266,2427,3693,2143,911,592,1873,2166,8672
18,19.0,Atlanta Hawks*,82,19780,3352,7146,0.469,45,188,0.239,3307,6958,0.475,1586,2111,0.751,1139,2433,3572,1945,573,665,1424,2022,8335
19,20.0,New York Knicks*,82,19805,3272,6793,0.482,33,131,0.252,3239,6662,0.486,1621,2282,0.71,1080,2263,3343,2034,701,378,1509,2180,8198
20,21.0,Houston Rockets,82,19730,3338,7446,0.448,67,271,0.247,3271,7175,0.456,1402,1934,0.725,1206,2260,3466,1931,646,422,1571,2131,8145
21,22.0,Washington Bullets,82,19805,3306,7059,0.468,70,237,0.295,3236,6822,0.474,1452,2059,0.705,1099,2430,3529,2046,733,400,1588,1958,8134
22,23.0,Cleveland Cavaliers,82,19755,3252,6995,0.465,30,120,0.25,3222,6875,0.469,1430,1983,0.721,1173,2414,3587,1738,617,290,1538,2236,7964
23,,League Average,82,19787,3569,7352,0.485,44,185,0.238,3525,7167,0.492,1716,2319,0.74,1216,2430,3646,2124,729,459,1567,2103,8898
