,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,San Antonio Spurs*,82,19805,39.0,88.0,0.443,8.6,25.0,0.344,30.4,63.0,0.483,16.9,21.9,0.771,10.3,33.4,43.7,22.6,7.9,4.3,15.2,20.9,103.5
1,2,Golden State Warriors*,82,19780,38.7,88.9,0.435,9.0,27.7,0.324,29.7,61.2,0.485,17.6,23.2,0.761,11.7,31.7,43.4,22.6,8.6,3.8,15.5,19.3,104.0
2,3,Utah Jazz*,82,19755,39.5,89.2,0.443,8.9,24.9,0.358,30.6,64.3,0.476,17.4,22.6,0.769,9.8,33.9,43.7,19.4,7.9,4.1,13.2,22.0,105.3
3,4,Atlanta Hawks*,82,19880,39.4,88.7,0.444,11.1,31.0,0.357,28.3,57.7,0.491,15.9,20.6,0.772,10.9,33.7,44.6,23.8,9.1,5.3,15.6,21.9,105.7
4,5,Miami Heat,82,19780,39.6,88.0,0.45,8.1,23.8,0.343,31.5,64.2,0.49,19.3,24.7,0.782,10.7,34.9,45.5,20.5,7.1,5.1,14.3,19.5,106.7
5,6,Chicago Bulls*,82,19780,41.2,90.4,0.456,9.3,27.0,0.345,31.9,63.4,0.503,15.2,19.8,0.77,10.7,34.4,45.1,24.7,7.7,4.8,14.0,19.6,107.0
6,7,Detroit Pistons,82,19805,40.1,87.1,0.46,9.8,26.8,0.366,30.3,60.4,0.502,17.2,22.0,0.78,8.4,36.5,44.9,24.6,7.0,4.3,13.3,18.3,107.1
7,8,Memphis Grizzlies*,82,19905,37.4,84.5,0.443,10.6,30.0,0.354,26.8,54.4,0.492,21.7,28.8,0.753,9.9,35.2,45.1,21.5,7.5,5.4,15.3,22.3,107.1
8,9,New Orleans Pelicans,82,19905,40.4,89.8,0.45,10.6,30.1,0.353,29.8,59.7,0.499,15.9,20.9,0.762,10.7,38.0,48.7,23.6,7.4,4.3,14.1,19.4,107.4
9,10,Oklahoma City Thunder*,82,19805,39.8,86.7,0.459,9.0,25.2,0.356,30.9,61.5,0.502,18.9,24.7,0.764,9.3,32.0,41.3,21.8,8.6,5.6,14.0,21.0,107.5
10,11,Toronto Raptors*,82,19780,39.1,87.1,0.449,10.2,28.7,0.354,28.9,58.4,0.495,19.5,25.0,0.78,10.6,33.6,44.2,22.9,7.0,5.0,15.4,21.3,107.8
11,12,Los Angeles Clippers*,82,19755,40.0,88.5,0.452,9.5,27.2,0.35,30.5,61.3,0.497,18.7,24.2,0.772,10.6,34.1,44.7,23.9,7.3,3.3,13.7,23.2,108.2
12,13,Boston Celtics*,82,19755,39.8,88.3,0.45,9.2,27.8,0.332,30.5,60.5,0.505,19.7,25.6,0.769,11.1,34.8,45.8,23.2,7.8,5.3,14.3,20.9,108.4
