,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,81,242.2,,,,,,,,,,,,,,,,,,,,,111.3
1,2.0,St. Louis Hawks*,81,241.2,,,,,,,,,,,,,,,,,,,,,115.2
2,3.0,Philadelphia 76ers*,81,240.9,,,,,,,,,,,,,,,,,,,,,115.8
3,4.0,Detroit Pistons,81,241.9,,,,,,,,,,,,,,,,,,,,,116.8
4,5.0,Chicago Bulls*,81,240.6,,,,,,,,,,,,,,,,,,,,,116.9
5,6.0,Cincinnati Royals*,81,240.9,,,,,,,,,,,,,,,,,,,,,117.4
6,7.0,New York Knicks*,81,240.6,,,,,,,,,,,,,,,,,,,,,119.4
7,8.0,San Francisco Warriors*,81,241.9,,,,,,,,,,,,,,,,,,,,,119.5
8,9.0,Los Angeles Lakers*,81,241.5,,,,,,,,,,,,,,,,,,,,,120.2
9,10.0,Baltimore Bullets,81,241.2,,,,,,,,,,,,,,,,,,,,,122.0
10,,League Average,81,241.3,45.5,103.1,0.441,,,,45.5,103.1,0.441,26.5,36.2,0.732,,,67.3,22.4,,,,26.2,117.4
